종목코드,날짜,close_1,close_2,close_3,close_4,close_5,close_6,close_7,mean_close,std_close,return_1d,return_3d,num_up_days,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price
042660,2025-07-03,82500.0,80300.0,79400.0,79400.0,78800.0,76600.0,76300.0,79042.85714285714,1976.1847389474951,-0.0039164490861618795,-0.03904282115869018,0,76300.0,하락  300,76700.0,77800.0,76300.0,140250.0,0.01955671447196871,-0.005215123859191656,0.019280205655526992,0.0,10701075000.0
012330,2025-07-03,297500.0,294500.0,289500.0,287000.0,288000.0,297000.0,301500.0,293571.4285714286,5095.01557146486,0.015151515151515152,0.050522648083623695,3,301500.0,"상승  4,500",298500.0,302000.0,297500.0,25127.0,0.01507537688442211,0.010050251256281407,0.0016556291390728477,0.013445378151260505,7575790500.0
032830,2025-07-03,129000.0,125500.0,126300.0,127400.0,130000.0,127400.0,127000.0,127514.28571428571,1424.7090644645127,-0.0031397174254317113,-0.0031397174254317113,3,127000.0,하락  400,128300.0,129900.0,126700.0,22657.0,0.02494154325798909,-0.010132501948558068,0.022324865280985373,0.0023677979479084454,2877439000.0
402340,2025-07-03,192200.0,187400.0,176300.0,183000.0,185000.0,176200.0,173100.0,181885.7142857143,6419.263102218993,-0.017593643586833144,-0.054098360655737705,2,173100.0,"하락  3,100",176800.0,177000.0,171200.0,36115.0,0.032805429864253395,-0.02092760180995475,0.022033898305084745,0.011098130841121495,6251506500.0
086790,2025-07-03,83200.0,83500.0,84200.0,86300.0,88900.0,85800.0,86700.0,85514.28571428571,1878.7751111741254,0.01048951048951049,0.004634994206257242,5,86700.0,상승  900,87600.0,87600.0,86000.0,110047.0,0.0182648401826484,-0.010273972602739725,0.010273972602739725,0.00813953488372093,9541074900.0
011200,2025-07-03,22850.0,23100.0,22400.0,22500.0,23300.0,23350.0,23500.0,23000.0,397.3123995763823,0.006423982869379015,0.044444444444444446,5,23500.0,상승  150,23400.0,23550.0,23250.0,114487.0,0.01282051282051282,0.004273504273504274,0.0021231422505307855,0.010752688172043012,2690444500.0
015760,2025-07-03,37850.0,40600.0,39250.0,39300.0,37950.0,35950.0,35850.0,38107.142857142855,1638.036405366536,-0.0027816411682892906,-0.08778625954198473,2,35850.0,하락  100,36350.0,36600.0,35800.0,493793.0,0.02200825309491059,-0.013755158184319119,0.020491803278688523,0.0013966480446927375,17702479050.0
064350,2025-07-03,191800.0,196700.0,201000.0,196500.0,201000.0,203000.0,207000.0,199571.42857142858,4615.103863779166,0.019704433497536946,0.05343511450381679,5,207000.0,"상승  4,000",216000.0,216500.0,206500.0,431064.0,0.046296296296296294,-0.041666666666666664,0.04387990762124711,0.002421307506053269,89230248000.0
005490,2025-07-03,269500.0,267500.0,260000.0,261000.0,276000.0,288000.0,297500.0,274214.28571428574,12980.361933257767,0.03298611111111111,0.13984674329501914,4,297500.0,"상승  9,500",294000.0,298500.0,291000.0,128186.0,0.025510204081632654,0.011904761904761904,0.0033500837520938024,0.022336769759450172,38135335000.0
138040,2025-07-03,114300.0,113900.0,112200.0,112500.0,115100.0,115800.0,117300.0,114442.85714285714,1671.4896203747148,0.012953367875647668,0.042666666666666665,4,117300.0,"상승  1,500",115800.0,117800.0,115700.0,23603.0,0.018134715025906734,0.012953367875647668,0.004244482173174873,0.013828867761452032,2768631900.0
000810,2025-07-03,440500.0,441500.0,435000.0,434000.0,439500.0,439500.0,441500.0,438785.71428571426,2826.622705344197,0.004550625711035267,0.01728110599078341,3,441500.0,"상승  2,000",441500.0,446000.0,438500.0,5974.0,0.01698754246885617,0.0,0.010089686098654708,0.0068415051311288486,2637521000.0
323410,2025-07-03,36600.0,31350.0,31450.0,30000.0,29850.0,29600.0,30050.0,31271.428571428572,2278.918468869631,0.015202702702702704,0.0016666666666666668,2,30050.0,상승  450,29550.0,30200.0,29450.0,206047.0,0.025380710659898477,0.01692047377326565,0.004966887417218543,0.02037351443123939,6191712350.0
267260,2025-07-03,497000.0,484000.0,487500.0,507000.0,508000.0,487500.0,475500.0,492357.14285714284,11224.063071665923,-0.024615384615384615,-0.0621301775147929,3,475500.0,"하락  12,000",485000.0,487000.0,474500.0,28269.0,0.02577319587628866,-0.01958762886597938,0.023613963039014373,0.002107481559536354,13441909500.0
259960,2025-07-03,357000.0,358500.0,357500.0,363000.0,362000.0,358500.0,371000.0,361071.4285714286,4562.491263620375,0.03486750348675035,0.02203856749311295,3,371000.0,"상승  12,500",359000.0,372000.0,358500.0,28838.0,0.037604456824512536,0.033426183844011144,0.002688172043010753,0.03486750348675035,10698898000.0
010130,2025-07-03,790000.0,793000.0,844000.0,819000.0,809000.0,820000.0,824000.0,814142.8571428572,17332.286729260686,0.004878048780487805,0.006105006105006105,4,824000.0,"상승  4,000",816000.0,825000.0,816000.0,946.0,0.011029411764705883,0.00980392156862745,0.0012121212121212121,0.00980392156862745,779504000.0
316140,2025-07-03,22500.0,22550.0,22500.0,22450.0,22450.0,22600.0,22800.0,22550.0,113.38934190276817,0.008849557522123894,0.015590200445434299,3,22800.0,상승  200,22700.0,22850.0,22550.0,125188.0,0.013215859030837005,0.004405286343612335,0.002188183807439825,0.011086474501108648,2854286400.0
096770,2025-07-03,101000.0,100300.0,97800.0,122400.0,126500.0,117700.0,118900.0,112085.71428571429,11071.124419785345,0.010195412064570943,-0.028594771241830064,3,118900.0,"상승  1,200",118000.0,119600.0,117400.0,68520.0,0.01864406779661017,0.007627118644067797,0.005852842809364548,0.012776831345826235,8147028000.0
033780,2025-07-03,125300.0,124800.0,123300.0,127700.0,127200.0,130200.0,130200.0,126957.14285714286,2461.623821125944,0.0,0.01957713390759593,2,130200.0,보합0,130200.0,130500.0,129400.0,14227.0,0.008448540706605223,0.0,0.0022988505747126436,0.0061823802163833074,1852355400.0
010140,2025-07-03,16530.0,16320.0,16160.0,16760.0,16780.0,16540.0,16520.0,16515.714285714286,205.34689415419828,-0.0012091898428053204,-0.014319809069212411,2,16520.0,하락  20,16580.0,16780.0,16465.0,431985.0,0.018998793727382387,-0.0036188178528347406,0.015494636471990465,0.0033404190707561495,7136392200.0
018260,2025-07-03,180100.0,174900.0,173300.0,169600.0,168400.0,165000.0,167000.0,171185.7142857143,4837.185891294521,0.012121212121212121,-0.015330188679245283,1,167000.0,"상승  2,000",164500.0,167300.0,164500.0,15361.0,0.01702127659574468,0.015197568389057751,0.0017931858936043037,0.015197568389057751,2565287000.0
051910,2025-07-03,212500.0,216000.0,209000.0,211500.0,229000.0,240000.0,254500.0,224642.85714285713,15972.552988786478,0.06041666666666667,0.2033096926713948,5,254500.0,"상승  14,500",248000.0,256500.0,246500.0,146407.0,0.04032258064516129,0.02620967741935484,0.007797270955165692,0.032454361054766734,37260581500.0
034730,2025-07-03,202500.0,203500.0,197600.0,204500.0,224000.0,213500.0,209500.0,207871.42857142858,8100.214156906909,-0.01873536299765808,0.02444987775061125,3,209500.0,"하락  4,000",213500.0,214000.0,208500.0,30041.0,0.02576112412177986,-0.01873536299765808,0.02102803738317757,0.004796163069544364,6293589500.0
024110,2025-07-03,18790.0,18520.0,18300.0,18260.0,18470.0,18530.0,18850.0,18531.428571428572,206.8421462598659,0.017269293038316244,0.03231106243154436,3,18850.0,상승  320,18600.0,18890.0,18600.0,134718.0,0.015591397849462365,0.013440860215053764,0.0021175224986765486,0.013440860215053764,2539434300.0
006400,2025-07-03,175400.0,174600.0,169700.0,172800.0,178200.0,179000.0,180700.0,175771.42857142858,3541.877744810466,0.009497206703910615,0.045717592592592594,4,180700.0,"상승  1,700",180000.0,181200.0,178600.0,66334.0,0.014444444444444444,0.0038888888888888888,0.0027593818984547464,0.011758118701007838,11986553800.0
003550,2025-07-03,84000.0,81400.0,79700.0,79600.0,83000.0,82200.0,83000.0,81842.85714285714,1571.0389127281737,0.009732360097323601,0.04271356783919598,2,83000.0,상승  800,83300.0,83600.0,82100.0,27826.0,0.01800720288115246,-0.003601440576230492,0.007177033492822967,0.010962241169305725,2309558000.0
030200,2025-07-03,52400.0,52400.0,54400.0,55700.0,57300.0,56800.0,57400.0,55200.0,2013.525692482148,0.01056338028169014,0.03052064631956912,4,57400.0,상승  600,57100.0,57400.0,57000.0,17220.0,0.0070052539404553416,0.005253940455341506,0.0,0.007017543859649123,988428000.0
352820,2025-07-03,310500.0,306000.0,305500.0,309000.0,313500.0,305000.0,300500.0,307142.85714285716,3925.3233325811675,-0.014754098360655738,-0.02750809061488673,2,300500.0,"하락  4,500",305000.0,305000.0,300000.0,13741.0,0.01639344262295082,-0.014754098360655738,0.014754098360655738,0.0016666666666666668,4129170500.0
006800,2025-07-03,23450.0,21850.0,21350.0,21450.0,21650.0,21300.0,21500.0,21792.85714285714,698.1754647592801,0.009389671361502348,0.002331002331002331,3,21500.0,상승  200,21350.0,21550.0,21100.0,184281.0,0.02107728337236534,0.00702576112412178,0.002320185614849188,0.018957345971563982,3962041500.0
066570,2025-07-03,76100.0,74700.0,74100.0,73800.0,75400.0,76200.0,76400.0,75242.85714285714,978.1281582070679,0.0026246719160104987,0.03523035230352303,3,76400.0,상승  200,76700.0,76800.0,76000.0,49144.0,0.010430247718383311,-0.003911342894393742,0.005208333333333333,0.005263157894736842,3754601600.0
377300,2025-07-03,93800.0,93800.0,84200.0,76700.0,76700.0,77400.0,77700.0,82900.0,7304.401804000497,0.003875968992248062,0.01303780964797914,2,77700.0,상승  300,76300.0,79000.0,75200.0,293841.0,0.04980340760157274,0.01834862385321101,0.016455696202531647,0.03324468085106383,22831445700.0
017670,2025-07-03,57100.0,56700.0,56200.0,56700.0,57500.0,57900.0,58000.0,57157.142857142855,623.027499638758,0.0017271157167530224,0.02292768959435626,4,58000.0,상승  100,58000.0,58100.0,57700.0,31260.0,0.006896551724137931,0.0,0.0017211703958691911,0.005199306759098787,1813080000.0
079550,2025-07-03,527000.0,524000.0,543000.0,540000.0,538000.0,523000.0,522000.0,531000.0,8315.218406203,-0.0019120458891013384,-0.03333333333333333,1,522000.0,"하락  1,000",530000.0,534000.0,518000.0,11624.0,0.03018867924528302,-0.01509433962264151,0.02247191011235955,0.007722007722007722,6067728000.0
272210,2025-07-03,58900.0,58700.0,59300.0,58000.0,58300.0,55800.0,55600.0,57800.0,1383.5771443203716,-0.0035842293906810036,-0.041379310344827586,2,55600.0,하락  200,56700.0,56800.0,55500.0,134417.0,0.02292768959435626,-0.019400352733686066,0.02112676056338028,0.0018018018018018018,7473585200.0
