종목코드,날짜,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,mean_close,std_close,return_1d,return_14d,num_up_days,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price
015760,2025-07-03,27550.0,28250.0,28900.0,28300.0,29100.0,28250.0,34100.0,37850.0,40600.0,39250.0,39300.0,37950.0,35950.0,36300.0,33689.28571428572,4837.545812681872,0.009735744089012517,0.3176043557168784,8,36300.0,상승  350,36350.0,36600.0,35650.0,990656.0,0.026134800550206328,-0.001375515818431912,0.00819672131147541,0.0182328190743338,35960812800.0
064350,2025-07-03,198600.0,198000.0,196500.0,212000.0,212000.0,214000.0,200000.0,191800.0,196700.0,201000.0,196500.0,201000.0,203000.0,201000.0,201578.57142857142,6379.115318357081,-0.009852216748768473,0.012084592145015106,6,201000.0,"하락  2,000",216000.0,216500.0,199900.0,1069583.0,0.07685185185185185,-0.06944444444444445,0.07159353348729793,0.005502751375687844,214986183000.0
005490,2025-07-03,259000.0,257500.0,259000.0,260000.0,262500.0,253500.0,263000.0,269500.0,267500.0,260000.0,261000.0,276000.0,288000.0,306000.0,267321.4285714286,13676.892847397163,0.0625,0.18146718146718147,9,306000.0,"상승  18,000",294000.0,306000.0,291000.0,429713.0,0.05102040816326531,0.04081632653061224,0.0,0.05154639175257732,131492178000.0
138040,2025-07-03,109700.0,108300.0,107700.0,106400.0,106400.0,112400.0,114100.0,114300.0,113900.0,112200.0,112500.0,115100.0,115800.0,116700.0,111821.42857142857,3376.849455468508,0.007772020725388601,0.06381039197812215,7,116700.0,상승  900,115800.0,117800.0,115700.0,45296.0,0.018134715025906734,0.007772020725388601,0.00933786078098472,0.00864304235090752,5286043200.0
000810,2025-07-03,444500.0,444500.0,422500.0,428000.0,428500.0,425500.0,444000.0,440500.0,441500.0,435000.0,434000.0,439500.0,439500.0,441000.0,436321.4285714286,7195.254246617655,0.0034129692832764505,-0.007874015748031496,6,441000.0,"상승  1,500",441500.0,446000.0,438500.0,12462.0,0.01698754246885617,-0.0011325028312570782,0.011210762331838564,0.005701254275940707,5495742000.0
323410,2025-07-03,28050.0,27450.0,27600.0,28100.0,32050.0,31000.0,37000.0,36600.0,31350.0,31450.0,30000.0,29850.0,29600.0,30000.0,30721.428571428572,2856.8035512810893,0.013513513513513514,0.06951871657754011,6,30000.0,상승  400,29550.0,30200.0,29450.0,392079.0,0.025380710659898477,0.015228426395939087,0.006622516556291391,0.01867572156196944,11762370000.0
267260,2025-07-03,456500.0,470500.0,467000.0,473000.0,470000.0,474000.0,482000.0,497000.0,484000.0,487500.0,507000.0,508000.0,487500.0,467500.0,480821.4285714286,14827.10734583445,-0.041025641025641026,0.024096385542168676,8,467500.0,"하락  20,000",485000.0,487000.0,466000.0,90109.0,0.04329896907216495,-0.03608247422680412,0.04004106776180698,0.003218884120171674,42125957500.0
259960,2025-07-03,370500.0,367500.0,382500.0,360500.0,358000.0,350500.0,361500.0,357000.0,358500.0,357500.0,363000.0,362000.0,358500.0,367000.0,362464.28571428574,7398.031315623014,0.023709902370990237,-0.009446693657219974,5,367000.0,"상승  8,500",359000.0,372000.0,358500.0,41112.0,0.037604456824512536,0.022284122562674095,0.013440860215053764,0.023709902370990237,15088104000.0
010130,2025-07-03,794000.0,836000.0,836000.0,833000.0,816000.0,818000.0,819000.0,790000.0,793000.0,844000.0,819000.0,809000.0,820000.0,824000.0,817928.5714285715,16170.803874859892,0.004878048780487805,0.037783375314861464,7,824000.0,"상승  4,000",816000.0,828000.0,816000.0,2682.0,0.014705882352941176,0.00980392156862745,0.004830917874396135,0.00980392156862745,2209968000.0
316140,2025-07-03,20900.0,20900.0,20900.0,20850.0,21350.0,21350.0,22200.0,22500.0,22550.0,22500.0,22450.0,22450.0,22600.0,22900.0,21885.714285714286,757.4460309460459,0.01327433628318584,0.09569377990430622,6,22900.0,상승  300,22700.0,22900.0,22550.0,263358.0,0.015418502202643172,0.00881057268722467,0.0,0.015521064301552107,6030898200.0
