종목코드,날짜,future_return_3d,target,close_1,close_2,close_3,close_4,close_5,close_6,close_7,mean_close,std_close,return_1d,return_3d,num_up_days,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price
005930,2025-05-22,-0.014625228519195612,0,57400.0,57300.0,56800.0,55800.0,55900.0,55700.0,54700.0,56228.57142857143,906.6646658641389,-0.017953321364452424,-0.01971326164874552,1,54700.0,"하락  1,000",55300.0,55500.0,54500.0,15254278.0,0.018083182640144666,-0.0108499095840868,0.014414414414414415,0.003669724770642202,834409006600.0
005930,2025-05-23,0.03136531365313653,1,57300.0,56800.0,55800.0,55900.0,55700.0,54700.0,54200.0,55771.42857142857,1002.4459881627905,-0.009140767824497258,-0.03041144901610018,1,54200.0,하락  500,55000.0,55200.0,54100.0,11247115.0,0.02,-0.014545454545454545,0.018115942028985508,0.0018484288354898336,609593633000.0
005930,2025-05-26,0.025594149908592323,1,56800.0,55800.0,55900.0,55700.0,54700.0,54200.0,54700.0,55400.0,834.950811211569,0.00922509225092251,-0.017953321364452424,2,54700.0,상승  500,53900.0,55000.0,53700.0,10901337.0,0.02411873840445269,0.014842300556586271,0.005454545454545455,0.0186219739292365,596303133900.0
005930,2025-05-27,0.04267161410018553,1,55800.0,55900.0,55700.0,54700.0,54200.0,54700.0,53900.0,54985.71428571428,752.953368748825,-0.014625228519195612,-0.014625228519195612,2,53900.0,하락  800,54200.0,54500.0,53800.0,13439520.0,0.012915129151291513,-0.005535055350553505,0.011009174311926606,0.0018587360594795538,724390128000.0
005930,2025-05-28,0.016100178890876567,1,55900.0,55700.0,54700.0,54200.0,54700.0,53900.0,55900.0,55000.0,769.043933353987,0.03710575139146568,0.03136531365313653,2,55900.0,"상승  2,000",54300.0,56100.0,54200.0,17516283.0,0.034990791896869246,0.029465930018416207,0.0035650623885918,0.03136531365313653,979160219700.0
005930,2025-05-29,0.030303030303030304,1,55700.0,54700.0,54200.0,54700.0,53900.0,55900.0,56100.0,55028.57142857143,804.8323440573299,0.0035778175313059034,0.025594149908592323,3,56100.0,상승  200,56200.0,56400.0,55600.0,12936810.0,0.014234875444839857,-0.0017793594306049821,0.005319148936170213,0.008992805755395683,725755041000.0
005930,2025-05-30,0.051601423487544484,1,54700.0,54200.0,54700.0,53900.0,55900.0,56100.0,56200.0,55100.0,879.9350625391139,0.0017825311942959,0.04267161410018553,4,56200.0,상승  100,56200.0,57200.0,55800.0,26219683.0,0.02491103202846975,0.0,0.017482517482517484,0.007168458781362007,1473546184600.0
005930,2025-06-02,0.0528169014084507,1,54200.0,54700.0,53900.0,55900.0,56100.0,56200.0,56800.0,55400.0,1036.477551269546,0.010676156583629894,0.016100178890876567,5,56800.0,상승  600,56300.0,57300.0,56200.0,12870515.0,0.019538188277087035,0.008880994671403197,0.008726003490401396,0.010676156583629894,731045252000.0
005930,2025-06-04,0.02422145328719723,1,54700.0,53900.0,55900.0,56100.0,56200.0,56800.0,57800.0,55914.28571428572,1194.5454263066786,0.017605633802816902,0.030303030303030304,5,57800.0,"상승  1,000",57200.0,57900.0,56800.0,19649983.0,0.019230769230769232,0.01048951048951049,0.0017271157167530224,0.017605633802816902,1135769017400.0
005930,2025-06-05,0.01353637901861252,1,53900.0,55900.0,56100.0,56200.0,56800.0,57800.0,59100.0,56542.857142857145,1506.9905136274963,0.02249134948096886,0.051601423487544484,6,59100.0,"상승  1,300",58100.0,59900.0,57900.0,23266027.0,0.03442340791738382,0.01721170395869191,0.01335559265442404,0.02072538860103627,1375022195700.0
005930,2025-06-09,-0.005016722408026756,0,55900.0,56100.0,56200.0,56800.0,57800.0,59100.0,59800.0,57385.71428571428,1441.6543784620417,0.011844331641285956,0.0528169014084507,6,59800.0,상승  700,60400.0,60400.0,59500.0,19609659.0,0.014900662251655629,-0.009933774834437087,0.009933774834437087,0.005042016806722689,1172657608200.0
005930,2025-06-10,-0.015202702702702704,0,56100.0,56200.0,56800.0,57800.0,59100.0,59800.0,59200.0,57857.142857142855,1418.1045124260993,-0.010033444816053512,0.02422145328719723,5,59200.0,하락  600,60000.0,60100.0,58800.0,15305760.0,0.021666666666666667,-0.013333333333333334,0.014975041597337771,0.006802721088435374,906100992000.0
005930,2025-06-11,-0.045075125208681135,0,56200.0,56800.0,57800.0,59100.0,59800.0,59200.0,59900.0,58400.0,1368.0016708427556,0.011824324324324325,0.01353637901861252,5,59900.0,상승  700,59500.0,60100.0,59400.0,13610734.0,0.011764705882352941,0.0067226890756302525,0.0033277870216306157,0.008417508417508417,815282966600.0
005930,2025-06-12,-0.023529411764705882,0,56800.0,57800.0,59100.0,59800.0,59200.0,59900.0,59500.0,58871.42857142857,1063.3025180530512,-0.00667779632721202,-0.005016722408026756,4,59500.0,하락  400,59700.0,60000.0,59300.0,17755115.0,0.011725293132328308,-0.0033500837520938024,0.008333333333333333,0.003372681281618887,1056429342500.0
000660,2025-04-08,0.06666666666666667,1,190700.0,197000.0,197900.0,194600.0,182200.0,164800.0,169500.0,185242.85714285713,12483.00068583067,0.028519417475728157,-0.1289825282631038,3,169500.0,"상승  4,700",172000.0,173100.0,168200.0,4965171.0,0.028488372093023257,-0.014534883720930232,0.02079722703639515,0.0077288941736028535,841596484500.0
000660,2025-04-09,0.09212121212121212,1,197000.0,197900.0,194600.0,182200.0,164800.0,169500.0,165000.0,181571.42857142858,14022.503779457431,-0.02654867256637168,-0.09440175631174534,2,165000.0,"하락  4,500",170000.0,170000.0,162700.0,8035679.0,0.04294117647058823,-0.029411764705882353,0.029411764705882353,0.014136447449293177,1325887035000.0
000660,2025-04-10,-0.014192139737991267,0,197900.0,194600.0,182200.0,164800.0,169500.0,165000.0,183200.0,179600.0,12614.16437411305,0.1103030303030303,0.11165048543689321,2,183200.0,"상승  18,200",189700.0,189900.0,180000.0,7836984.0,0.0521876647337902,-0.03426462836056932,0.03528172722485519,0.017777777777777778,1435735468800.0
000660,2025-04-11,-0.03761061946902655,0,194600.0,182200.0,164800.0,169500.0,165000.0,183200.0,180800.0,177157.14285714287,10271.994818486837,-0.013100436681222707,0.06666666666666667,2,180800.0,"하락  2,400",177800.0,181800.0,176100.0,3223735.0,0.032058492688413945,0.01687289088863892,0.005500550055005501,0.02668938103350369,582851288000.0
000660,2025-04-14,-0.02885682574916759,0,182200.0,164800.0,169500.0,165000.0,183200.0,180800.0,180200.0,175100.0,7690.253571892152,-0.00331858407079646,0.09212121212121212,2,180200.0,하락  600,182900.0,184400.0,178000.0,3466194.0,0.034991798797156914,-0.014762165117550574,0.0227765726681128,0.012359550561797753,624608158800.0
000660,2025-04-15,-0.031007751937984496,0,164800.0,169500.0,165000.0,183200.0,180800.0,180200.0,180600.0,174871.42857142858,7497.183144491057,0.0022197558268590455,-0.014192139737991267,3,180600.0,상승  400,180200.0,182400.0,179700.0,1915455.0,0.014983351831298557,0.0022197558268590455,0.009868421052631578,0.005008347245409015,345931173000.0
000660,2025-04-16,0.014942528735632184,1,169500.0,165000.0,183200.0,180800.0,180200.0,180600.0,174000.0,176185.7142857143,6332.327166764109,-0.036544850498338874,-0.03761061946902655,2,174000.0,"하락  6,600",176500.0,177500.0,173500.0,2933428.0,0.0226628895184136,-0.014164305949008499,0.01971830985915493,0.002881844380403458,510416472000.0
000660,2025-04-17,-0.006857142857142857,0,165000.0,183200.0,180800.0,180200.0,180600.0,174000.0,175000.0,176971.42857142858,5770.29691875663,0.005747126436781609,-0.02885682574916759,3,175000.0,"상승  1,000",172100.0,175400.0,171800.0,2989493.0,0.020918070889018012,0.0168506682161534,0.002280501710376283,0.018626309662398137,523161275000.0
000660,2025-04-18,0.03428571428571429,1,183200.0,180800.0,180200.0,180600.0,174000.0,175000.0,175000.0,178400.0,3367.067397178568,0.0,-0.031007751937984496,2,175000.0,보합0,174000.0,175500.0,172800.0,1305152.0,0.015517241379310345,0.005747126436781609,0.002849002849002849,0.01273148148148148,228401600000.0
000660,2025-04-21,0.009626274065685165,1,180800.0,180200.0,180600.0,174000.0,175000.0,175000.0,176600.0,177457.14285714287,2760.3608164033003,0.009142857142857144,0.014942528735632184,3,176600.0,"상승  1,600",174800.0,180000.0,174500.0,1877473.0,0.031464530892448515,0.010297482837528604,0.01888888888888889,0.012034383954154728,331561731800.0
000660,2025-04-22,0.06098964326812428,1,180200.0,180600.0,174000.0,175000.0,175000.0,176600.0,173800.0,176457.14285714287,2633.225693141476,-0.015855039637599093,-0.006857142857142857,3,173800.0,"하락  2,800",175000.0,175500.0,173300.0,2008388.0,0.012571428571428572,-0.006857142857142857,0.009686609686609686,0.0028851702250432777,349057834400.0
000660,2025-04-23,0.0055248618784530384,1,180600.0,174000.0,175000.0,175000.0,176600.0,173800.0,181000.0,176571.42857142858,2804.9518894342586,0.04142692750287687,0.03428571428571429,3,181000.0,"상승  7,200",179100.0,181600.0,178100.0,3857373.0,0.01954215522054718,0.01060859854829704,0.003303964757709251,0.016282987085906794,698184513000.0
000660,2025-04-24,0.014021312394840156,1,174000.0,175000.0,175000.0,176600.0,173800.0,181000.0,178300.0,176242.85714285713,2422.4292074911336,-0.014917127071823204,0.009626274065685165,3,178300.0,"하락  2,700",182800.0,183400.0,177600.0,3162156.0,0.03172866520787746,-0.02461706783369803,0.027808069792802616,0.003941441441441441,563812414800.0
000660,2025-04-25,-0.037418655097613884,0,175000.0,175000.0,176600.0,173800.0,181000.0,178300.0,184400.0,177728.57142857142,3528.1376251559145,0.034212002243409985,0.06098964326812428,3,184400.0,"상승  6,100",182500.0,184900.0,182100.0,3507810.0,0.015342465753424657,0.010410958904109589,0.0027041644131963224,0.012630422844590884,646840164000.0
000660,2025-04-28,0.02197802197802198,1,175000.0,176600.0,173800.0,181000.0,178300.0,184400.0,182000.0,178728.57142857142,3604.249192952391,-0.013015184381778741,0.0055248618784530384,3,182000.0,"하락  2,400",183500.0,183900.0,179700.0,2455710.0,0.022888283378746595,-0.008174386920980926,0.010331702011963024,0.012799109627156371,446939220000.0
000660,2025-04-29,0.05530973451327434,1,176600.0,173800.0,181000.0,178300.0,184400.0,182000.0,180800.0,179557.14285714287,3306.209371495288,-0.006593406593406593,0.014021312394840156,2,180800.0,"하락  1,200",182000.0,182900.0,179100.0,1866386.0,0.020879120879120878,-0.006593406593406593,0.011481683980317113,0.009491903964265773,337442588800.0
000660,2025-04-30,0.07211267605633803,1,173800.0,181000.0,178300.0,184400.0,182000.0,180800.0,177500.0,179685.7142857143,3204.652230487319,-0.01825221238938053,-0.037418655097613884,2,177500.0,"하락  3,300",179100.0,180000.0,176700.0,2354473.0,0.018425460636515914,-0.00893355667225014,0.013888888888888888,0.004527447651386531,417918957500.0
000660,2025-05-02,0.02204301075268817,1,181000.0,178300.0,184400.0,182000.0,180800.0,177500.0,186000.0,181428.57142857142,2824.7448864400812,0.04788732394366197,0.02197802197802198,2,186000.0,"상승  8,500",179400.0,186200.0,178400.0,3886874.0,0.043478260869565216,0.03678929765886288,0.0010741138560687433,0.042600896860986545,722958564000.0
000660,2025-05-07,0.0220125786163522,1,178300.0,184400.0,182000.0,180800.0,177500.0,186000.0,190800.0,182828.57142857142,4305.715233671333,0.025806451612903226,0.05530973451327434,3,190800.0,"상승  4,800",187700.0,191500.0,185900.0,3830097.0,0.02983484283431007,0.016515716568993075,0.0036553524804177544,0.026358257127487898,730782507600.0
000660,2025-05-08,0.04308985811875985,1,184400.0,182000.0,180800.0,177500.0,186000.0,190800.0,190300.0,184542.85714285713,4543.710611653099,-0.002620545073375262,0.07211267605633803,2,190300.0,하락  500,196000.0,196000.0,189400.0,5125330.0,0.0336734693877551,-0.029081632653061223,0.029081632653061223,0.004751847940865892,975350299000.0
000660,2025-05-09,0.08364018937401367,1,182000.0,180800.0,177500.0,186000.0,190800.0,190300.0,190100.0,185357.14285714287,4938.72659783504,-0.0010509721492380452,0.02204301075268817,2,190100.0,하락  200,192000.0,192800.0,186800.0,2539822.0,0.03125,-0.009895833333333333,0.014004149377593362,0.017665952890792293,482820162200.0
000660,2025-05-12,0.028205128205128206,1,180800.0,177500.0,186000.0,190800.0,190300.0,190100.0,195000.0,187214.2857142857,5710.999054813582,0.025775907417148868,0.0220125786163522,3,195000.0,"상승  4,900",193600.0,195200.0,193500.0,1624884.0,0.00878099173553719,0.007231404958677686,0.0010245901639344263,0.007751937984496124,316852380000.0
000660,2025-05-13,0.030226700251889168,1,177500.0,186000.0,190800.0,190300.0,190100.0,195000.0,198500.0,189742.85714285713,6208.026404320031,0.017948717948717947,0.04308985811875985,4,198500.0,"상승  3,500",200500.0,201500.0,197300.0,3385009.0,0.020947630922693267,-0.00997506234413965,0.01488833746898263,0.006082108464267613,671924286500.0
000660,2025-05-14,-0.03203883495145631,0,186000.0,190800.0,190300.0,190100.0,195000.0,198500.0,206000.0,193814.2857142857,6189.259953783668,0.037783375314861464,0.08364018937401367,4,206000.0,"상승  7,500",207000.0,207000.0,204000.0,3333511.0,0.014492753623188406,-0.004830917874396135,0.004830917874396135,0.00980392156862745,686703266000.0
000660,2025-05-15,0.007481296758104738,1,190800.0,190300.0,190100.0,195000.0,198500.0,206000.0,200500.0,195885.7142857143,5628.353875418529,-0.02669902912621359,0.028205128205128206,3,200500.0,"하락  5,500",207500.0,208000.0,199500.0,3178957.0,0.04096385542168675,-0.033734939759036145,0.036057692307692304,0.005012531328320802,637380878500.0
000660,2025-05-16,-0.019559902200488997,0,190300.0,190100.0,195000.0,198500.0,206000.0,200500.0,204500.0,197842.85714285713,5895.241941686567,0.0199501246882793,0.030226700251889168,4,204500.0,"상승  4,000",206000.0,206750.0,203500.0,2419507.0,0.015776699029126214,-0.007281553398058253,0.010882708585247884,0.004914004914004914,494789181500.0
000660,2025-05-19,-0.012537612838515547,0,190100.0,195000.0,198500.0,206000.0,200500.0,204500.0,199400.0,199142.85714285713,5028.1655680368995,-0.02493887530562347,-0.03203883495145631,4,199400.0,"하락  5,100",203000.0,203000.0,197500.0,2482673.0,0.027093596059113302,-0.017733990147783252,0.017733990147783252,0.009620253164556962,495044996200.0
000660,2025-05-20,-0.009900990099009901,0,195000.0,198500.0,206000.0,200500.0,204500.0,199400.0,202000.0,200842.85714285713,3446.263874673202,0.013039117352056168,0.007481296758104738,4,202000.0,"상승  2,600",202500.0,208000.0,201500.0,2820546.0,0.03209876543209877,-0.0024691358024691358,0.028846153846153848,0.0024813895781637717,569750292000.0
000660,2025-05-21,0.012468827930174564,1,198500.0,206000.0,200500.0,204500.0,199400.0,202000.0,200500.0,201628.57142857142,2529.6607822926358,-0.007425742574257425,-0.019559902200488997,3,200500.0,"하락  1,500",204500.0,205000.0,199900.0,1721760.0,0.02493887530562347,-0.019559902200488997,0.02195121951219512,0.0030015007503751876,345212880000.0
000660,2025-05-22,0.028440832910106652,1,206000.0,200500.0,204500.0,199400.0,202000.0,200500.0,196900.0,201400.0,2853.5691936340254,-0.017955112219451373,-0.012537612838515547,2,196900.0,"하락  3,600",199900.0,201500.0,196500.0,1988587.0,0.02501250625312656,-0.015007503751875938,0.0228287841191067,0.002035623409669211,391552780300.0
000660,2025-05-23,0.04,1,200500.0,204500.0,199400.0,202000.0,200500.0,196900.0,200000.0,200542.85714285713,2159.9319717178546,0.01574403250380904,-0.009900990099009901,3,200000.0,"상승  3,100",199900.0,201500.0,198700.0,1538701.0,0.014007003501750876,0.0005002501250625312,0.007444168734491315,0.006542526421741319,307740200000.0
000660,2025-05-26,0.04433497536945813,1,204500.0,199400.0,202000.0,200500.0,196900.0,200000.0,203000.0,200900.0,2323.7900077244503,0.015,0.012468827930174564,3,203000.0,"상승  3,000",200000.0,203500.0,196900.0,1459997.0,0.033,0.015,0.002457002457002457,0.030980192991366177,296379391000.0
000660,2025-05-27,0.009876543209876543,1,199400.0,202000.0,200500.0,196900.0,200000.0,203000.0,202500.0,200614.2857142857,1957.7162872143886,-0.0024630541871921183,0.028440832910106652,3,202500.0,하락  500,200500.0,203500.0,200000.0,1424916.0,0.017456359102244388,0.00997506234413965,0.004914004914004914,0.0125,288545490000.0
000660,2025-05-28,-0.002403846153846154,0,202000.0,200500.0,196900.0,200000.0,203000.0,202500.0,208000.0,201842.85714285713,3147.2696297662487,0.027160493827160494,0.04,3,208000.0,"상승  5,500",206500.0,209500.0,206000.0,3161188.0,0.01694915254237288,0.007263922518159807,0.007159904534606206,0.009708737864077669,657527104000.0
000660,2025-05-29,0.025943396226415096,1,200500.0,196900.0,200000.0,203000.0,202500.0,208000.0,212000.0,203271.42857142858,4753.859871038417,0.019230769230769232,0.04433497536945813,4,212000.0,"상승  4,000",214500.0,214500.0,207500.0,3827689.0,0.03263403263403263,-0.011655011655011656,0.011655011655011656,0.021686746987951807,811470068000.0
000660,2025-05-30,0.097799511002445,1,196900.0,200000.0,203000.0,202500.0,208000.0,212000.0,204500.0,203842.85714285713,4625.0427466309175,-0.03537735849056604,0.009876543209876543,4,204500.0,"하락  7,500",210000.0,210000.0,203000.0,4826628.0,0.03333333333333333,-0.02619047619047619,0.02619047619047619,0.007389162561576354,987045426000.0
000660,2025-06-02,0.10361445783132531,1,200000.0,203000.0,202500.0,208000.0,212000.0,204500.0,207500.0,205357.14285714287,3757.9846965616875,0.014669926650366748,-0.002403846153846154,4,207500.0,"상승  3,000",205000.0,208500.0,203000.0,1775752.0,0.026829268292682926,0.012195121951219513,0.004796163069544364,0.022167487684729065,368468540000.0
000660,2025-06-04,0.059770114942528735,1,203000.0,202500.0,208000.0,212000.0,204500.0,207500.0,217500.0,207857.14285714287,4983.646726432116,0.04819277108433735,0.025943396226415096,4,217500.0,"상승  10,000",218000.0,223000.0,216500.0,5108674.0,0.02981651376146789,-0.0022935779816513763,0.02466367713004484,0.004618937644341801,1111136595000.0
