날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2022-11-30,005930,62200.0,"상승  1,600",60400.0,62200.0,60200.0,19768903.0
2022-11-30,000660,85000.0,"상승  1,300",83200.0,85400.0,83100.0,3332708.0
2022-11-30,207940,887000.0,"상승  2,000",881000.0,895000.0,877000.0,69391.0
2022-11-30,373220,587000.0,"상승  20,000",563000.0,587000.0,556000.0,1549820.0
2022-11-30,035420,187000.0,"상승  4,500",181500.0,187000.0,180500.0,880333.0
2022-11-30,034020,16750.0,상승  150,16600.0,16850.0,16500.0,3419935.0
2022-11-30,105560,52500.0,상승  900,51400.0,53000.0,51300.0,2567057.0
2022-11-30,012450,72600.0,하락  800,74000.0,74000.0,71800.0,708960.0
2022-11-30,005380,169000.0,보합0,169000.0,170500.0,168500.0,633720.0
2022-11-30,329180,118500.0,"상승  4,500",113500.0,118500.0,113500.0,318817.0
2022-11-30,005935,55900.0,상승  900,55000.0,56000.0,54900.0,1735156.0
2022-11-30,000270,68600.0,"상승  1,300",66800.0,68600.0,66600.0,1970987.0
2022-11-30,068270,176000.0,하락  500,176000.0,178000.0,175000.0,308122.0
2022-11-30,035720,56400.0,상승  500,55600.0,56400.0,55100.0,1825885.0
2022-11-30,055550,38100.0,상승  750,37350.0,38100.0,37100.0,1933239.0
2022-11-30,009540,78300.0,"상승  1,600",76100.0,78300.0,75900.0,193944.0
2022-11-30,028260,122000.0,"상승  1,000",121000.0,122500.0,120000.0,321846.0
2022-11-30,042660,19100.0,보합0,19100.0,19300.0,18800.0,147612.0
2022-11-30,012330,213000.0,"상승  4,500",209000.0,214000.0,207000.0,317729.0
2022-11-30,032830,73400.0,"상승  2,700",70300.0,73400.0,70200.0,561586.0
2022-11-30,402340,37450.0,상승  800,36450.0,37800.0,36200.0,1487473.0
2022-11-30,086790,44550.0,상승  800,43600.0,45000.0,43350.0,2630639.0
2022-11-30,011200,22300.0,상승  450,21900.0,22300.0,21600.0,2542699.0
2022-11-30,015760,20700.0,상승  450,20200.0,20800.0,20100.0,3772049.0
2022-11-30,064350,31850.0,상승  850,31100.0,32000.0,30800.0,4866092.0
2022-11-30,005490,299500.0,"상승  6,000",294500.0,303000.0,293500.0,917771.0
2022-11-30,138040,37750.0,"상승  1,150",36450.0,39400.0,36400.0,4381321.0
2022-11-30,000810,205500.0,"상승  1,000",203500.0,206000.0,203500.0,124510.0
2022-11-30,323410,25050.0,보합0,24800.0,25050.0,24450.0,3987073.0
2022-11-30,267260,42050.0,하락  800,42850.0,43700.0,41300.0,252226.0
2022-11-30,259960,227000.0,"상승  8,000",218500.0,227000.0,214000.0,707331.0
2022-11-30,010130,630000.0,"하락  3,000",635000.0,636000.0,613000.0,100737.0
2022-11-30,316140,13000.0,상승  350,12600.0,13100.0,12550.0,6594930.0
2022-11-30,096770,179000.0,"상승  4,000",175500.0,179000.0,171500.0,488368.0
2022-11-30,033780,99900.0,"상승  3,200",97100.0,100000.0,97000.0,1061654.0
2022-11-30,010140,5210.0,상승  50,5170.0,5210.0,5120.0,3548111.0
2022-11-30,018260,127500.0,"상승  3,500",124000.0,128500.0,123500.0,258976.0
2022-11-30,051910,740000.0,"상승  25,000",716000.0,744000.0,707000.0,320344.0
2022-11-30,034730,219000.0,"상승  3,500",213500.0,220000.0,212500.0,228247.0
2022-11-30,024110,11200.0,상승  150,11050.0,11200.0,11000.0,2088142.0
2022-11-30,006400,729000.0,"상승  11,000",717000.0,729000.0,710000.0,254437.0
2022-11-30,003550,84100.0,하락  600,83600.0,84700.0,83300.0,1249488.0
2022-11-30,030200,37400.0,상승  250,37000.0,37600.0,36350.0,776390.0
2022-11-30,352820,143000.0,"하락  1,000",143500.0,144500.0,140500.0,125388.0
2022-11-30,006800,6650.0,상승  20,6580.0,6700.0,6530.0,1027728.0
2022-11-30,066570,97600.0,"상승  3,800",92900.0,98300.0,92600.0,1734591.0
2022-11-30,377300,52900.0,"하락  1,300",53900.0,54000.0,52100.0,676578.0
2022-11-30,017670,50000.0,상승  200,49800.0,50300.0,49450.0,999918.0
2022-11-30,079550,92500.0,상승  500,92600.0,93400.0,91200.0,149017.0
2022-11-30,272210,11500.0,하락  50,11550.0,11650.0,11400.0,447014.0
