날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2023-03-31,005930,64000.0,상승  800,64000.0,64000.0,63700.0,14094479.0
2023-03-31,000660,88600.0,하락  200,89200.0,89500.0,87600.0,2676327.0
2023-03-31,207940,788000.0,"상승  6,000",782000.0,790000.0,778000.0,58987.0
2023-03-31,373220,584000.0,"하락  4,000",582000.0,590000.0,571000.0,298469.0
2023-03-31,035420,202000.0,"상승  1,000",203500.0,203500.0,199100.0,937726.0
2023-03-31,034020,17000.0,상승  650,16340.0,17150.0,16300.0,10667172.0
2023-03-31,105560,47650.0,상승  450,46900.0,47900.0,46900.0,1326697.0
2023-03-31,012450,99200.0,"상승  2,600",96300.0,100000.0,96200.0,743242.0
2023-03-31,005380,184500.0,"상승  3,300",182000.0,184900.0,181900.0,668373.0
2023-03-31,329180,100000.0,상승  800,99900.0,100700.0,99300.0,156153.0
2023-03-31,005935,53900.0,상승  500,53600.0,53900.0,53400.0,1928018.0
2023-03-31,000270,81000.0,"상승  1,600",80100.0,81500.0,79800.0,1577792.0
2023-03-31,068270,149800.0,"상승  1,200",149000.0,150500.0,148600.0,360499.0
2023-03-31,035720,61100.0,"상승  1,000",60600.0,61200.0,60000.0,1745559.0
2023-03-31,055550,35350.0,상승  250,34750.0,35450.0,34550.0,1636843.0
2023-03-31,009540,77500.0,상승  700,76600.0,78800.0,76600.0,199232.0
2023-03-31,028260,108200.0,하락  300,109000.0,110200.0,108200.0,244363.0
2023-03-31,042660,24500.0,상승  700,23950.0,24900.0,23600.0,438518.0
2023-03-31,012330,216000.0,"상승  3,000",215000.0,218000.0,214500.0,180317.0
2023-03-31,032830,62800.0,상승  200,62300.0,63300.0,62200.0,251443.0
2023-03-31,402340,39750.0,상승  450,40500.0,41900.0,39600.0,764234.0
2023-03-31,086790,40700.0,상승  400,40250.0,40750.0,40150.0,1095218.0
2023-03-31,011200,20350.0,상승  350,20050.0,20650.0,19940.0,1684387.0
2023-03-31,015760,18010.0,하락  880,18920.0,19010.0,17910.0,4292915.0
2023-03-31,064350,25800.0,상승  50,25850.0,25950.0,25650.0,1081721.0
2023-03-31,005490,368000.0,"상승  28,500",338000.0,392000.0,337000.0,3767223.0
2023-03-31,138040,38600.0,"하락  1,250",39800.0,41100.0,38500.0,1741102.0
2023-03-31,000810,206000.0,"하락  1,000",207000.0,209500.0,204500.0,104204.0
2023-03-31,323410,24150.0,상승  200,24050.0,24250.0,23850.0,1032187.0
2023-03-31,267260,37900.0,상승  250,37400.0,38150.0,37150.0,214783.0
2023-03-31,259960,183500.0,"상승  4,400",179800.0,183800.0,178100.0,244132.0
2023-03-31,010130,553000.0,"상승  20,000",536000.0,564000.0,533000.0,92133.0
2023-03-31,316140,11410.0,상승  230,11230.0,11410.0,11190.0,2399017.0
2023-03-31,096770,179300.0,"하락  7,900",183500.0,185400.0,177700.0,1946350.0
2023-03-31,033780,83900.0,하락  300,84300.0,84500.0,83900.0,362744.0
2023-03-31,010140,5170.0,상승  80,5120.0,5220.0,5110.0,5042101.0
2023-03-31,018260,116000.0,"하락  1,900",115700.0,119600.0,115700.0,2311735.0
2023-03-31,051910,712000.0,"상승  16,000",699000.0,720000.0,692000.0,234893.0
2023-03-31,034730,172500.0,하락  300,173300.0,173900.0,170400.0,139551.0
2023-03-31,024110,10100.0,상승  210,9900.0,10100.0,9870.0,1235422.0
2023-03-31,006400,735000.0,"상승  14,000",722000.0,735000.0,714000.0,248260.0
2023-03-31,003550,82800.0,"상승  1,200",81700.0,83300.0,81300.0,311357.0
2023-03-31,030200,29450.0,상승  450,29000.0,29450.0,28850.0,2383744.0
2023-03-31,352820,188900.0,상승  900,189000.0,191300.0,185300.0,137451.0
2023-03-31,006800,6460.0,상승  80,6440.0,6510.0,6400.0,867854.0
2023-03-31,066570,115300.0,"상승  2,200",114100.0,115700.0,113800.0,855187.0
2023-03-31,377300,55600.0,"상승  1,500",54400.0,55900.0,54000.0,326336.0
2023-03-31,017670,48300.0,상승  500,47550.0,48300.0,47200.0,680012.0
2023-03-31,079550,72400.0,"상승  1,400",71500.0,73500.0,71200.0,230062.0
2023-03-31,272210,13860.0,상승  630,13430.0,13990.0,13310.0,2356691.0
