날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2022-06-03,005930,66800.0,상승  100,67200.0,67300.0,66800.0,8222883.0
2022-06-03,000660,107000.0,보합0,108000.0,108500.0,107000.0,1638006.0
2022-06-03,207940,852000.0,"상승  9,000",844000.0,854000.0,842000.0,43400.0
2022-06-03,373220,437500.0,"하락  3,000",443500.0,444000.0,437500.0,154981.0
2022-06-03,035420,287500.0,"하락  2,500",293500.0,294500.0,286000.0,470483.0
2022-06-03,034020,19900.0,하락  300,20350.0,20350.0,19800.0,4467731.0
2022-06-03,105560,58200.0,보합0,58600.0,59000.0,58100.0,705839.0
2022-06-03,012450,56100.0,상승  200,56100.0,56300.0,54900.0,320556.0
2022-06-03,005380,187000.0,하락  500,188500.0,189000.0,185000.0,400003.0
2022-06-03,329180,126500.0,"상승  7,000",120500.0,127000.0,119500.0,368158.0
2022-06-03,005935,60200.0,보합0,60900.0,60900.0,60200.0,418424.0
2022-06-03,000270,83500.0,"하락  1,500",85100.0,85600.0,82500.0,1255605.0
2022-06-03,068270,161500.0,"상승  4,000",159500.0,163000.0,159500.0,311162.0
2022-06-03,035720,85700.0,"상승  2,000",84800.0,87400.0,84700.0,2371620.0
2022-06-03,055550,42450.0,상승  100,42100.0,42950.0,42100.0,862082.0
2022-06-03,009540,91000.0,"상승  1,900",89900.0,91400.0,89000.0,106105.0
2022-06-03,028260,119000.0,보합0,120000.0,120500.0,117500.0,200644.0
2022-06-03,042660,22500.0,상승  150,22350.0,22700.0,22150.0,195769.0
2022-06-03,012330,215000.0,하락  500,216500.0,217000.0,213000.0,192437.0
2022-06-03,032830,66400.0,하락  500,67500.0,67700.0,66300.0,201535.0
2022-06-03,402340,46950.0,상승  800,47050.0,47600.0,46700.0,792675.0
2022-06-03,086790,47600.0,보합0,47750.0,48100.0,47450.0,530747.0
2022-06-03,011200,31250.0,상승  400,30950.0,31400.0,30850.0,1965290.0
2022-06-03,015760,23150.0,상승  200,23000.0,23200.0,22850.0,754539.0
2022-06-03,064350,19600.0,상승  100,19500.0,19600.0,19250.0,448229.0
2022-06-03,005490,290000.0,"상승  2,000",290500.0,295000.0,289000.0,237752.0
2022-06-03,138040,31800.0,하락  50,32200.0,32250.0,31550.0,62365.0
2022-06-03,000810,197000.0,보합0,198500.0,198500.0,195000.0,55389.0
2022-06-03,323410,41150.0,"상승  1,300",40300.0,41300.0,40150.0,1406396.0
2022-06-03,267260,24700.0,"상승  2,300",22600.0,24850.0,22550.0,1466799.0
2022-06-03,259960,253000.0,"상승  3,000",253500.0,254500.0,250500.0,126332.0
2022-06-03,010130,572000.0,"하락  13,000",586000.0,588000.0,561000.0,75005.0
2022-06-03,316140,14600.0,보합0,14750.0,14800.0,14500.0,1658177.0
2022-06-03,096770,225500.0,"상승  10,000",219000.0,226000.0,218000.0,598041.0
2022-06-03,033780,85000.0,하락  200,85200.0,85300.0,84500.0,290700.0
2022-06-03,010140,5930.0,하락  20,5940.0,5960.0,5860.0,1766048.0
2022-06-03,018260,146500.0,보합0,147500.0,148000.0,144500.0,138068.0
2022-06-03,051910,585000.0,"상승  15,000",581000.0,588000.0,570000.0,296215.0
2022-06-03,034730,250000.0,상승  500,250000.0,251000.0,247500.0,67877.0
2022-06-03,024110,11150.0,보합0,11150.0,11250.0,11100.0,583237.0
2022-06-03,006400,569000.0,보합0,573000.0,575000.0,566000.0,193614.0
2022-06-03,003550,80100.0,하락  100,80600.0,81100.0,80000.0,202543.0
2022-06-03,030200,37750.0,상승  100,37700.0,38150.0,37600.0,678402.0
2022-06-03,352820,228000.0,"상승  1,000",229000.0,232000.0,227500.0,137854.0
2022-06-03,006800,7840.0,하락  10,7900.0,7940.0,7830.0,613838.0
2022-06-03,066570,104000.0,보합0,105000.0,105500.0,103500.0,610654.0
2022-06-03,377300,107500.0,"상승  3,000",106000.0,108000.0,105000.0,191738.0
2022-06-03,017670,56600.0,상승  400,56400.0,56800.0,56300.0,402600.0
2022-06-03,079550,79900.0,하락  700,80600.0,81100.0,78600.0,187543.0
2022-06-03,272210,16200.0,상승  100,16150.0,16200.0,15900.0,381854.0
