날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-02-07,005930,53700.0,하락  300,53900.0,54200.0,53600.0,14476866.0
2025-02-07,000660,203000.0,하락  500,205000.0,206000.0,200500.0,2206293.0
2025-02-07,207940,1160000.0,"상승  71,000",1090000.0,1165000.0,1087000.0,190222.0
2025-02-07,373220,336000.0,"하락  6,000",341500.0,345000.0,336000.0,119390.0
2025-02-07,035420,225500.0,"하락  6,500",235500.0,235500.0,223000.0,1908836.0
2025-02-07,034020,23200.0,하락  800,23250.0,23650.0,22700.0,8864252.0
2025-02-07,105560,86000.0,"상승  1,100",85900.0,86300.0,84900.0,2067392.0
2025-02-07,012450,418000.0,"하락  2,500",421500.0,439000.0,412000.0,508231.0
2025-02-07,005380,200500.0,"하락  3,000",203500.0,204500.0,200000.0,834221.0
2025-02-07,329180,311000.0,"상승  8,000",305500.0,318000.0,298500.0,377068.0
2025-02-07,005935,44300.0,상승  50,44400.0,44450.0,44000.0,984973.0
2025-02-07,000270,96500.0,"하락  2,300",97600.0,98900.0,96300.0,991140.0
2025-02-07,068270,179600.0,"하락  1,400",179800.0,181200.0,179300.0,306726.0
2025-02-07,035720,44500.0,하락  800,45200.0,45250.0,43550.0,5102434.0
2025-02-07,055550,49250.0,하락  750,49900.0,50300.0,49150.0,1097705.0
2025-02-07,009540,225500.0,"하락  2,500",230000.0,230500.0,222500.0,238992.0
2025-02-07,028260,120000.0,상승  400,118500.0,120300.0,118200.0,217647.0
2025-02-07,042660,61900.0,상승  200,62100.0,62500.0,60500.0,3919651.0
2025-02-07,012330,247000.0,"하락  4,500",248500.0,250000.0,245500.0,172737.0
2025-02-07,032830,90900.0,"하락  3,900",93700.0,93900.0,90800.0,532899.0
2025-02-07,402340,95400.0,"하락  2,900",97000.0,98300.0,94800.0,254362.0
2025-02-07,086790,61600.0,상승  200,61400.0,61800.0,61000.0,1071213.0
2025-02-07,011200,18580.0,하락  120,18650.0,18950.0,18540.0,873383.0
2025-02-07,015760,20750.0,하락  450,21050.0,21100.0,20750.0,988722.0
2025-02-07,064350,79600.0,"상승  8,100",74000.0,81100.0,73700.0,6552761.0
2025-02-07,005490,239000.0,"하락  3,500",240500.0,244500.0,239000.0,219950.0
2025-02-07,138040,110300.0,상승  400,109900.0,112200.0,108600.0,184484.0
2025-02-07,000810,370000.0,"하락  2,500",369000.0,374000.0,367000.0,63895.0
2025-02-07,323410,23000.0,하락  500,23500.0,23500.0,22950.0,758648.0
2025-02-07,267260,391000.0,"하락  7,000",395000.0,399500.0,388500.0,208565.0
2025-02-07,259960,383000.0,"상승  2,000",378000.0,384000.0,375500.0,109037.0
2025-02-07,010130,784000.0,"하락  6,000",788000.0,797000.0,780000.0,23523.0
2025-02-07,316140,15390.0,하락  240,15500.0,15600.0,15360.0,2106335.0
2025-02-07,096770,121100.0,"하락  3,400",123600.0,125100.0,121100.0,136542.0
2025-02-07,033780,109200.0,"하락  3,500",111400.0,111400.0,106700.0,358008.0
2025-02-07,010140,12770.0,하락  180,12910.0,12930.0,12630.0,6918096.0
2025-02-07,018260,126400.0,하락  900,126100.0,127700.0,125300.0,100357.0
2025-02-07,051910,217000.0,"하락  5,000",220000.0,224500.0,216000.0,322872.0
2025-02-07,034730,144300.0,하락  100,143000.0,146400.0,143000.0,65155.0
2025-02-07,024110,15150.0,하락  20,15160.0,15260.0,15070.0,1069694.0
2025-02-07,006400,209500.0,"하락  2,500",209500.0,216500.0,208500.0,306763.0
2025-02-07,003550,72800.0,"하락  1,000",73100.0,73800.0,72300.0,146754.0
2025-02-07,030200,45350.0,하락  700,45600.0,45900.0,45250.0,490595.0
2025-02-07,352820,234500.0,"하락  2,500",237000.0,238000.0,233500.0,103131.0
2025-02-07,006800,8270.0,하락  130,8330.0,8440.0,8270.0,366777.0
2025-02-07,066570,79600.0,"하락  1,000",80000.0,80400.0,79500.0,328226.0
2025-02-07,377300,32050.0,하락  200,32100.0,32550.0,31650.0,505499.0
2025-02-07,017670,55200.0,하락  900,55600.0,56000.0,55200.0,425766.0
2025-02-07,079550,251000.0,"하락  3,000",254000.0,260500.0,250500.0,313716.0
2025-02-07,272210,25300.0,하락  500,26200.0,28700.0,25100.0,15482072.0
