날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2022-04-26,005930,66100.0,하락  200,66400.0,66700.0,66100.0,12946923.0
2022-04-26,000660,111000.0,"상승  3,000",109500.0,111000.0,108000.0,2969516.0
2022-04-26,207940,804000.0,"상승  11,000",796000.0,818000.0,796000.0,56631.0
2022-04-26,373220,423500.0,"하락  9,500",432000.0,432000.0,414500.0,520529.0
2022-04-26,035420,287000.0,"하락  1,500",288500.0,291500.0,285000.0,804555.0
2022-04-26,034020,20500.0,상승  100,20450.0,20700.0,20400.0,2365288.0
2022-04-26,105560,60000.0,보합0,59800.0,60400.0,58700.0,1291652.0
2022-04-26,012450,52500.0,상승  800,52200.0,53000.0,51600.0,268312.0
2022-04-26,005380,187000.0,"상승  5,000",187000.0,191000.0,186500.0,2313611.0
2022-04-26,329180,140500.0,"상승  1,000",141500.0,142500.0,136000.0,260290.0
2022-04-26,005935,59200.0,하락  300,59900.0,59900.0,59200.0,1232092.0
2022-04-26,000270,83500.0,"상승  3,900",81900.0,84100.0,81700.0,4533506.0
2022-04-26,068270,168000.0,"상승  12,500",157500.0,170000.0,157500.0,959337.0
2022-04-26,035720,90200.0,상승  500,89800.0,91700.0,89700.0,1368258.0
2022-04-26,055550,41700.0,하락  350,42300.0,42300.0,41600.0,1118892.0
2022-04-26,009540,93400.0,"하락  1,600",95300.0,95600.0,91600.0,212744.0
2022-04-26,028260,108500.0,상승  500,108500.0,109500.0,108500.0,143871.0
2022-04-26,042660,26400.0,상승  500,26150.0,26550.0,25350.0,367722.0
2022-04-26,012330,205000.0,"상승  1,500",204500.0,211000.0,204000.0,383432.0
2022-04-26,032830,64800.0,하락  100,65100.0,65700.0,64500.0,184673.0
2022-04-26,402340,54400.0,하락  100,54800.0,55200.0,54200.0,302706.0
2022-04-26,086790,47250.0,하락  200,48050.0,48050.0,47100.0,1155104.0
2022-04-26,011200,27150.0,상승  400,26850.0,27150.0,26400.0,2242768.0
2022-04-26,015760,21350.0,상승  150,21250.0,21400.0,21200.0,677273.0
2022-04-26,064350,19000.0,상승  150,18900.0,19200.0,18900.0,324987.0
2022-04-26,005490,284000.0,"하락  2,000",288000.0,288500.0,282000.0,302521.0
2022-04-26,138040,38150.0,상승  850,37350.0,38500.0,37150.0,142663.0
2022-04-26,000810,207000.0,"하락  3,000",211500.0,211500.0,206000.0,61614.0
2022-04-26,323410,43250.0,상승  800,42800.0,43800.0,42700.0,1091442.0
2022-04-26,267260,21250.0,하락  150,21400.0,21700.0,20700.0,144521.0
2022-04-26,259960,248500.0,"상승  6,000",244500.0,253000.0,244000.0,170318.0
2022-04-26,010130,590000.0,"하락  31,000",625000.0,625000.0,585000.0,100556.0
2022-04-26,316140,15700.0,하락  100,15900.0,15900.0,15550.0,2096419.0
2022-04-26,096770,215000.0,"상승  2,500",214500.0,217500.0,213000.0,265860.0
2022-04-26,033780,82100.0,하락  300,82100.0,82400.0,81800.0,208416.0
2022-04-26,010140,6070.0,상승  20,6110.0,6130.0,6020.0,3378550.0
2022-04-26,018260,136000.0,"하락  1,000",137500.0,138000.0,136000.0,97403.0
2022-04-26,051910,475000.0,"하락  11,000",487500.0,494500.0,475000.0,198963.0
2022-04-26,034730,262000.0,"상승  3,000",260000.0,263500.0,255500.0,141954.0
2022-04-26,024110,11200.0,하락  350,11600.0,11600.0,11200.0,2177132.0
2022-04-26,006400,581000.0,"상승  3,000",581000.0,590000.0,580000.0,144403.0
2022-04-26,003550,72700.0,하락  100,73400.0,73400.0,72400.0,185533.0
2022-04-26,030200,35650.0,하락  50,35800.0,36100.0,35650.0,795614.0
2022-04-26,352820,260500.0,"상승  10,000",253000.0,264000.0,253000.0,252790.0
2022-04-26,006800,8100.0,보합0,8120.0,8170.0,8080.0,619846.0
2022-04-26,066570,121500.0,"상승  2,500",120000.0,122000.0,119500.0,700343.0
2022-04-26,377300,116000.0,"상승  3,000",114500.0,118500.0,114000.0,234446.0
2022-04-26,017670,59000.0,하락  600,59700.0,59800.0,58500.0,808373.0
2022-04-26,079550,78200.0,상승  800,78200.0,81500.0,77300.0,535612.0
2022-04-26,272210,15700.0,상승  50,15800.0,16000.0,15700.0,427092.0
