날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2024-10-31,005930,59200.0,상승  100,58500.0,61200.0,58300.0,35809196.0
2024-10-31,000660,186300.0,"하락  8,700",189900.0,192900.0,186100.0,4573282.0
2024-10-31,207940,1002000.0,"하락  29,000",1030000.0,1030000.0,1000000.0,90508.0
2024-10-31,373220,407500.0,"하락  4,000",408000.0,417000.0,404500.0,266013.0
2024-10-31,035420,170000.0,"하락  4,400",172100.0,174800.0,169700.0,485411.0
2024-10-31,034020,20050.0,"하락  1,350",20150.0,20800.0,19700.0,14011947.0
2024-10-31,105560,90300.0,"하락  3,600",92900.0,93500.0,90300.0,1782221.0
2024-10-31,012450,368000.0,"하락  7,500",373500.0,380500.0,361500.0,409138.0
2024-10-31,005380,215000.0,"하락  5,500",220500.0,221500.0,215000.0,1075398.0
2024-10-31,329180,182600.0,"하락  4,800",187400.0,188400.0,181700.0,203188.0
2024-10-31,005935,47950.0,하락  700,48650.0,50000.0,47950.0,2442940.0
2024-10-31,000270,91900.0,"하락  2,200",93500.0,94500.0,91900.0,1497645.0
2024-10-31,068270,182500.0,"하락  5,200",187000.0,187500.0,182500.0,528579.0
2024-10-31,035720,36950.0,하락  400,37150.0,37700.0,36450.0,1258900.0
2024-10-31,055550,51300.0,"하락  3,200",53800.0,54200.0,51300.0,2550815.0
2024-10-31,009540,183400.0,"하락  3,400",186800.0,189800.0,181100.0,361077.0
2024-10-31,028260,117000.0,"하락  12,900",129000.0,129200.0,117000.0,1332809.0
2024-10-31,042660,26750.0,하락  800,27350.0,27450.0,26350.0,1302949.0
2024-10-31,012330,249500.0,"상승  1,000",246000.0,249500.0,242000.0,231029.0
2024-10-31,032830,101500.0,하락  300,102000.0,102300.0,99800.0,327396.0
2024-10-31,402340,84800.0,"하락  4,800",88800.0,89000.0,84700.0,585810.0
2024-10-31,086790,59900.0,"하락  2,700",62300.0,62400.0,59900.0,1902457.0
2024-10-31,011200,17120.0,하락  150,17350.0,17350.0,16910.0,968190.0
2024-10-31,015760,23100.0,상승  150,22650.0,23200.0,22300.0,2601617.0
2024-10-31,064350,62400.0,"하락  1,400",63300.0,64300.0,61300.0,1643730.0
2024-10-31,005490,335500.0,"하락  4,500",336500.0,339000.0,331500.0,288308.0
2024-10-31,138040,102700.0,상승  200,101200.0,103800.0,101200.0,227957.0
2024-10-31,000810,336500.0,"하락  10,000",345500.0,346000.0,336500.0,151977.0
2024-10-31,323410,21650.0,하락  450,21950.0,21950.0,21600.0,425955.0
2024-10-31,267260,327500.0,"하락  15,500",337500.0,341000.0,327500.0,240450.0
2024-10-31,259960,331000.0,"하락  13,000",345000.0,346500.0,331000.0,105336.0
2024-10-31,010130,998000.0,"하락  83,000",864000.0,1084000.0,830000.0,659633.0
2024-10-31,316140,15430.0,하락  470,15900.0,15940.0,15430.0,3154873.0
2024-10-31,096770,117400.0,"하락  1,400",119800.0,119800.0,117000.0,172486.0
2024-10-31,033780,109700.0,하락  300,110900.0,111800.0,109100.0,191505.0
2024-10-31,010140,9590.0,보합0,9600.0,9680.0,9420.0,3789608.0
2024-10-31,018260,143100.0,"하락  8,900",151800.0,153400.0,143100.0,307913.0
2024-10-31,051910,313500.0,"하락  7,000",317000.0,320000.0,313500.0,250613.0
2024-10-31,034730,148200.0,"하락  1,200",150200.0,150200.0,147300.0,87779.0
2024-10-31,024110,14100.0,하락  360,14460.0,14490.0,14100.0,1673637.0
2024-10-31,006400,327000.0,"하락  12,000",334500.0,341000.0,327000.0,378994.0
2024-10-31,003550,75700.0,"하락  2,300",77800.0,77800.0,75500.0,253110.0
2024-10-31,030200,44350.0,보합0,44200.0,44350.0,43750.0,727675.0
2024-10-31,352820,185500.0,"하락  6,800",190900.0,191900.0,185100.0,179988.0
2024-10-31,006800,9060.0,하락  170,9190.0,9190.0,9050.0,818328.0
2024-10-31,066570,89500.0,"하락  2,000",91500.0,91900.0,89500.0,774675.0
2024-10-31,377300,24550.0,상승  550,23600.0,24650.0,23300.0,236547.0
2024-10-31,017670,56700.0,하락  200,56200.0,57300.0,56200.0,643893.0
2024-10-31,079550,248000.0,"하락  3,000",252000.0,255000.0,243500.0,160677.0
2024-10-31,272210,18260.0,하락  880,19110.0,19260.0,18260.0,2803246.0
