날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2024-07-18,005930,86900.0,상승  200,83800.0,86900.0,83800.0,24721790.0
2024-07-18,000660,212500.0,"하락  8,000",212500.0,215000.0,209000.0,8847665.0
2024-07-18,207940,850000.0,"하락  1,000",850000.0,856000.0,842000.0,94995.0
2024-07-18,373220,335000.0,"하락  1,500",333000.0,342500.0,331500.0,197622.0
2024-07-18,035420,174900.0,"상승  1,500",173300.0,175500.0,171300.0,523719.0
2024-07-18,034020,21000.0,하락  250,23850.0,25000.0,20900.0,63401772.0
2024-07-18,105560,84400.0,상승  300,84000.0,84600.0,83300.0,1037570.0
2024-07-18,012450,271500.0,"하락  3,500",273000.0,288500.0,269500.0,1173896.0
2024-07-18,005380,260500.0,"하락  8,000",267000.0,267500.0,256500.0,1083373.0
2024-07-18,329180,169000.0,"하락  2,200",172900.0,175000.0,166600.0,275858.0
2024-07-18,005935,67900.0,하락  200,65800.0,67900.0,65800.0,1842723.0
2024-07-18,000270,119900.0,"하락  1,100",120000.0,120700.0,118500.0,864546.0
2024-07-18,068270,187900.0,"하락  4,600",192000.0,192200.0,187700.0,642223.0
2024-07-18,035720,41150.0,하락  50,40800.0,41150.0,40300.0,936043.0
2024-07-18,055550,54300.0,상승  500,52500.0,54300.0,52400.0,1772040.0
2024-07-18,009540,177100.0,"하락  2,100",180000.0,182100.0,176400.0,398119.0
2024-07-18,028260,149300.0,"하락  2,800",153400.0,153500.0,146900.0,218803.0
2024-07-18,042660,30450.0,하락  950,31100.0,31650.0,30250.0,1923604.0
2024-07-18,012330,224000.0,"하락  5,000",229000.0,229000.0,222000.0,178580.0
2024-07-18,032830,92600.0,보합0,93500.0,94100.0,92100.0,188824.0
2024-07-18,402340,89000.0,"하락  8,100",91000.0,92000.0,86300.0,1117409.0
2024-07-18,086790,61800.0,하락  200,62000.0,62400.0,60900.0,959621.0
2024-07-18,011200,18000.0,상승  50,17980.0,18050.0,17650.0,1297197.0
2024-07-18,015760,19610.0,상승  30,20050.0,20400.0,19550.0,3633959.0
2024-07-18,064350,42250.0,"하락  1,300",43300.0,43900.0,41900.0,1924689.0
2024-07-18,005490,366500.0,"상승  1,000",364000.0,370000.0,362000.0,310335.0
2024-07-18,138040,80700.0,"하락  1,600",82800.0,82900.0,80700.0,235868.0
2024-07-18,000810,367000.0,하락  500,371000.0,373000.0,362000.0,78749.0
2024-07-18,323410,21450.0,하락  100,21650.0,21650.0,21000.0,493495.0
2024-07-18,267260,305000.0,"하락  21,000",317500.0,323000.0,299000.0,575865.0
2024-07-18,259960,272000.0,"하락  4,500",279000.0,279000.0,268000.0,85674.0
2024-07-18,010130,518000.0,"하락  19,000",540000.0,540000.0,515000.0,26690.0
2024-07-18,316140,14900.0,상승  40,14990.0,14990.0,14850.0,1552304.0
2024-07-18,096770,115900.0,"하락  3,800",127500.0,128300.0,114900.0,3252847.0
2024-07-18,033780,90000.0,"상승  2,100",88100.0,90500.0,87800.0,520569.0
2024-07-18,010140,11070.0,상승  140,10930.0,11380.0,10840.0,23326291.0
2024-07-18,018260,155100.0,"하락  1,000",156100.0,156100.0,153100.0,96078.0
2024-07-18,051910,333500.0,"하락  2,000",335000.0,339500.0,332000.0,201812.0
2024-07-18,034730,149500.0,"하락  6,400",159400.0,159600.0,148600.0,510608.0
2024-07-18,024110,13990.0,상승  80,13920.0,14000.0,13850.0,913734.0
2024-07-18,006400,355000.0,"하락  1,000",351000.0,359000.0,350500.0,290914.0
2024-07-18,003550,81000.0,하락  400,81500.0,81600.0,80500.0,105837.0
2024-07-18,030200,37900.0,"상승  1,400",36800.0,37900.0,36650.0,1164342.0
2024-07-18,352820,185000.0,"상승  2,500",182500.0,185300.0,180700.0,153728.0
2024-07-18,006800,7850.0,하락  10,7850.0,7870.0,7750.0,515808.0
2024-07-18,066570,110900.0,"하락  1,200",110900.0,112700.0,110500.0,675749.0
2024-07-18,377300,27450.0,하락  900,27950.0,28100.0,27100.0,194787.0
2024-07-18,017670,53900.0,"상승  1,000",53000.0,54000.0,52500.0,1055163.0
2024-07-18,079550,231000.0,"하락  7,000",235000.0,243000.0,227000.0,396822.0
2024-07-18,272210,19510.0,하락  170,19680.0,20400.0,19410.0,2904670.0
