날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2024-10-10,005930,58900.0,"하락  1,400",60100.0,60200.0,58900.0,45262214.0
2024-10-10,000660,186700.0,"상승  8,700",184500.0,188100.0,183400.0,6325045.0
2024-10-10,207940,995000.0,"하락  9,000",1009000.0,1033000.0,995000.0,88971.0
2024-10-10,373220,427000.0,"하락  9,500",432000.0,433000.0,421000.0,635669.0
2024-10-10,035420,172400.0,"상승  6,200",167900.0,174700.0,167800.0,1408359.0
2024-10-10,034020,18200.0,하락  170,18400.0,18470.0,18130.0,2389396.0
2024-10-10,105560,89900.0,상승  500,89000.0,89900.0,87900.0,1591581.0
2024-10-10,012450,350500.0,"하락  14,000",368500.0,368500.0,350000.0,565368.0
2024-10-10,005380,246000.0,보합0,253000.0,255500.0,246000.0,641891.0
2024-10-10,329180,188900.0,"상승  9,200",181100.0,188900.0,179900.0,199817.0
2024-10-10,005935,48350.0,"하락  1,550",48450.0,49100.0,48300.0,5977382.0
2024-10-10,000270,100800.0,"상승  1,200",101900.0,102900.0,100600.0,1347031.0
2024-10-10,068270,194300.0,"상승  3,100",192500.0,196500.0,192400.0,704540.0
2024-10-10,035720,37350.0,상승  350,37100.0,37550.0,36900.0,1900499.0
2024-10-10,055550,56800.0,"상승  1,400",56900.0,57300.0,55600.0,1368461.0
2024-10-10,009540,190500.0,"상승  5,500",187000.0,193400.0,186500.0,291800.0
2024-10-10,028260,132300.0,"하락  2,300",135400.0,135400.0,132300.0,338763.0
2024-10-10,042660,31700.0,상승  850,31100.0,31950.0,30750.0,1268723.0
2024-10-10,012330,221500.0,"상승  4,500",227500.0,227500.0,221000.0,204692.0
2024-10-10,032830,97100.0,상승  700,97400.0,98000.0,95600.0,464789.0
2024-10-10,402340,84100.0,"상승  3,300",80300.0,86100.0,80300.0,558075.0
2024-10-10,086790,61400.0,상승  100,61900.0,62300.0,60500.0,1446317.0
2024-10-10,011200,16870.0,하락  190,17180.0,17190.0,16870.0,1617334.0
2024-10-10,015760,19850.0,하락  100,20100.0,20100.0,19850.0,1333600.0
2024-10-10,064350,60800.0,보합0,61500.0,61900.0,59300.0,1807006.0
2024-10-10,005490,371500.0,"하락  4,500",379000.0,379000.0,370000.0,330815.0
2024-10-10,138040,100000.0,"상승  1,000",99900.0,100900.0,98700.0,381353.0
2024-10-10,000810,334000.0,"상승  6,500",335000.0,341000.0,332000.0,130078.0
2024-10-10,323410,22000.0,상승  700,21350.0,22350.0,21250.0,1632037.0
2024-10-10,267260,315500.0,"하락  5,500",326000.0,328000.0,315500.0,210968.0
2024-10-10,259960,324500.0,"하락  1,500",331000.0,335000.0,324500.0,116063.0
2024-10-10,010130,789000.0,"상승  13,000",761000.0,789000.0,761000.0,182312.0
2024-10-10,316140,16000.0,상승  150,15970.0,16150.0,15840.0,2697339.0
2024-10-10,096770,123000.0,"상승  4,600",119300.0,125000.0,116000.0,788299.0
2024-10-10,033780,116900.0,"상승  13,400",105500.0,116900.0,104100.0,393924.0
2024-10-10,010140,10180.0,상승  320,9980.0,10310.0,9910.0,5735546.0
2024-10-10,018260,144600.0,"하락  3,600",149300.0,149300.0,143500.0,189511.0
2024-10-10,051910,356500.0,"하락  4,500",364500.0,365000.0,356500.0,355580.0
2024-10-10,034730,152300.0,"상승  1,700",152700.0,155500.0,152300.0,146379.0
2024-10-10,024110,13970.0,하락  160,14130.0,14160.0,13970.0,1418977.0
2024-10-10,006400,369500.0,"하락  1,500",374000.0,375000.0,369000.0,274438.0
2024-10-10,003550,77300.0,"하락  1,200",79200.0,79400.0,77300.0,247902.0
2024-10-10,030200,40300.0,상승  150,41000.0,41100.0,40300.0,497129.0
2024-10-10,352820,178600.0,하락  200,179900.0,182000.0,178000.0,171193.0
2024-10-10,006800,8740.0,보합0,8820.0,8840.0,8600.0,868331.0
2024-10-10,066570,97200.0,하락  800,98000.0,98400.0,96700.0,675353.0
2024-10-10,377300,24650.0,하락  350,25350.0,25350.0,24450.0,284618.0
2024-10-10,017670,55300.0,상승  600,55600.0,55800.0,54700.0,666236.0
2024-10-10,079550,240000.0,"하락  4,500",244500.0,245500.0,232000.0,401812.0
2024-10-10,272210,17770.0,하락  190,18050.0,18060.0,17740.0,1227348.0
