날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-02-21,005930,58200.0,하락  200,58400.0,58500.0,57100.0,22198428.0
2025-02-21,000660,209500.0,"하락  2,500",209500.0,211000.0,205500.0,2601151.0
2025-02-21,207940,1157000.0,"상승  8,000",1137000.0,1160000.0,1134000.0,46552.0
2025-02-21,373220,378500.0,"상승  2,000",378500.0,379000.0,373500.0,141193.0
2025-02-21,035420,226500.0,"상승  5,000",222500.0,228000.0,222000.0,821558.0
2025-02-21,034020,28950.0,상승  300,28750.0,29450.0,28300.0,10117896.0
2025-02-21,105560,82700.0,보합0,82600.0,83500.0,82300.0,1662225.0
2025-02-21,012450,660000.0,"상승  15,000",635000.0,668000.0,615000.0,562770.0
2025-02-21,005380,206000.0,"상승  3,000",209000.0,211000.0,204000.0,713842.0
2025-02-21,329180,301000.0,"하락  4,500",295500.0,305000.0,294000.0,638838.0
2025-02-21,005935,49000.0,하락  550,49450.0,49450.0,48150.0,1052799.0
2025-02-21,000270,94600.0,상승  100,95800.0,96700.0,94300.0,960186.0
2025-02-21,068270,178200.0,"하락  2,200",180400.0,180700.0,178200.0,383460.0
2025-02-21,035720,39900.0,상승  150,40000.0,40250.0,39600.0,2460853.0
2025-02-21,055550,47650.0,상승  350,47800.0,48450.0,47500.0,2423401.0
2025-02-21,009540,214000.0,"하락  3,500",213500.0,217000.0,209500.0,301845.0
2025-02-21,028260,128900.0,"하락  3,800",132700.0,132700.0,127800.0,397648.0
2025-02-21,042660,73000.0,상승  100,70100.0,74200.0,69700.0,5729692.0
2025-02-21,012330,254500.0,"하락  1,000",260500.0,269000.0,254000.0,243582.0
2025-02-21,032830,90300.0,"하락  5,200",96200.0,96300.0,89700.0,568688.0
2025-02-21,402340,100100.0,하락  800,100900.0,101800.0,99200.0,197277.0
2025-02-21,086790,62300.0,하락  200,62800.0,63100.0,62000.0,804553.0
2025-02-21,011200,18670.0,하락  60,18790.0,19000.0,18350.0,1438535.0
2025-02-21,015760,21900.0,보합0,21950.0,22350.0,21750.0,1489253.0
2025-02-21,064350,91000.0,"상승  4,000",86200.0,94500.0,83600.0,4015507.0
2025-02-21,005490,282000.0,"상승  13,500",276000.0,290000.0,273500.0,1048438.0
2025-02-21,138040,125000.0,"상승  2,000",123800.0,127200.0,123000.0,348363.0
2025-02-21,000810,389500.0,"하락  6,500",396000.0,396000.0,388000.0,72004.0
2025-02-21,323410,24150.0,상승  150,24050.0,24350.0,23950.0,505041.0
2025-02-21,267260,375000.0,"상승  3,000",372500.0,384500.0,366500.0,182358.0
2025-02-21,259960,327500.0,"하락  4,500",335000.0,336000.0,326000.0,144425.0
2025-02-21,010130,816000.0,"하락  24,000",850000.0,850000.0,798000.0,30336.0
2025-02-21,316140,17220.0,하락  110,17340.0,17400.0,17220.0,1603485.0
2025-02-21,096770,132400.0,"상승  1,000",132500.0,133400.0,130900.0,243030.0
2025-02-21,033780,104100.0,"하락  1,100",105100.0,105200.0,104100.0,267203.0
2025-02-21,010140,13370.0,하락  220,13290.0,13570.0,13150.0,13079911.0
2025-02-21,018260,129000.0,"하락  1,000",130000.0,130000.0,128200.0,80338.0
2025-02-21,051910,251000.0,"상승  4,500",246500.0,254000.0,244500.0,289285.0
2025-02-21,034730,148100.0,하락  800,149300.0,149400.0,147400.0,53658.0
2025-02-21,024110,15500.0,하락  70,15580.0,15610.0,15490.0,663278.0
2025-02-21,006400,231500.0,"상승  4,500",227500.0,233000.0,225000.0,382424.0
2025-02-21,003550,70600.0,상승  200,70600.0,71100.0,70300.0,191183.0
2025-02-21,030200,47200.0,하락  450,47700.0,47750.0,47200.0,544496.0
2025-02-21,352820,245500.0,"하락  3,000",248500.0,250500.0,243500.0,166249.0
2025-02-21,006800,8660.0,하락  200,8860.0,8860.0,8630.0,499080.0
2025-02-21,066570,82400.0,하락  100,82600.0,83300.0,81500.0,467758.0
2025-02-21,377300,31800.0,하락  250,32200.0,32500.0,31750.0,131974.0
2025-02-21,017670,58200.0,하락  900,58800.0,58900.0,57800.0,290145.0
2025-02-21,079550,312500.0,"상승  6,500",303500.0,314000.0,297000.0,372725.0
2025-02-21,272210,33500.0,상승  550,32300.0,35000.0,32250.0,7133132.0
