날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-04-10,005930,56400.0,"상승  3,400",56600.0,56700.0,55000.0,22948172.0
2025-04-10,000660,183200.0,"상승  18,200",189700.0,189900.0,180000.0,7836984.0
2025-04-10,207940,1019000.0,"상승  27,000",1000000.0,1030000.0,998000.0,174735.0
2025-04-10,373220,349500.0,"상승  35,500",335500.0,349500.0,326500.0,777090.0
2025-04-10,035420,183900.0,"상승  7,000",184200.0,184600.0,179800.0,656557.0
2025-04-10,034020,22150.0,"상승  2,000",21950.0,22150.0,21400.0,4519005.0
2025-04-10,105560,75900.0,"상승  5,000",74900.0,75900.0,72500.0,1781664.0
2025-04-10,012450,740000.0,"상승  49,000",727000.0,740000.0,707000.0,410554.0
2025-04-10,005380,187000.0,"상승  9,000",191700.0,192900.0,186500.0,1426032.0
2025-04-10,329180,324000.0,"상승  30,500",310000.0,327500.0,305000.0,665708.0
2025-04-10,005935,46800.0,"상승  2,500",46850.0,47100.0,46200.0,2257669.0
2025-04-10,000270,88200.0,"상승  4,400",89700.0,89800.0,87000.0,1374506.0
2025-04-10,068270,164200.0,"상승  9,700",163600.0,166000.0,160000.0,681085.0
2025-04-10,035720,40000.0,"상승  2,850",39100.0,40000.0,38200.0,1977485.0
2025-04-10,055550,46000.0,"상승  2,400",45550.0,46350.0,45000.0,1611499.0
2025-04-10,009540,213000.0,"상승  17,500",207000.0,213500.0,203500.0,262869.0
2025-04-10,028260,113800.0,"상승  5,500",111600.0,113900.0,110600.0,272014.0
2025-04-10,042660,73100.0,"상승  4,500",74500.0,74600.0,71900.0,2764273.0
2025-04-10,012330,243500.0,"상승  8,500",247500.0,249000.0,241500.0,192769.0
2025-04-10,032830,78800.0,"상승  5,200",76000.0,78800.0,76000.0,199612.0
2025-04-10,402340,85700.0,"상승  10,500",82800.0,86200.0,81400.0,548881.0
2025-04-10,086790,55300.0,"상승  3,100",55000.0,56200.0,53500.0,2331960.0
2025-04-10,011200,19110.0,"상승  1,420",18900.0,19170.0,18590.0,1965062.0
2025-04-10,015760,22950.0,상승  450,22500.0,22950.0,22350.0,2460265.0
2025-04-10,064350,99000.0,"상승  7,100",98600.0,101300.0,96800.0,1619553.0
2025-04-10,005490,261000.0,"상승  11,500",264000.0,264000.0,255500.0,638992.0
2025-04-10,138040,116600.0,"상승  8,800",113200.0,116600.0,111300.0,364566.0
2025-04-10,000810,352000.0,"상승  24,500",340000.0,352000.0,336000.0,68775.0
2025-04-10,323410,20700.0,상승  900,20600.0,20800.0,20200.0,721462.0
2025-04-10,267260,314000.0,"상승  45,000",300500.0,314000.0,292500.0,721695.0
2025-04-10,259960,377500.0,"상승  23,000",362500.0,377500.0,358000.0,183393.0
2025-04-10,010130,700000.0,"상승  47,000",674000.0,700000.0,666000.0,38375.0
2025-04-10,316140,16030.0,상승  660,15990.0,16070.0,15850.0,2282253.0
2025-04-10,096770,102200.0,"상승  9,500",100000.0,102200.0,97000.0,706492.0
2025-04-10,033780,104900.0,"상승  3,000",101700.0,105000.0,101000.0,415921.0
2025-04-10,010140,13950.0,상승  910,13790.0,13990.0,13540.0,8268063.0
2025-04-10,018260,113200.0,"상승  3,600",113500.0,113600.0,111300.0,140874.0
2025-04-10,051910,225500.0,"상승  22,000",217500.0,227000.0,210500.0,507522.0
2025-04-10,034730,121000.0,"상승  5,600",120700.0,121300.0,119400.0,193823.0
2025-04-10,024110,14220.0,상승  620,14010.0,14220.0,13860.0,1362115.0
2025-04-10,006400,177200.0,"상승  9,100",177900.0,178300.0,172800.0,492598.0
2025-04-10,003550,60900.0,"상승  2,400",60500.0,61100.0,59800.0,434751.0
2025-04-10,030200,48200.0,"상승  1,850",47100.0,48200.0,46350.0,819412.0
2025-04-10,352820,229500.0,"상승  14,500",222500.0,229500.0,215500.0,271166.0
2025-04-10,006800,9260.0,상승  760,8900.0,9260.0,8810.0,1233897.0
2025-04-10,066570,68700.0,"상승  4,000",69500.0,70100.0,68000.0,1023079.0
2025-04-10,377300,27950.0,"상승  1,250",28100.0,28350.0,27450.0,345861.0
2025-04-10,017670,55900.0,상승  800,55300.0,55900.0,54700.0,869220.0
2025-04-10,079550,257000.0,"상승  18,000",250500.0,257500.0,247500.0,169806.0
2025-04-10,272210,34050.0,"상승  2,700",33650.0,34400.0,33000.0,2307725.0
