날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-01-14,005930,53900.0,하락  200,54200.0,54600.0,53700.0,17465926.0
2025-01-14,000660,195000.0,상승  700,194300.0,197900.0,193600.0,3019149.0
2025-01-14,207940,1024000.0,"상승  12,000",1049000.0,1062000.0,1018000.0,97967.0
2025-01-14,373220,358000.0,"상승  10,500",350000.0,360000.0,350000.0,290092.0
2025-01-14,035420,202000.0,"하락  2,000",204000.0,205500.0,202000.0,499095.0
2025-01-14,034020,20100.0,보합0,19940.0,20200.0,19830.0,3913984.0
2025-01-14,105560,88800.0,하락  500,89000.0,89800.0,87800.0,918143.0
2025-01-14,012450,395500.0,보합0,392000.0,402000.0,391500.0,191711.0
2025-01-14,005380,222000.0,"상승  2,000",221000.0,224500.0,219500.0,547856.0
2025-01-14,329180,308500.0,"하락  1,000",311000.0,319500.0,306000.0,370845.0
2025-01-14,005935,44100.0,하락  400,44200.0,44550.0,44000.0,2049805.0
2025-01-14,000270,106700.0,"상승  1,300",104700.0,107900.0,104200.0,1300498.0
2025-01-14,068270,184500.0,상승  700,185000.0,187800.0,183600.0,374473.0
2025-01-14,035720,36850.0,상승  350,36650.0,36950.0,36350.0,1087274.0
2025-01-14,055550,49500.0,하락  500,50200.0,50300.0,49200.0,800945.0
2025-01-14,009540,236000.0,"상승  1,000",235500.0,239000.0,234000.0,214838.0
2025-01-14,028260,119400.0,하락  400,119200.0,120900.0,118500.0,179747.0
2025-01-14,042660,47950.0,"상승  2,800",45350.0,49400.0,45350.0,12292999.0
2025-01-14,012330,253500.0,하락  500,252000.0,253500.0,248500.0,136292.0
2025-01-14,032830,93500.0,하락  400,94600.0,94600.0,92500.0,293758.0
2025-01-14,402340,89700.0,"하락  1,500",91900.0,92000.0,88800.0,215514.0
2025-01-14,086790,58000.0,하락  600,59000.0,59100.0,57700.0,586166.0
2025-01-14,011200,18610.0,상승  30,18600.0,18880.0,18450.0,1025132.0
2025-01-14,015760,20150.0,보합0,20200.0,20550.0,20100.0,1371283.0
2025-01-14,064350,57400.0,"상승  2,000",55800.0,58400.0,54900.0,2032084.0
2025-01-14,005490,259500.0,"상승  2,500",258500.0,262000.0,255000.0,302202.0
2025-01-14,138040,109200.0,상승  100,109100.0,109500.0,108000.0,202287.0
2025-01-14,000810,358500.0,"하락  1,000",357500.0,362000.0,356500.0,65363.0
2025-01-14,323410,21100.0,보합0,21250.0,21400.0,20900.0,538921.0
2025-01-14,267260,401500.0,"상승  12,500",397000.0,402500.0,394000.0,131605.0
2025-01-14,259960,342500.0,"상승  9,000",335000.0,345500.0,333000.0,130104.0
2025-01-14,010130,837000.0,"하락  6,000",843000.0,845000.0,816000.0,37257.0
2025-01-14,316140,15520.0,하락  40,15600.0,15610.0,15420.0,1365474.0
2025-01-14,096770,127200.0,"상승  1,700",126800.0,128100.0,125200.0,267356.0
2025-01-14,033780,109000.0,하락  500,109900.0,109900.0,108200.0,156949.0
2025-01-14,010140,11850.0,상승  150,11760.0,12140.0,11760.0,8239384.0
2025-01-14,018260,124300.0,하락  700,125500.0,125800.0,124100.0,121896.0
2025-01-14,051910,244500.0,"상승  3,500",243000.0,246000.0,238500.0,272203.0
2025-01-14,034730,143500.0,상승  500,143800.0,144300.0,141500.0,65876.0
2025-01-14,024110,14740.0,상승  50,14690.0,14780.0,14630.0,797258.0
2025-01-14,006400,236500.0,"상승  7,000",232500.0,238500.0,230500.0,354213.0
2025-01-14,003550,72700.0,"하락  1,200",74000.0,74000.0,72200.0,143820.0
2025-01-14,030200,43900.0,하락  500,44400.0,44450.0,43900.0,299999.0
2025-01-14,352820,219500.0,"상승  5,500",216000.0,221500.0,214000.0,222826.0
2025-01-14,006800,7980.0,하락  30,8050.0,8060.0,7920.0,569201.0
2025-01-14,066570,84300.0,보합0,84600.0,84700.0,84100.0,253992.0
2025-01-14,377300,27350.0,상승  900,26550.0,27500.0,26250.0,210800.0
2025-01-14,017670,55500.0,하락  500,56000.0,56100.0,55400.0,237239.0
2025-01-14,079550,225000.0,"상승  2,000",223500.0,229000.0,221000.0,306450.0
2025-01-14,272210,24900.0,"상승  1,150",24000.0,25550.0,23750.0,6480893.0
