날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-04-09,005930,53000.0,하락  500,53300.0,54300.0,52900.0,20576960.0
2025-04-09,000660,165000.0,"하락  4,500",170000.0,170000.0,162700.0,8035679.0
2025-04-09,207940,992000.0,"하락  12,000",998000.0,1008000.0,987000.0,102144.0
2025-04-09,373220,314000.0,"하락  4,000",317000.0,325000.0,314000.0,330125.0
2025-04-09,035420,176900.0,"하락  2,700",179000.0,181300.0,176200.0,621304.0
2025-04-09,034020,20150.0,하락  600,20500.0,21100.0,19960.0,4963918.0
2025-04-09,105560,70900.0,상승  400,70500.0,71200.0,69300.0,1189462.0
2025-04-09,012450,691000.0,"하락  7,000",717000.0,717000.0,673000.0,411172.0
2025-04-09,005380,178000.0,"하락  1,200",177500.0,180900.0,177300.0,689621.0
2025-04-09,329180,293500.0,"하락  1,000",301500.0,303000.0,287500.0,405588.0
2025-04-09,005935,44300.0,하락  300,44000.0,45100.0,44000.0,1013955.0
2025-04-09,000270,83800.0,하락  500,83900.0,84200.0,82800.0,1002947.0
2025-04-09,068270,154500.0,"하락  8,600",161500.0,163000.0,152900.0,902413.0
2025-04-09,035720,37150.0,"하락  1,900",38250.0,39650.0,36950.0,1861781.0
2025-04-09,055550,43600.0,하락  250,43550.0,44000.0,42500.0,1647012.0
2025-04-09,009540,195500.0,"상승  3,600",197000.0,204000.0,192000.0,306003.0
2025-04-09,028260,108300.0,"하락  3,100",110600.0,111300.0,108100.0,282877.0
2025-04-09,042660,68600.0,상승  900,70900.0,70900.0,67500.0,2926001.0
2025-04-09,012330,235000.0,"하락  1,500",237500.0,239500.0,233500.0,154384.0
2025-04-09,032830,73600.0,"하락  2,900",75100.0,76000.0,73300.0,287484.0
2025-04-09,402340,75200.0,"하락  3,200",77400.0,79500.0,74000.0,335056.0
2025-04-09,086790,52200.0,"하락  1,800",53000.0,53300.0,51500.0,1896889.0
2025-04-09,011200,17690.0,하락  300,17880.0,18120.0,17560.0,1501952.0
2025-04-09,015760,22500.0,상승  50,22600.0,22750.0,22250.0,2030750.0
2025-04-09,064350,91900.0,상승  300,92500.0,94800.0,90300.0,1132438.0
2025-04-09,005490,249500.0,"하락  2,000",249500.0,259000.0,246000.0,498399.0
2025-04-09,138040,107800.0,"하락  3,200",109300.0,110500.0,107100.0,359348.0
2025-04-09,000810,327500.0,"하락  15,500",343000.0,343000.0,327000.0,109793.0
2025-04-09,323410,19800.0,하락  750,20450.0,20750.0,19800.0,689540.0
2025-04-09,267260,269000.0,"하락  7,000",276000.0,276000.0,265000.0,320165.0
2025-04-09,259960,354500.0,"하락  12,000",365000.0,371500.0,351500.0,186218.0
2025-04-09,010130,653000.0,"하락  13,000",659000.0,673000.0,643000.0,16913.0
2025-04-09,316140,15370.0,하락  120,15400.0,15490.0,15010.0,2439577.0
2025-04-09,096770,92700.0,"하락  4,200",95500.0,97600.0,92600.0,393993.0
2025-04-09,033780,101900.0,"하락  2,000",104000.0,104700.0,100700.0,328430.0
2025-04-09,010140,13040.0,하락  180,13530.0,13610.0,12930.0,7249419.0
2025-04-09,018260,109600.0,하락  600,109600.0,112700.0,109000.0,144523.0
2025-04-09,051910,203500.0,"하락  8,000",209000.0,215500.0,202500.0,431181.0
2025-04-09,034730,115400.0,"하락  3,900",117300.0,119800.0,114800.0,170333.0
2025-04-09,024110,13600.0,보합0,13680.0,13680.0,13390.0,1392650.0
2025-04-09,006400,171700.0,"하락  4,600",172700.0,177300.0,170000.0,538591.0
2025-04-09,003550,58500.0,"하락  1,300",59000.0,59500.0,58300.0,217545.0
2025-04-09,030200,46350.0,"하락  1,100",46950.0,47250.0,46200.0,600945.0
2025-04-09,352820,215000.0,"하락  15,500",227500.0,228500.0,209500.0,466461.0
2025-04-09,006800,8500.0,하락  180,8670.0,8730.0,8410.0,561818.0
2025-04-09,066570,64700.0,"하락  2,200",65800.0,66900.0,64100.0,638901.0
2025-04-09,377300,26700.0,"하락  1,050",27150.0,28000.0,26350.0,195524.0
2025-04-09,017670,55100.0,상승  300,55400.0,55400.0,54500.0,1007041.0
2025-04-09,079550,239000.0,"하락  11,500",251000.0,253000.0,235000.0,146406.0
2025-04-09,272210,31350.0,하락  950,33300.0,33350.0,30950.0,2256408.0
