날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-06-04,005930,57800.0,"상승  1,000",57200.0,57900.0,56800.0,19649983.0
2025-06-04,000660,217500.0,"상승  10,000",218000.0,223000.0,216500.0,5108674.0
2025-06-04,207940,1034000.0,"상승  3,000",1031000.0,1040000.0,1025000.0,79421.0
2025-06-04,373220,288500.0,"상승  4,000",288000.0,293000.0,286000.0,214348.0
2025-06-04,035420,185500.0,"하락  1,000",189000.0,189100.0,185500.0,817069.0
2025-06-04,034020,42650.0,"상승  1,700",40900.0,42900.0,40750.0,11387783.0
2025-06-04,105560,107900.0,"상승  7,900",100700.0,107900.0,100600.0,2503826.0
2025-06-04,012450,845000.0,"상승  10,000",838000.0,845000.0,811000.0,213653.0
2025-06-04,005380,186000.0,"상승  2,000",185100.0,186500.0,184100.0,577325.0
2025-06-04,329180,428000.0,보합0,423000.0,429500.0,410000.0,252967.0
2025-06-04,005935,47500.0,"상승  1,150",47300.0,47500.0,46700.0,1838848.0
2025-06-04,000270,89600.0,"상승  1,200",89200.0,90400.0,88600.0,862750.0
2025-06-04,068270,160500.0,하락  500,161400.0,162500.0,160000.0,468416.0
2025-06-04,035720,41600.0,"하락  1,550",44100.0,44450.0,41050.0,3838475.0
2025-06-04,055550,59900.0,"상승  4,100",55300.0,59900.0,55300.0,2590648.0
2025-06-04,009540,327500.0,"상승  15,000",312500.0,331500.0,305000.0,377657.0
2025-06-04,028260,157800.0,"상승  6,500",153400.0,158700.0,153000.0,807743.0
2025-06-04,042660,76800.0,"하락  1,000",77500.0,77600.0,75600.0,1957149.0
2025-06-04,012330,250000.0,"상승  3,500",249500.0,252000.0,247500.0,229704.0
2025-06-04,032830,108800.0,"상승  8,900",101900.0,109100.0,101200.0,711148.0
2025-06-04,402340,124700.0,"상승  14,400",115000.0,126900.0,113000.0,888057.0
2025-06-04,086790,74500.0,"상승  4,500",71200.0,74500.0,70700.0,1734080.0
2025-06-04,011200,22550.0,상승  250,23300.0,23650.0,22250.0,2651013.0
2025-06-04,015760,29650.0,하락  450,29700.0,29900.0,28550.0,4036843.0
2025-06-04,064350,156100.0,"상승  4,100",154000.0,156100.0,149800.0,1001543.0
2025-06-04,005490,245500.0,"상승  1,500",246500.0,251000.0,242500.0,331807.0
2025-06-04,138040,113900.0,"상승  2,600",111400.0,115400.0,111400.0,313877.0
2025-06-04,000810,425500.0,"상승  37,500",396000.0,426000.0,392000.0,162127.0
2025-06-04,323410,23700.0,하락  350,24250.0,24350.0,23550.0,606488.0
2025-06-04,267260,382000.0,"상승  4,000",383000.0,388500.0,380000.0,244896.0
2025-06-04,259960,367500.0,하락  500,369500.0,372500.0,364000.0,163369.0
2025-06-04,010130,770000.0,"상승  40,000",730000.0,775000.0,727000.0,28116.0
2025-06-04,316140,20300.0,"상승  1,410",19830.0,20350.0,19350.0,4745709.0
2025-06-04,096770,90900.0,"상승  3,200",88500.0,91800.0,88400.0,377011.0
2025-06-04,033780,124400.0,"상승  3,800",123200.0,125700.0,123100.0,447300.0
2025-06-04,010140,16880.0,상승  90,16940.0,16940.0,16100.0,9351134.0
2025-06-04,018260,132800.0,상승  100,133100.0,135500.0,132400.0,150383.0
2025-06-04,051910,198700.0,"상승  3,400",197300.0,202500.0,197200.0,281974.0
2025-06-04,034730,180700.0,"상승  17,300",169900.0,184000.0,169200.0,885037.0
2025-06-04,024110,15800.0,상승  370,15500.0,15830.0,15500.0,1742846.0
2025-06-04,006400,172400.0,하락  400,174600.0,179000.0,171400.0,503464.0
2025-06-04,003550,74000.0,"상승  3,200",72100.0,75100.0,71900.0,592876.0
2025-06-04,030200,49850.0,상승  450,49400.0,50600.0,49400.0,502838.0
2025-06-04,352820,281000.0,"상승  9,000",279000.0,285500.0,274500.0,231183.0
2025-06-04,006800,17690.0,"상승  2,070",16000.0,18100.0,15960.0,12638701.0
2025-06-04,066570,71300.0,상승  500,71500.0,72600.0,71100.0,593895.0
2025-06-04,377300,37300.0,하락  850,39300.0,39800.0,37050.0,366439.0
2025-06-04,017670,52500.0,상승  800,51900.0,53100.0,51800.0,1196353.0
2025-06-04,079550,452000.0,"상승  4,500",450000.0,454000.0,436000.0,124487.0
2025-06-04,272210,43900.0,상승  550,43850.0,44200.0,43200.0,1800507.0
