날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2024-12-24,005930,54400.0,상승  900,53700.0,54500.0,53600.0,11634677.0
2024-12-24,000660,168500.0,"하락  1,100",171700.0,171900.0,168300.0,1844961.0
2024-12-24,207940,938000.0,"하락  11,000",953000.0,958000.0,930000.0,40596.0
2024-12-24,373220,350000.0,"하락  9,000",361500.0,362000.0,350000.0,172107.0
2024-12-24,035420,202500.0,"상승  1,500",200500.0,204000.0,200500.0,557658.0
2024-12-24,034020,18280.0,상승  120,18160.0,18690.0,18160.0,4603391.0
2024-12-24,105560,86500.0,하락  500,87300.0,87600.0,86000.0,417559.0
2024-12-24,012450,324000.0,"하락  2,000",329000.0,330000.0,320500.0,179574.0
2024-12-24,005380,216500.0,"상승  1,500",215000.0,217000.0,213000.0,351647.0
2024-12-24,329180,272000.0,"상승  2,500",275500.0,281500.0,266000.0,326334.0
2024-12-24,005935,44950.0,상승  650,44300.0,45200.0,44300.0,816525.0
2024-12-24,000270,100600.0,하락  300,100600.0,101500.0,99500.0,588138.0
2024-12-24,068270,194400.0,상승  500,193900.0,194700.0,192200.0,360405.0
2024-12-24,035720,39500.0,하락  200,39750.0,40150.0,39500.0,1110417.0
2024-12-24,055550,49400.0,상승  100,49200.0,49400.0,48750.0,594327.0
2024-12-24,009540,226000.0,"하락  4,000",230500.0,233500.0,223500.0,268663.0
2024-12-24,028260,117600.0,"하락  1,100",118500.0,118500.0,117100.0,88205.0
2024-12-24,042660,36000.0,상승  250,35800.0,36350.0,35400.0,3860416.0
2024-12-24,012330,243000.0,"하락  1,000",244000.0,246000.0,239500.0,131161.0
2024-12-24,032830,102600.0,하락  200,102800.0,103400.0,102200.0,160486.0
2024-12-24,402340,81200.0,"하락  1,000",83200.0,83300.0,80900.0,77958.0
2024-12-24,086790,58900.0,하락  100,58800.0,59000.0,58100.0,502941.0
2024-12-24,011200,18170.0,상승  200,18090.0,18370.0,18010.0,771341.0
2024-12-24,015760,20550.0,하락  150,20650.0,20700.0,20400.0,784465.0
2024-12-24,064350,49250.0,하락  700,50200.0,50300.0,48350.0,768216.0
2024-12-24,005490,261000.0,"하락  1,000",264500.0,268500.0,261000.0,219033.0
2024-12-24,138040,100200.0,"하락  1,600",101400.0,102200.0,99400.0,216604.0
2024-12-24,000810,370000.0,"하락  2,000",370500.0,371500.0,368000.0,46360.0
2024-12-24,323410,22150.0,하락  350,22450.0,22650.0,22100.0,273805.0
2024-12-24,267260,389500.0,"상승  6,000",383500.0,396000.0,371000.0,313560.0
2024-12-24,259960,306000.0,"하락  2,500",311000.0,313000.0,304500.0,82563.0
2024-12-24,010130,1134000.0,"상승  32,000",1128000.0,1155000.0,1044000.0,91935.0
2024-12-24,316140,15740.0,상승  90,15670.0,15740.0,15580.0,827121.0
2024-12-24,096770,112800.0,"하락  2,300",115100.0,115800.0,112800.0,122728.0
2024-12-24,033780,110000.0,하락  100,110500.0,110600.0,109000.0,92374.0
2024-12-24,010140,11360.0,하락  130,11550.0,11700.0,11330.0,3839366.0
2024-12-24,018260,131900.0,"하락  2,100",133600.0,133900.0,131700.0,68557.0
2024-12-24,051910,253000.0,"하락  3,000",256500.0,258500.0,252500.0,115503.0
2024-12-24,034730,137700.0,"하락  2,100",140000.0,140100.0,137400.0,59497.0
2024-12-24,024110,14730.0,상승  170,14570.0,14730.0,14550.0,638878.0
2024-12-24,006400,255000.0,"하락  1,000",256500.0,261000.0,254500.0,202305.0
2024-12-24,003550,75300.0,하락  200,75300.0,75700.0,74600.0,58895.0
2024-12-24,030200,46100.0,상승  400,46000.0,46200.0,45250.0,329750.0
2024-12-24,352820,195500.0,"하락  4,400",201000.0,202000.0,193400.0,122941.0
2024-12-24,006800,8320.0,하락  10,8380.0,8380.0,8250.0,252612.0
2024-12-24,066570,86900.0,보합0,87600.0,87700.0,86700.0,151067.0
2024-12-24,377300,26700.0,하락  300,27000.0,27250.0,26650.0,229271.0
2024-12-24,017670,56800.0,상승  100,56800.0,56900.0,56100.0,303885.0
2024-12-24,079550,211000.0,"하락  1,000",212500.0,216000.0,209000.0,120820.0
2024-12-24,272210,22450.0,하락  750,23600.0,23650.0,22100.0,3875896.0
