날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-01-09,005930,56100.0,"하락  1,200",57600.0,57700.0,56100.0,24490592.0
2025-01-09,000660,205000.0,"상승  10,300",201000.0,206000.0,199800.0,6692254.0
2025-01-09,207940,1006000.0,"하락  2,000",1000000.0,1014000.0,992000.0,49799.0
2025-01-09,373220,358500.0,"하락  15,000",371500.0,373000.0,348500.0,694920.0
2025-01-09,035420,202500.0,"하락  4,500",208500.0,210000.0,201000.0,777551.0
2025-01-09,034020,18830.0,하락  70,19060.0,19060.0,18350.0,4165547.0
2025-01-09,105560,86700.0,"상승  1,100",85100.0,87300.0,85000.0,906121.0
2025-01-09,012450,392000.0,"상승  9,000",379000.0,392000.0,363000.0,457502.0
2025-01-09,005380,213000.0,하락  500,215000.0,219500.0,213000.0,866529.0
2025-01-09,329180,301500.0,"하락  2,000",303000.0,305500.0,297000.0,333117.0
2025-01-09,005935,46650.0,하락  150,46800.0,47150.0,46550.0,1111690.0
2025-01-09,000270,103300.0,"상승  2,300",101200.0,105700.0,101200.0,2359171.0
2025-01-09,068270,185500.0,"상승  1,000",185000.0,186300.0,183100.0,434143.0
2025-01-09,035720,37200.0,하락  200,37450.0,37850.0,37200.0,2219066.0
2025-01-09,055550,49500.0,상승  350,48850.0,50000.0,48800.0,1083039.0
2025-01-09,009540,240000.0,"상승  5,000",236500.0,243000.0,232500.0,355947.0
2025-01-09,028260,120600.0,하락  300,121500.0,123100.0,120500.0,337173.0
2025-01-09,042660,44750.0,상승  450,43950.0,45300.0,43200.0,6867386.0
2025-01-09,012330,253000.0,"상승  2,000",251000.0,261500.0,250500.0,241446.0
2025-01-09,032830,94000.0,"하락  1,200",94100.0,95400.0,93800.0,198085.0
2025-01-09,402340,93800.0,하락  300,92700.0,97200.0,92600.0,411611.0
2025-01-09,086790,58500.0,상승  700,57500.0,58800.0,57400.0,750459.0
2025-01-09,011200,18910.0,하락  140,19250.0,19880.0,18890.0,3470021.0
2025-01-09,015760,20300.0,하락  150,20350.0,20400.0,20100.0,2030747.0
2025-01-09,064350,54100.0,하락  900,54000.0,54400.0,50800.0,2012496.0
2025-01-09,005490,261000.0,"하락  2,500",263000.0,264500.0,258000.0,508533.0
2025-01-09,138040,103900.0,하락  200,104000.0,106000.0,103900.0,241871.0
2025-01-09,000810,361000.0,"상승  2,000",358000.0,369000.0,357500.0,77491.0
2025-01-09,323410,21650.0,보합0,21500.0,21850.0,21400.0,571281.0
2025-01-09,267260,414000.0,"상승  14,000",401500.0,417500.0,398000.0,375429.0
2025-01-09,259960,326000.0,"상승  1,000",326000.0,331000.0,324500.0,100147.0
2025-01-09,010130,927000.0,"상승  25,000",900000.0,929000.0,886000.0,84336.0
2025-01-09,316140,15400.0,상승  50,15340.0,15510.0,15340.0,1731631.0
2025-01-09,096770,127500.0,"상승  3,700",124500.0,131000.0,122500.0,1373828.0
2025-01-09,033780,107300.0,"상승  1,100",105500.0,109300.0,105400.0,400617.0
2025-01-09,010140,12030.0,상승  20,12000.0,12100.0,11820.0,6214840.0
2025-01-09,018260,127700.0,"하락  2,200",129500.0,130200.0,127400.0,134211.0
2025-01-09,051910,249000.0,"하락  7,500",256500.0,256500.0,247000.0,333340.0
2025-01-09,034730,141000.0,상승  200,140600.0,143300.0,140100.0,114210.0
2025-01-09,024110,14520.0,상승  80,14410.0,14560.0,14400.0,696213.0
2025-01-09,006400,239000.0,"하락  10,500",249500.0,250500.0,237500.0,707039.0
2025-01-09,003550,74000.0,하락  900,74300.0,74800.0,73900.0,145856.0
2025-01-09,030200,45000.0,"상승  1,200",43700.0,45000.0,43550.0,763443.0
2025-01-09,352820,201500.0,"하락  4,000",205000.0,206500.0,201500.0,146258.0
2025-01-09,006800,8050.0,하락  50,8070.0,8160.0,8050.0,745354.0
2025-01-09,066570,85800.0,"하락  1,000",86800.0,87500.0,85500.0,573671.0
2025-01-09,377300,27000.0,하락  550,27400.0,27600.0,27000.0,401849.0
2025-01-09,017670,55300.0,하락  800,55800.0,56000.0,55300.0,509760.0
2025-01-09,079550,235000.0,하락  500,233000.0,237500.0,223500.0,468463.0
2025-01-09,272210,24500.0,하락  350,24700.0,24700.0,23350.0,3435707.0
