날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-04-28,005930,55800.0,상승  100,55800.0,55900.0,55500.0,9341518.0
2025-04-28,000660,182000.0,"하락  2,400",183500.0,183900.0,179700.0,2455710.0
2025-04-28,207940,1037000.0,"상승  2,000",1043000.0,1045000.0,1030000.0,57317.0
2025-04-28,373220,346000.0,"상승  2,500",349500.0,349500.0,343000.0,132948.0
2025-04-28,035420,195500.0,"상승  2,000",194300.0,196500.0,192700.0,313415.0
2025-04-28,034020,28300.0,상승  400,28250.0,28500.0,27650.0,4927227.0
2025-04-28,105560,86600.0,하락  300,87200.0,87700.0,86200.0,623326.0
2025-04-28,012450,827000.0,"상승  3,000",825000.0,845000.0,807000.0,331266.0
2025-04-28,005380,189000.0,상승  200,188100.0,190100.0,187000.0,450993.0
2025-04-28,329180,399500.0,"하락  3,500",407000.0,407000.0,394000.0,327432.0
2025-04-28,005935,46350.0,상승  100,46600.0,46900.0,46250.0,567522.0
2025-04-28,000270,88700.0,상승  500,88500.0,89200.0,87700.0,572742.0
2025-04-28,068270,158000.0,하락  300,158400.0,160200.0,157100.0,399332.0
2025-04-28,035720,38050.0,상승  100,38500.0,38600.0,37950.0,1779369.0
2025-04-28,055550,49350.0,하락  400,49800.0,50200.0,49200.0,965057.0
2025-04-28,009540,266500.0,"상승  1,000",272000.0,273750.0,261500.0,367980.0
2025-04-28,028260,117600.0,상승  600,117600.0,119300.0,117400.0,115074.0
2025-04-28,042660,89300.0,하락  600,95000.0,95300.0,88300.0,6344048.0
2025-04-28,012330,251000.0,"상승  1,000",248500.0,252000.0,248500.0,100735.0
2025-04-28,032830,83200.0,상승  400,82600.0,84100.0,82600.0,120708.0
2025-04-28,402340,86700.0,"하락  3,000",88200.0,89000.0,86200.0,269661.0
2025-04-28,086790,62000.0,상승  800,61600.0,62200.0,61500.0,623880.0
2025-04-28,011200,18660.0,하락  160,18770.0,18800.0,18610.0,1110071.0
2025-04-28,015760,25550.0,상승  300,25200.0,25600.0,25200.0,1361623.0
2025-04-28,064350,112000.0,"하락  1,700",113400.0,113400.0,108900.0,1138465.0
2025-04-28,005490,262500.0,"상승  2,500",261500.0,265000.0,260000.0,187829.0
2025-04-28,138040,117900.0,"하락  1,200",118400.0,119000.0,116800.0,199285.0
2025-04-28,000810,364000.0,"상승  3,500",359000.0,365000.0,359000.0,43137.0
2025-04-28,323410,22100.0,상승  200,21850.0,22250.0,21850.0,449766.0
2025-04-28,267260,298000.0,"하락  1,500",301500.0,303000.0,295500.0,138591.0
2025-04-28,259960,377000.0,"상승  4,000",371000.0,382000.0,371000.0,115515.0
2025-04-28,010130,772000.0,"상승  58,000",715000.0,791000.0,715000.0,44378.0
2025-04-28,316140,16810.0,하락  490,17030.0,17170.0,16630.0,2661923.0
2025-04-28,096770,95900.0,상승  400,95700.0,96700.0,95300.0,168590.0
2025-04-28,033780,113400.0,상승  500,111500.0,114100.0,111500.0,210257.0
2025-04-28,010140,15150.0,상승  430,14980.0,15720.0,14800.0,24860498.0
2025-04-28,018260,127400.0,"상승  4,000",123400.0,128300.0,123400.0,201789.0
2025-04-28,051910,221000.0,"하락  3,500",226000.0,227000.0,221000.0,246442.0
2025-04-28,034730,131400.0,하락  300,131000.0,132500.0,130800.0,85531.0
2025-04-28,024110,14930.0,하락  40,14930.0,15010.0,14870.0,597908.0
2025-04-28,006400,184200.0,하락  900,184500.0,189600.0,183500.0,327979.0
2025-04-28,003550,65400.0,상승  300,64700.0,65800.0,64700.0,69411.0
2025-04-28,030200,51100.0,상승  900,52000.0,52000.0,51000.0,518085.0
2025-04-28,352820,248500.0,"상승  16,000",233500.0,248500.0,230000.0,318665.0
2025-04-28,006800,10420.0,상승  20,10300.0,10550.0,10290.0,714501.0
2025-04-28,066570,71000.0,하락  600,71500.0,71800.0,70900.0,244338.0
2025-04-28,377300,30500.0,상승  700,29850.0,31050.0,29650.0,233922.0
2025-04-28,017670,53900.0,"하락  3,900",55500.0,55700.0,52900.0,3257168.0
2025-04-28,079550,318500.0,"상승  7,000",312000.0,323500.0,305000.0,226035.0
2025-04-28,272210,42300.0,"상승  2,200",41300.0,43550.0,40400.0,7353094.0
