날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2024-12-30,005930,53200.0,하락  500,53300.0,54000.0,53100.0,12624702.0
2024-12-30,000660,173900.0,하락  600,174000.0,175800.0,172400.0,1434202.0
2024-12-30,207940,949000.0,"상승  15,000",935000.0,969000.0,932000.0,52104.0
2024-12-30,373220,348000.0,보합0,345000.0,358500.0,345000.0,169683.0
2024-12-30,035420,198900.0,"상승  1,200",196800.0,201500.0,196400.0,577293.0
2024-12-30,034020,17550.0,하락  70,17600.0,17840.0,17500.0,2594742.0
2024-12-30,105560,82900.0,"하락  2,100",85000.0,85700.0,82900.0,789952.0
2024-12-30,012450,326500.0,"상승  7,500",317000.0,330000.0,317000.0,204610.0
2024-12-30,005380,212000.0,"하락  3,000",213500.0,217000.0,212000.0,387750.0
2024-12-30,329180,287500.0,"하락  2,000",288500.0,294000.0,280500.0,199296.0
2024-12-30,005935,44200.0,하락  600,44500.0,45000.0,44200.0,783576.0
2024-12-30,000270,100700.0,하락  200,100500.0,103100.0,100400.0,704616.0
2024-12-30,068270,187500.0,"상승  7,100",180000.0,190200.0,179800.0,531670.0
2024-12-30,035720,38200.0,하락  650,38800.0,39150.0,38100.0,1110508.0
2024-12-30,055550,47650.0,하락  700,48850.0,49350.0,47650.0,843682.0
2024-12-30,009540,228000.0,"하락  3,000",229500.0,233000.0,226500.0,175055.0
2024-12-30,028260,114800.0,"하락  1,000",115800.0,117900.0,114800.0,191662.0
2024-12-30,042660,37350.0,상승  450,37700.0,37900.0,36650.0,3660705.0
2024-12-30,012330,236500.0,보합0,236000.0,240000.0,235500.0,72518.0
2024-12-30,032830,94800.0,"하락  2,400",98100.0,98100.0,94600.0,261424.0
2024-12-30,402340,79300.0,하락  600,80600.0,82000.0,79100.0,169019.0
2024-12-30,086790,56800.0,하락  800,57800.0,58300.0,56800.0,509855.0
2024-12-30,011200,17660.0,상승  130,17540.0,17880.0,17260.0,645625.0
2024-12-30,015760,20050.0,상승  50,20000.0,20500.0,20000.0,952798.0
2024-12-30,064350,49700.0,상승  950,48300.0,49900.0,48250.0,731122.0
2024-12-30,005490,253500.0,보합0,251500.0,259000.0,251500.0,251843.0
2024-12-30,138040,104000.0,"상승  2,500",101000.0,104400.0,100700.0,378816.0
2024-12-30,000810,358500.0,"하락  6,500",359000.0,367000.0,357500.0,42252.0
2024-12-30,323410,21050.0,하락  550,21550.0,21700.0,21050.0,591590.0
2024-12-30,267260,382000.0,"하락  9,500",386500.0,388500.0,377500.0,137571.0
2024-12-30,259960,312500.0,"상승  2,500",311000.0,318000.0,306000.0,91745.0
2024-12-30,010130,1006000.0,"하락  21,000",1025000.0,1095000.0,1002000.0,52413.0
2024-12-30,316140,15370.0,하락  20,15300.0,15570.0,15300.0,1138635.0
2024-12-30,096770,112000.0,"상승  1,000",110300.0,114600.0,110300.0,126051.0
2024-12-30,033780,107100.0,하락  500,108200.0,109100.0,106800.0,100000.0
2024-12-30,010140,11300.0,하락  10,11250.0,11450.0,11180.0,3362236.0
2024-12-30,018260,127800.0,보합0,127500.0,129100.0,126600.0,118374.0
2024-12-30,051910,250000.0,"상승  3,000",245000.0,255000.0,244500.0,198781.0
2024-12-30,034730,131500.0,"하락  3,600",135000.0,135900.0,131500.0,106834.0
2024-12-30,024110,14330.0,하락  120,14450.0,14550.0,14330.0,690369.0
2024-12-30,006400,247500.0,하락  500,247000.0,254000.0,247000.0,195241.0
2024-12-30,003550,72000.0,"하락  1,400",74000.0,74000.0,72000.0,179338.0
2024-12-30,030200,43850.0,"하락  1,150",45050.0,45100.0,43850.0,371915.0
2024-12-30,352820,193400.0,"상승  1,700",190300.0,195500.0,190000.0,95293.0
2024-12-30,006800,8030.0,하락  70,8080.0,8160.0,8010.0,294199.0
2024-12-30,066570,83500.0,"하락  1,000",84000.0,84900.0,83500.0,261914.0
2024-12-30,377300,26250.0,하락  300,26350.0,26800.0,26000.0,219356.0
2024-12-30,017670,55200.0,"하락  1,100",56300.0,56400.0,55100.0,426571.0
2024-12-30,079550,220500.0,"상승  14,000",207500.0,221000.0,206500.0,193060.0
2024-12-30,272210,22600.0,상승  700,21850.0,22700.0,21800.0,1889187.0
