날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2024-11-26,005930,58300.0,상승  400,57900.0,58900.0,57500.0,23209405.0
2024-11-26,000660,177100.0,상승  100,175200.0,177700.0,174700.0,1996128.0
2024-11-26,207940,929000.0,"하락  29,000",949000.0,955000.0,921000.0,89808.0
2024-11-26,373220,406000.0,"하락  13,500",417000.0,422000.0,405000.0,215592.0
2024-11-26,035420,195600.0,"상승  2,400",192200.0,196000.0,192200.0,995917.0
2024-11-26,034020,21050.0,"하락  1,100",22000.0,22000.0,21000.0,7907491.0
2024-11-26,105560,96000.0,"하락  2,000",96400.0,97100.0,94700.0,947603.0
2024-11-26,012450,319500.0,"하락  39,500",355500.0,355500.0,318500.0,925407.0
2024-11-26,005380,223500.0,"상승  4,500",218000.0,224500.0,216500.0,721544.0
2024-11-26,329180,228500.0,"하락  13,500",239500.0,239500.0,228000.0,334303.0
2024-11-26,005935,49000.0,하락  50,49250.0,49850.0,49000.0,788718.0
2024-11-26,000270,97300.0,상승  100,96500.0,97500.0,95700.0,824826.0
2024-11-26,068270,175600.0,"하락  1,200",176800.0,178400.0,175000.0,295018.0
2024-11-26,035720,37000.0,상승  850,35850.0,37100.0,35850.0,1228125.0
2024-11-26,055550,54300.0,"하락  2,100",55400.0,55800.0,54200.0,1299722.0
2024-11-26,009540,216000.0,하락  500,216500.0,217500.0,211000.0,256834.0
2024-11-26,028260,124400.0,상승  700,122700.0,125400.0,122200.0,287085.0
2024-11-26,042660,36000.0,"하락  1,750",37900.0,37900.0,35850.0,4180714.0
2024-11-26,012330,249000.0,"상승  2,500",247000.0,249500.0,243000.0,149204.0
2024-11-26,032830,104600.0,"하락  1,400",104700.0,106000.0,103700.0,298799.0
2024-11-26,402340,84600.0,"하락  3,100",85100.0,86200.0,83500.0,171748.0
2024-11-26,086790,62100.0,하락  800,62300.0,62700.0,61500.0,782380.0
2024-11-26,011200,18500.0,하락  380,18700.0,18750.0,18260.0,1516379.0
2024-11-26,015760,24400.0,상승  650,23800.0,24600.0,23800.0,3576938.0
2024-11-26,064350,52100.0,"하락  7,900",59200.0,59300.0,51800.0,6023506.0
2024-11-26,005490,302500.0,"상승  1,000",300000.0,305500.0,300000.0,249680.0
2024-11-26,138040,101300.0,"하락  2,200",102500.0,103600.0,100600.0,249177.0
2024-11-26,000810,370000.0,"하락  5,000",370500.0,375500.0,368000.0,50450.0
2024-11-26,323410,21750.0,상승  50,21500.0,21800.0,21500.0,385976.0
2024-11-26,267260,365000.0,"하락  21,500",382000.0,382500.0,360500.0,318352.0
2024-11-26,259960,307000.0,보합0,304000.0,310500.0,303500.0,49594.0
2024-11-26,010130,941000.0,"상승  38,000",894000.0,944000.0,894000.0,37844.0
2024-11-26,316140,16630.0,하락  220,16700.0,16820.0,16510.0,1961300.0
2024-11-26,096770,118900.0,하락  700,118000.0,122100.0,118000.0,234633.0
2024-11-26,033780,119900.0,"상승  2,000",115600.0,121100.0,115000.0,224356.0
2024-11-26,010140,11820.0,하락  90,11940.0,11970.0,11560.0,5361586.0
2024-11-26,018260,151500.0,"상승  2,700",147400.0,153200.0,147400.0,158960.0
2024-11-26,051910,307000.0,상승  500,303500.0,311000.0,303000.0,187822.0
2024-11-26,034730,142800.0,"하락  2,100",143300.0,144700.0,141700.0,72938.0
2024-11-26,024110,14690.0,상승  40,14600.0,14740.0,14570.0,695387.0
2024-11-26,006400,278500.0,"상승  1,000",279000.0,284000.0,274000.0,329790.0
2024-11-26,003550,77900.0,"상승  1,300",75900.0,78400.0,75800.0,135767.0
2024-11-26,030200,45500.0,상승  700,45050.0,46100.0,45000.0,1261175.0
2024-11-26,352820,211000.0,"하락  3,000",211000.0,213000.0,207500.0,171103.0
2024-11-26,006800,8440.0,하락  40,8400.0,8480.0,8300.0,356460.0
2024-11-26,066570,94500.0,상승  300,93500.0,95200.0,93300.0,224277.0
2024-11-26,377300,23450.0,보합0,23450.0,23650.0,23000.0,123617.0
2024-11-26,017670,58300.0,"상승  1,500",56800.0,58300.0,56800.0,614257.0
2024-11-26,079550,203500.0,"하락  19,500",219000.0,219000.0,200000.0,433718.0
2024-11-26,272210,23750.0,"하락  2,650",26100.0,26200.0,23600.0,6407513.0
