날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-04-30,005930,55500.0,하락  300,55900.0,56000.0,55300.0,13014189.0
2025-04-30,000660,177500.0,"하락  3,300",179100.0,180000.0,176700.0,2354473.0
2025-04-30,207940,1052000.0,"하락  1,000",1047000.0,1054000.0,1041000.0,55227.0
2025-04-30,373220,324500.0,"하락  25,500",347500.0,348500.0,323000.0,471209.0
2025-04-30,035420,200500.0,"상승  4,000",196200.0,200500.0,195800.0,523186.0
2025-04-30,034020,28950.0,상승  50,29350.0,29900.0,28400.0,7230121.0
2025-04-30,105560,90200.0,"상승  2,400",88100.0,90200.0,87700.0,1614509.0
2025-04-30,012450,797000.0,"하락  12,000",811000.0,832000.0,751000.0,509064.0
2025-04-30,005380,190600.0,"하락  2,200",192700.0,193300.0,190200.0,429791.0
2025-04-30,329180,402000.0,"하락  1,500",403500.0,409000.0,393500.0,302620.0
2025-04-30,005935,46850.0,상승  250,47200.0,47200.0,46250.0,1579729.0
2025-04-30,000270,90400.0,하락  200,91000.0,91400.0,89600.0,1023836.0
2025-04-30,068270,161300.0,"하락  2,700",163100.0,164100.0,160000.0,436592.0
2025-04-30,035720,38250.0,하락  200,38300.0,38750.0,37750.0,1857478.0
2025-04-30,055550,51400.0,"상승  1,000",50400.0,51800.0,50400.0,1685443.0
2025-04-30,009540,272000.0,"상승  2,500",268000.0,272000.0,263500.0,261518.0
2025-04-30,028260,122400.0,"상승  3,500",118000.0,122400.0,118000.0,290974.0
2025-04-30,042660,78500.0,보합0,79800.0,79900.0,76300.0,5235325.0
2025-04-30,012330,267500.0,"상승  11,000",259000.0,267500.0,255000.0,190763.0
2025-04-30,032830,86200.0,"상승  1,100",85400.0,86200.0,84700.0,320413.0
2025-04-30,402340,88900.0,"상승  1,700",86000.0,88900.0,85000.0,270802.0
2025-04-30,086790,64500.0,"상승  1,600",62700.0,64500.0,62700.0,946487.0
2025-04-30,011200,18260.0,상승  10,18300.0,18360.0,18010.0,1455242.0
2025-04-30,015760,25650.0,하락  50,25550.0,25700.0,25300.0,1389732.0
2025-04-30,064350,112200.0,"상승  3,000",109200.0,115900.0,107700.0,1919407.0
2025-04-30,005490,260500.0,"하락  2,000",261500.0,263000.0,258000.0,195336.0
2025-04-30,138040,124100.0,"상승  5,000",118700.0,124300.0,118600.0,389903.0
2025-04-30,000810,374500.0,"상승  5,500",372000.0,377500.0,370000.0,108573.0
2025-04-30,323410,22300.0,상승  150,22000.0,22300.0,21850.0,445304.0
2025-04-30,267260,307500.0,"하락  7,000",315000.0,315000.0,303500.0,249861.0
2025-04-30,259960,371500.0,"상승  1,500",378000.0,381500.0,359500.0,263173.0
2025-04-30,010130,798000.0,"상승  12,000",765000.0,809000.0,765000.0,51452.0
2025-04-30,316140,17710.0,상승  410,17360.0,17710.0,17360.0,2783375.0
2025-04-30,096770,94400.0,"하락  2,400",95800.0,96800.0,93400.0,306828.0
2025-04-30,033780,114700.0,"상승  1,400",112100.0,115700.0,112000.0,357380.0
2025-04-30,010140,14570.0,하락  400,15000.0,15060.0,14400.0,7953329.0
2025-04-30,018260,128400.0,상승  100,128400.0,129400.0,127800.0,109613.0
2025-04-30,051910,216000.0,"하락  9,500",225000.0,225000.0,215000.0,252764.0
2025-04-30,034730,132400.0,"상승  1,000",129400.0,133000.0,129400.0,90022.0
2025-04-30,024110,15340.0,상승  140,15190.0,15340.0,15150.0,1123006.0
2025-04-30,006400,176000.0,"하락  7,600",183100.0,183300.0,175600.0,606531.0
2025-04-30,003550,66600.0,"상승  1,100",64900.0,66600.0,64800.0,221444.0
2025-04-30,030200,51800.0,상승  200,51500.0,52200.0,51400.0,515899.0
2025-04-30,352820,267000.0,"상승  14,000",258500.0,267000.0,257000.0,539397.0
2025-04-30,006800,11850.0,상승  980,10880.0,11850.0,10880.0,6319644.0
2025-04-30,066570,71400.0,하락  400,71300.0,72000.0,70700.0,287038.0
2025-04-30,377300,31650.0,상승  500,30900.0,32250.0,30850.0,265196.0
2025-04-30,017670,54300.0,상승  900,53600.0,54700.0,53500.0,1444315.0
2025-04-30,079550,320500.0,하락  500,321500.0,330500.0,310500.0,185750.0
2025-04-30,272210,39000.0,하락  300,39900.0,40000.0,37800.0,2981266.0
