날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-04-14,005930,56200.0,"상승  1,000",56300.0,56700.0,55800.0,12852613.0
2025-04-14,000660,180200.0,하락  600,182900.0,184400.0,178000.0,3466194.0
2025-04-14,207940,1038000.0,"하락  7,000",1048000.0,1048000.0,1030000.0,47797.0
2025-04-14,373220,343000.0,"상승  7,500",337500.0,344500.0,336000.0,192936.0
2025-04-14,035420,182700.0,하락  300,183000.0,185100.0,182500.0,391419.0
2025-04-14,034020,23350.0,하락  50,23800.0,23850.0,22950.0,3014484.0
2025-04-14,105560,76100.0,상승  900,75600.0,77000.0,75000.0,751964.0
2025-04-14,012450,792000.0,"상승  13,000",798000.0,804000.0,780000.0,270675.0
2025-04-14,005380,179300.0,"상승  1,800",178400.0,180300.0,177500.0,536959.0
2025-04-14,329180,347500.0,"상승  5,000",357500.0,357500.0,344000.0,264186.0
2025-04-14,005935,46600.0,상승  750,46350.0,46950.0,46250.0,919510.0
2025-04-14,000270,83000.0,"상승  1,000",82300.0,83800.0,81800.0,797192.0
2025-04-14,068270,163500.0,"상승  2,400",162700.0,164700.0,162100.0,285514.0
2025-04-14,035720,39000.0,보합0,39150.0,39750.0,38950.0,962491.0
2025-04-14,055550,46250.0,상승  150,46500.0,46800.0,46100.0,984426.0
2025-04-14,009540,226000.0,"상승  5,000",225500.0,228000.0,222000.0,254854.0
2025-04-14,028260,113700.0,하락  800,114500.0,115000.0,113300.0,136454.0
2025-04-14,042660,80100.0,"상승  2,500",81100.0,81100.0,78800.0,2553658.0
2025-04-14,012330,235000.0,상승  500,233500.0,237000.0,232000.0,131869.0
2025-04-14,032830,78600.0,"상승  1,400",77400.0,79000.0,77200.0,121087.0
2025-04-14,402340,84100.0,"하락  1,000",85400.0,86800.0,83300.0,203687.0
2025-04-14,086790,55600.0,상승  200,55800.0,56500.0,55500.0,614529.0
2025-04-14,011200,19220.0,하락  100,19320.0,19500.0,18910.0,1244978.0
2025-04-14,015760,23550.0,상승  400,23300.0,23600.0,23200.0,1410015.0
2025-04-14,064350,104400.0,"상승  2,500",104700.0,105100.0,101800.0,1023232.0
2025-04-14,005490,254500.0,하락  500,257500.0,261000.0,254000.0,230139.0
2025-04-14,138040,113200.0,"상승  1,700",112100.0,114400.0,111600.0,184516.0
2025-04-14,000810,348500.0,"상승  6,000",341500.0,351500.0,341500.0,63177.0
2025-04-14,323410,20650.0,상승  100,20600.0,20850.0,20550.0,230056.0
2025-04-14,267260,307000.0,"하락  3,500",316000.0,316000.0,301000.0,260428.0
2025-04-14,259960,375500.0,"하락  1,500",376500.0,384000.0,374500.0,106798.0
2025-04-14,010130,682000.0,"하락  1,000",685000.0,738000.0,682000.0,19448.0
2025-04-14,316140,16030.0,상승  160,16040.0,16140.0,15990.0,1139752.0
2025-04-14,096770,97800.0,상승  500,98000.0,99900.0,97200.0,239010.0
2025-04-14,033780,106600.0,"상승  1,000",105600.0,108100.0,104500.0,253696.0
2025-04-14,010140,14450.0,하락  50,14810.0,14820.0,14370.0,6055197.0
2025-04-14,018260,114900.0,하락  400,115300.0,116300.0,114500.0,90051.0
2025-04-14,051910,224500.0,"상승  3,000",224000.0,233000.0,224000.0,184201.0
2025-04-14,034730,120600.0,보합0,121200.0,122200.0,120600.0,75931.0
2025-04-14,024110,14150.0,상승  160,13990.0,14200.0,13990.0,549299.0
2025-04-14,006400,178400.0,"상승  2,800",177600.0,181900.0,177100.0,278232.0
2025-04-14,003550,62400.0,상승  900,61300.0,62400.0,61200.0,88802.0
2025-04-14,030200,47300.0,하락  50,47400.0,47700.0,47000.0,223543.0
2025-04-14,352820,223000.0,"하락  3,000",226000.0,226000.0,219000.0,238499.0
2025-04-14,006800,9060.0,하락  60,9130.0,9170.0,9050.0,397469.0
2025-04-14,066570,69000.0,"상승  1,100",68900.0,69700.0,68300.0,587316.0
2025-04-14,377300,28600.0,상승  50,28800.0,29100.0,28200.0,152285.0
2025-04-14,017670,55900.0,하락  600,56000.0,56300.0,55700.0,272329.0
2025-04-14,079550,281000.0,"상승  11,000",273500.0,281500.0,270000.0,242419.0
2025-04-14,272210,38550.0,"상승  2,850",36850.0,38900.0,36000.0,4372473.0
