날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-01-08,005930,57300.0,"상승  1,900",54800.0,57500.0,54700.0,26593553.0
2025-01-08,000660,194700.0,하락  300,193100.0,198100.0,191000.0,4275792.0
2025-01-08,207940,1008000.0,"상승  25,000",991000.0,1011000.0,989000.0,107152.0
2025-01-08,373220,373500.0,"상승  8,000",364500.0,376000.0,364000.0,356433.0
2025-01-08,035420,207000.0,"하락  1,000",206500.0,210000.0,206000.0,523637.0
2025-01-08,034020,18900.0,하락  80,18690.0,18900.0,18370.0,3834048.0
2025-01-08,105560,85600.0,보합0,84900.0,86200.0,84800.0,732168.0
2025-01-08,012450,383000.0,"상승  2,000",379000.0,386500.0,373000.0,292046.0
2025-01-08,005380,213500.0,"상승  2,500",209500.0,215500.0,209000.0,603411.0
2025-01-08,329180,303500.0,"상승  15,000",290000.0,304000.0,287000.0,455309.0
2025-01-08,005935,46800.0,"상승  1,050",45600.0,47000.0,45350.0,1408813.0
2025-01-08,000270,101000.0,"상승  1,900",99000.0,101400.0,98900.0,1058728.0
2025-01-08,068270,184500.0,상승  600,183100.0,186800.0,183100.0,437144.0
2025-01-08,035720,37400.0,"하락  1,250",38300.0,39000.0,37200.0,2887696.0
2025-01-08,055550,49150.0,상승  200,48500.0,49700.0,48500.0,821327.0
2025-01-08,009540,235000.0,"상승  4,000",232000.0,236000.0,230000.0,295149.0
2025-01-08,028260,120900.0,"상승  2,600",117900.0,121900.0,117800.0,293820.0
2025-01-08,042660,44300.0,"상승  1,400",43250.0,44600.0,42000.0,11169783.0
2025-01-08,012330,251000.0,"상승  2,000",247000.0,254500.0,245000.0,168941.0
2025-01-08,032830,95200.0,"상승  2,600",92500.0,95500.0,92000.0,340850.0
2025-01-08,402340,94100.0,상승  900,91300.0,95000.0,91000.0,338013.0
2025-01-08,086790,57800.0,상승  100,57300.0,58400.0,57200.0,494540.0
2025-01-08,011200,19050.0,상승  180,18760.0,19360.0,18760.0,1672205.0
2025-01-08,015760,20450.0,보합0,20250.0,20500.0,20100.0,1100398.0
2025-01-08,064350,55000.0,하락  700,55500.0,55600.0,54400.0,993629.0
2025-01-08,005490,263500.0,"상승  1,000",260000.0,266000.0,258500.0,416860.0
2025-01-08,138040,104100.0,"하락  1,700",104900.0,106600.0,104100.0,196669.0
2025-01-08,000810,359000.0,"상승  1,000",355000.0,361500.0,354500.0,57958.0
2025-01-08,323410,21650.0,상승  250,21250.0,22000.0,21250.0,422301.0
2025-01-08,267260,400000.0,"상승  1,500",397500.0,405500.0,391000.0,167510.0
2025-01-08,259960,325000.0,"하락  6,000",335500.0,342000.0,319500.0,160839.0
2025-01-08,010130,902000.0,"하락  30,000",925000.0,927000.0,890000.0,47658.0
2025-01-08,316140,15350.0,하락  90,15350.0,15470.0,15290.0,1579297.0
2025-01-08,096770,123800.0,"상승  1,200",121400.0,124200.0,121100.0,406507.0
2025-01-08,033780,106200.0,하락  100,105500.0,107000.0,105500.0,159411.0
2025-01-08,010140,12010.0,상승  180,11880.0,12020.0,11760.0,6610982.0
2025-01-08,018260,129900.0,"상승  4,300",125000.0,132000.0,125000.0,195346.0
2025-01-08,051910,256500.0,"상승  1,000",253000.0,260000.0,252000.0,264700.0
2025-01-08,034730,140800.0,상승  500,139600.0,142900.0,139600.0,116140.0
2025-01-08,024110,14440.0,상승  30,14370.0,14550.0,14370.0,979634.0
2025-01-08,006400,249500.0,"상승  3,000",244500.0,252000.0,242500.0,501773.0
2025-01-08,003550,74900.0,상승  300,74000.0,75200.0,73900.0,91022.0
2025-01-08,030200,43800.0,하락  50,43650.0,44300.0,43650.0,249789.0
2025-01-08,352820,205500.0,"상승  1,000",204000.0,208500.0,202500.0,135886.0
2025-01-08,006800,8100.0,하락  20,8060.0,8220.0,8050.0,523823.0
2025-01-08,066570,86800.0,"상승  1,200",85600.0,88300.0,85500.0,447480.0
2025-01-08,377300,27550.0,하락  50,27150.0,27900.0,27150.0,221228.0
2025-01-08,017670,56100.0,상승  300,55400.0,56300.0,55300.0,394975.0
2025-01-08,079550,235500.0,"하락  12,000",244000.0,245000.0,233000.0,346135.0
2025-01-08,272210,24850.0,상승  150,25050.0,25100.0,24150.0,3375836.0
