날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-06-17,005930,58100.0,상승  900,57800.0,59800.0,57400.0,28637003.0
2025-06-17,000660,249000.0,"상승  1,000",253000.0,260000.0,248000.0,5044669.0
2025-06-17,207940,1010000.0,"하락  5,000",1019000.0,1024000.0,1006000.0,72268.0
2025-06-17,373220,294000.0,"상승  1,000",298000.0,301500.0,292000.0,243494.0
2025-06-17,035420,206500.0,"하락  3,000",212000.0,213000.0,204000.0,837169.0
2025-06-17,034020,59400.0,하락  200,62500.0,63200.0,56500.0,23039564.0
2025-06-17,105560,107100.0,하락  700,106800.0,109300.0,106200.0,1053976.0
2025-06-17,012450,954000.0,"하락  16,000",954000.0,964000.0,940000.0,270383.0
2025-06-17,005380,205000.0,"상승  3,500",202500.0,208000.0,200500.0,950447.0
2025-06-17,329180,436500.0,"하락  12,500",458000.0,458000.0,429500.0,433501.0
2025-06-17,005935,48000.0,"상승  1,050",47350.0,48950.0,47150.0,2106355.0
2025-06-17,000270,99600.0,"상승  2,100",98000.0,99800.0,97800.0,1332802.0
2025-06-17,068270,161800.0,보합0,161200.0,163000.0,160500.0,369837.0
2025-06-17,035720,51800.0,"하락  1,400",53800.0,54000.0,51200.0,3981660.0
2025-06-17,055550,60300.0,하락  300,59700.0,61500.0,59500.0,1683290.0
2025-06-17,009540,365000.0,"하락  2,500",372000.0,376500.0,361500.0,360041.0
2025-06-17,028260,172400.0,상승  200,172600.0,173300.0,169000.0,549321.0
2025-06-17,042660,92000.0,"상승  6,700",87500.0,93800.0,86900.0,11084468.0
2025-06-17,012330,286000.0,상승  500,286500.0,291000.0,283000.0,227695.0
2025-06-17,032830,126800.0,"하락  1,100",126100.0,128500.0,125400.0,368450.0
2025-06-17,402340,153400.0,"상승  3,500",149100.0,155700.0,148500.0,804283.0
2025-06-17,086790,79500.0,하락  200,78400.0,82100.0,78300.0,1017758.0
2025-06-17,011200,23000.0,"하락  1,300",23650.0,23650.0,22750.0,4484756.0
2025-06-17,015760,28250.0,상승  700,27900.0,28450.0,27550.0,4035890.0
2025-06-17,064350,198000.0,하락  600,195600.0,202000.0,191700.0,1481919.0
2025-06-17,005490,257500.0,"하락  1,500",258500.0,262000.0,255000.0,248424.0
2025-06-17,138040,108300.0,"하락  1,400",108700.0,110900.0,107200.0,468008.0
2025-06-17,000810,444500.0,보합0,438000.0,452500.0,435000.0,62789.0
2025-06-17,323410,27450.0,하락  600,28000.0,28450.0,27100.0,1062121.0
2025-06-17,267260,470500.0,"상승  14,000",460000.0,477000.0,455000.0,355866.0
2025-06-17,259960,367500.0,"하락  3,000",368000.0,373000.0,364500.0,97685.0
2025-06-17,010130,836000.0,"상승  42,000",812000.0,870000.0,804000.0,35024.0
2025-06-17,316140,20900.0,보합0,20850.0,21300.0,20600.0,3783122.0
2025-06-17,096770,91100.0,"하락  1,200",92500.0,93400.0,90900.0,465446.0
2025-06-17,033780,123700.0,상승  700,121400.0,124300.0,121000.0,265507.0
2025-06-17,010140,17870.0,하락  200,18200.0,18550.0,17570.0,9768344.0
2025-06-17,018260,158200.0,"하락  8,700",167900.0,168000.0,155500.0,697737.0
2025-06-17,051910,207000.0,"상승  1,500",207500.0,211500.0,204000.0,262029.0
2025-06-17,034730,198500.0,"하락  2,500",204000.0,205500.0,195100.0,364520.0
2025-06-17,024110,17230.0,상승  60,17250.0,17550.0,17080.0,1403276.0
2025-06-17,006400,169300.0,상승  400,169000.0,172900.0,166900.0,508546.0
2025-06-17,003550,75000.0,하락  600,75100.0,76400.0,74300.0,186598.0
2025-06-17,030200,53000.0,하락  100,52600.0,53500.0,52400.0,645959.0
2025-06-17,352820,298500.0,하락  500,301500.0,302000.0,294000.0,169266.0
2025-06-17,006800,20100.0,상승  230,20300.0,21400.0,19660.0,4913652.0
2025-06-17,066570,72200.0,상승  200,72200.0,73500.0,71800.0,451460.0
2025-06-17,377300,57900.0,"하락  3,500",62500.0,62800.0,54300.0,2305884.0
2025-06-17,017670,55300.0,상승  100,55300.0,55600.0,55000.0,1272261.0
2025-06-17,079550,561000.0,"상승  7,000",540000.0,572000.0,539000.0,220561.0
2025-06-17,272210,66200.0,"상승  2,000",63400.0,67800.0,62200.0,5372164.0
