날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-05-12,005930,57600.0,"상승  2,800",55200.0,57600.0,55000.0,15414702.0
2025-05-12,000660,195000.0,"상승  4,900",193600.0,195200.0,193500.0,1624884.0
2025-05-12,207940,991000.0,"하락  49,000",1041000.0,1042000.0,989000.0,144757.0
2025-05-12,373220,321500.0,"상승  3,500",320500.0,322000.0,318000.0,133817.0
2025-05-12,035420,190200.0,하락  800,192800.0,194300.0,189700.0,437578.0
2025-05-12,034020,28800.0,상승  950,28850.0,30150.0,28400.0,13828502.0
2025-05-12,105560,92200.0,상승  200,91300.0,92900.0,90800.0,894041.0
2025-05-12,012450,820000.0,"하락  58,000",876000.0,877000.0,814000.0,285226.0
2025-05-12,005380,195800.0,"상승  5,900",191900.0,195800.0,191400.0,569602.0
2025-05-12,329180,404500.0,"하락  8,500",419500.0,422000.0,399000.0,258468.0
2025-05-12,005935,47450.0,"상승  1,650",46400.0,47450.0,45900.0,1586602.0
2025-05-12,000270,92400.0,"상승  3,100",90200.0,92400.0,89800.0,813230.0
2025-05-12,068270,151800.0,"하락  6,200",157400.0,157700.0,151200.0,1435072.0
2025-05-12,035720,38100.0,"상승  1,150",37100.0,38100.0,37050.0,1737798.0
2025-05-12,055550,51700.0,"상승  1,000",51200.0,51800.0,51000.0,854870.0
2025-05-12,009540,273000.0,"하락  10,500",285000.0,287500.0,268000.0,311791.0
2025-05-12,028260,125300.0,"상승  2,300",123600.0,125300.0,123300.0,175449.0
2025-05-12,042660,76200.0,"하락  3,600",80100.0,80700.0,75100.0,3248756.0
2025-05-12,012330,261000.0,"상승  5,500",255500.0,261000.0,253000.0,114403.0
2025-05-12,032830,85800.0,"상승  1,200",85100.0,86200.0,84700.0,97259.0
2025-05-12,402340,95200.0,"상승  1,500",95200.0,96200.0,94100.0,153931.0
2025-05-12,086790,64900.0,"상승  1,100",64300.0,65000.0,63800.0,439014.0
2025-05-12,011200,19280.0,"상승  1,120",18310.0,19340.0,18290.0,4412644.0
2025-05-12,015760,26900.0,하락  50,27000.0,27150.0,26650.0,1973499.0
2025-05-12,064350,108300.0,"하락  17,100",122000.0,122100.0,106100.0,2812956.0
2025-05-12,005490,263000.0,"상승  4,500",260500.0,263000.0,258000.0,175917.0
2025-05-12,138040,117000.0,"하락  1,200",118300.0,119900.0,116300.0,265184.0
2025-05-12,000810,382000.0,"상승  6,500",376000.0,382000.0,374000.0,48888.0
2025-05-12,323410,23050.0,상승  350,22800.0,23050.0,22750.0,223785.0
2025-05-12,267260,341000.0,"상승  6,500",340500.0,350000.0,337500.0,304741.0
2025-05-12,259960,376500.0,"상승  1,500",375500.0,379500.0,373500.0,60723.0
2025-05-12,010130,858000.0,"상승  10,000",872000.0,880000.0,847000.0,17236.0
2025-05-12,316140,17850.0,상승  160,17580.0,17900.0,17580.0,1095799.0
2025-05-12,096770,92600.0,"상승  1,800",91200.0,93000.0,91200.0,222864.0
2025-05-12,033780,116100.0,"하락  2,100",118400.0,119800.0,115500.0,306412.0
2025-05-12,010140,14500.0,하락  340,14970.0,15180.0,14400.0,8029437.0
2025-05-12,018260,131000.0,"상승  2,000",129800.0,131100.0,128500.0,91456.0
2025-05-12,051910,210500.0,"상승  5,000",207000.0,210500.0,206000.0,139178.0
2025-05-12,034730,138900.0,"상승  1,500",138300.0,140200.0,137500.0,132640.0
2025-05-12,024110,15300.0,상승  150,15150.0,15300.0,15150.0,544466.0
2025-05-12,006400,174900.0,"상승  4,500",170700.0,174900.0,170600.0,260867.0
2025-05-12,003550,68700.0,"상승  1,000",67900.0,69000.0,67900.0,138244.0
2025-05-12,030200,50800.0,하락  700,51600.0,51900.0,50300.0,485700.0
2025-05-12,352820,265500.0,"하락  4,500",268000.0,270000.0,262000.0,158328.0
2025-05-12,006800,12600.0,상승  720,11990.0,12840.0,11950.0,2122580.0
2025-05-12,066570,72800.0,"상승  1,700",71500.0,72800.0,71300.0,342148.0
2025-05-12,377300,29500.0,상승  100,29600.0,29850.0,29300.0,191721.0
2025-05-12,017670,52200.0,하락  200,52500.0,52600.0,51500.0,1157794.0
2025-05-12,079550,381500.0,"하락  20,500",397000.0,400000.0,373000.0,255678.0
2025-05-12,272210,42950.0,"하락  3,900",46700.0,46750.0,42650.0,3926050.0
