날짜,종목코드,종가,전일비,시가,고가,저가,거래량
2025-03-27,005930,61800.0,상승  400,60900.0,62000.0,60800.0,20389790.0
2025-03-27,000660,207000.0,"하락  7,000",208000.0,212000.0,206500.0,2287220.0
2025-03-27,207940,1059000.0,"하락  13,000",1060000.0,1069000.0,1057000.0,22512.0
2025-03-27,373220,356500.0,"하락  3,500",354500.0,365000.0,353000.0,228114.0
2025-03-27,035420,197800.0,"하락  6,200",201000.0,203000.0,196500.0,1501086.0
2025-03-27,034020,25050.0,하락  700,25400.0,25850.0,25000.0,3399033.0
2025-03-27,105560,80200.0,"하락  1,600",81500.0,82000.0,79900.0,1149285.0
2025-03-27,012450,663000.0,"하락  4,000",673000.0,679000.0,660000.0,215109.0
2025-03-27,005380,212500.0,"하락  9,500",215000.0,216500.0,212000.0,1027562.0
2025-03-27,329180,276500.0,"하락  11,500",291500.0,291500.0,274500.0,249784.0
2025-03-27,005935,50800.0,상승  600,50000.0,50800.0,49900.0,1506610.0
2025-03-27,000270,97900.0,"하락  3,500",99000.0,100000.0,97400.0,1400285.0
2025-03-27,068270,181200.0,"하락  4,200",184000.0,184300.0,180800.0,284648.0
2025-03-27,035720,41600.0,"하락  1,300",42300.0,42350.0,41200.0,1360153.0
2025-03-27,055550,48400.0,하락  100,48350.0,48750.0,47950.0,1018355.0
2025-03-27,009540,196400.0,"하락  11,100",209000.0,209000.0,196000.0,258843.0
2025-03-27,028260,124000.0,하락  300,123000.0,124700.0,122600.0,150294.0
2025-03-27,042660,67500.0,"하락  2,900",72500.0,72500.0,66900.0,2606503.0
2025-03-27,012330,279500.0,"하락  6,000",276500.0,283000.0,274000.0,330838.0
2025-03-27,032830,85700.0,"상승  1,400",83600.0,85800.0,83500.0,164102.0
2025-03-27,402340,97900.0,"하락  1,800",95800.0,100000.0,94200.0,183678.0
2025-03-27,086790,61600.0,하락  400,61500.0,61900.0,61200.0,379815.0
2025-03-27,011200,20050.0,하락  450,20150.0,20300.0,19980.0,955729.0
2025-03-27,015760,22300.0,하락  300,22450.0,22550.0,22250.0,968867.0
2025-03-27,064350,103400.0,"하락  2,600",107100.0,109300.0,102500.0,747421.0
2025-03-27,005490,300500.0,"하락  6,500",303000.0,303000.0,297000.0,208639.0
2025-03-27,138040,122800.0,"상승  3,200",118800.0,123900.0,118800.0,285047.0
2025-03-27,000810,358000.0,"하락  1,500",356000.0,363000.0,356000.0,96915.0
2025-03-27,323410,22800.0,하락  350,22850.0,23150.0,22800.0,212385.0
2025-03-27,267260,304000.0,"하락  29,000",321500.0,323000.0,303500.0,483052.0
2025-03-27,259960,338500.0,보합0,345000.0,350000.0,337500.0,194137.0
2025-03-27,010130,839000.0,"하락  10,000",853000.0,871000.0,807000.0,29255.0
2025-03-27,316140,16690.0,하락  210,16800.0,16900.0,16655.0,1226618.0
2025-03-27,096770,121900.0,"하락  4,100",124300.0,124900.0,121200.0,142172.0
2025-03-27,033780,102000.0,"상승  1,900",98700.0,103300.0,98700.0,324127.0
2025-03-27,010140,13770.0,하락  300,14390.0,14400.0,13720.0,8427365.0
2025-03-27,018260,121000.0,하락  500,120500.0,122000.0,119700.0,70109.0
2025-03-27,051910,269000.0,"하락  3,000",267000.0,276000.0,267000.0,281035.0
2025-03-27,034730,137200.0,"하락  1,800",138700.0,139000.0,137200.0,120462.0
2025-03-27,024110,15510.0,하락  140,15660.0,15670.0,15450.0,1742208.0
2025-03-27,006400,201500.0,"하락  7,000",205000.0,206500.0,201500.0,298862.0
2025-03-27,003550,66800.0,하락  400,66700.0,67200.0,66500.0,214535.0
2025-03-27,030200,49850.0,상승  50,49450.0,50600.0,49450.0,261841.0
2025-03-27,352820,245000.0,"상승  3,000",240000.0,248500.0,238500.0,133782.0
2025-03-27,006800,9950.0,하락  150,10040.0,10110.0,9900.0,816094.0
2025-03-27,066570,82400.0,"하락  2,400",83900.0,83900.0,82300.0,376636.0
2025-03-27,377300,30150.0,하락  250,30050.0,30800.0,29800.0,203396.0
2025-03-27,017670,55700.0,하락  100,55600.0,56100.0,55600.0,295742.0
2025-03-27,079550,249000.0,"하락  5,000",256500.0,258000.0,248500.0,120025.0
2025-03-27,272210,32850.0,"하락  1,400",34500.0,34900.0,32550.0,2046878.0
