날짜,종목코드,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price,X8,label
2025-01-07,270,99100.0,"하락  1,400",100500.0,101500.0,99100.0,1128286.0,0.023880597014925373,-0.013930348258706468,0.023645320197044337,0.0,111813142600.0,0.01917255297679112,2
2025-01-08,270,101000.0,"상승  1,900",99000.0,101400.0,98900.0,1058728.0,0.025252525252525252,0.020202020202020204,0.0039447731755424065,0.021233569261880688,106931528000.0,0.02277227722772277,2
2025-01-09,270,103300.0,"상승  2,300",101200.0,105700.0,101200.0,2359171.0,0.044466403162055336,0.020750988142292492,0.02270577105014191,0.020750988142292492,243702364300.0,0.022265246853823813,2
2025-01-10,270,105600.0,"상승  2,300",104000.0,106600.0,103500.0,1951844.0,0.02980769230769231,0.015384615384615385,0.009380863039399626,0.020289855072463767,206114726400.0,-0.001893939393939394,1
2025-01-13,270,105400.0,하락  200,104700.0,105400.0,103600.0,1130422.0,0.017191977077363897,0.0066857688634192934,0.0,0.017374517374517374,119146478800.0,0.012333965844402278,2
2025-01-14,270,106700.0,"상승  1,300",104700.0,107900.0,104200.0,1300498.0,0.03533906399235912,0.019102196752626553,0.011121408711770158,0.02399232245681382,138763136600.0,-0.031865042174320526,0
2025-01-15,270,103300.0,"하락  3,400",106500.0,107200.0,102700.0,1177799.0,0.04225352112676056,-0.03004694835680751,0.036380597014925374,0.005842259006815969,121666636700.0,0.000968054211035818,1
2025-01-16,270,103400.0,상승  100,104500.0,104800.0,103000.0,654359.0,0.01722488038277512,-0.010526315789473684,0.013358778625954198,0.003883495145631068,67660720600.0,-0.0183752417794971,0
2025-01-17,270,101500.0,"하락  1,900",102400.0,103000.0,100400.0,919480.0,0.025390625,-0.0087890625,0.014563106796116505,0.010956175298804782,93327220000.0,-0.0049261083743842365,1
2025-01-20,270,101000.0,하락  500,101500.0,102000.0,100800.0,411505.0,0.011822660098522168,-0.0049261083743842365,0.00980392156862745,0.001984126984126984,41562005000.0,0.0,1
2025-01-21,270,101000.0,보합0,102100.0,105300.0,100700.0,1033495.0,0.04505386875612145,-0.010773751224289911,0.04083570750237417,0.0029791459781529296,104382995000.0,0.019801980198019802,2
2025-01-22,270,103000.0,"상승  2,000",101900.0,103400.0,100700.0,856499.0,0.02649656526005888,0.010794896957801767,0.0038684719535783366,0.022840119165839126,88219397000.0,-0.002912621359223301,1
2025-01-23,270,102700.0,하락  300,102500.0,104000.0,101100.0,730474.0,0.02829268292682927,0.001951219512195122,0.0125,0.01582591493570722,75019679800.0,-0.009737098344693282,1
2025-01-24,270,101700.0,"하락  1,000",104400.0,104400.0,101000.0,1296839.0,0.032567049808429116,-0.02586206896551724,0.02586206896551724,0.006930693069306931,131888526300.0,0.0029498525073746312,1
2025-01-31,270,102000.0,상승  300,100800.0,102800.0,100200.0,909716.0,0.025793650793650792,0.011904761904761904,0.007782101167315175,0.017964071856287425,92791032000.0,-0.05784313725490196,0
2025-02-03,270,96100.0,"하락  5,900",100200.0,100700.0,95000.0,2040413.0,0.05688622754491018,-0.04091816367265469,0.04568023833167825,0.011578947368421053,196083689300.0,0.006243496357960458,1
2025-02-04,270,96700.0,상승  600,99100.0,99200.0,96300.0,1255891.0,0.029263370332996974,-0.024217961654894045,0.025201612903225805,0.004153686396677051,121444659700.0,0.014477766287487074,2
2025-02-05,270,98100.0,"상승  1,400",97400.0,99300.0,97000.0,923434.0,0.023613963039014373,0.007186858316221766,0.012084592145015106,0.01134020618556701,90588875400.0,0.007135575942915392,1
2025-02-06,270,98800.0,상승  700,98300.0,98800.0,97200.0,563800.0,0.01627670396744659,0.00508646998982706,0.0,0.01646090534979424,55703440000.0,-0.02327935222672065,0
2025-02-07,270,96500.0,"하락  2,300",97600.0,98900.0,96300.0,991140.0,0.02663934426229508,-0.011270491803278689,0.024266936299292215,0.0020768431983385254,95645010000.0,-0.019689119170984457,0
2025-02-10,270,94600.0,"하락  1,900",94000.0,95100.0,93000.0,1722666.0,0.022340425531914895,0.006382978723404255,0.005257623554153523,0.017204301075268817,162964203600.0,-0.008456659619450317,1
2025-02-11,270,93800.0,하락  800,93200.0,95100.0,93200.0,1172529.0,0.0203862660944206,0.006437768240343348,0.013669821240799159,0.006437768240343348,109983220200.0,-0.022388059701492536,0
2025-02-12,270,91700.0,"하락  2,100",93300.0,94100.0,91400.0,1688145.0,0.028938906752411574,-0.01714898177920686,0.025504782146652496,0.0032822757111597373,154802896500.0,0.028353326063249727,2
2025-02-13,270,94300.0,"상승  2,600",93800.0,95600.0,93300.0,2326740.0,0.024520255863539446,0.005330490405117271,0.013598326359832637,0.010718113612004287,219411582000.0,0.007423117709437964,1
2025-02-14,270,95000.0,상승  700,94400.0,95900.0,93700.0,1349332.0,0.023305084745762712,0.006355932203389831,0.009384775808133473,0.013874066168623266,128186540000.0,-0.007368421052631579,1
2025-02-17,270,94300.0,하락  700,94300.0,94900.0,93100.0,1049521.0,0.019088016967126194,0.0,0.006322444678609062,0.01288936627282492,98969830300.0,-0.0042417815482502655,1
2025-02-18,270,93900.0,하락  400,94300.0,95300.0,93700.0,883917.0,0.016967126193001062,-0.0042417815482502655,0.014690451206715634,0.0021344717182497333,82999806300.0,0.011714589989350373,2
2025-02-19,270,95000.0,"상승  1,100",92800.0,95800.0,92800.0,1053531.0,0.032327586206896554,0.023706896551724137,0.008350730688935281,0.023706896551724137,100085445000.0,-0.005263157894736842,1
2025-02-20,270,94500.0,하락  500,94100.0,94800.0,93500.0,1078110.0,0.01381509032943677,0.004250797024442083,0.0031645569620253164,0.0106951871657754,101881395000.0,0.0010582010582010583,1
2025-02-21,270,94600.0,상승  100,95800.0,96700.0,94300.0,960186.0,0.025052192066805846,-0.012526096033402923,0.02171664943123061,0.003181336161187699,90833595600.0,0.003171247357293869,1
2025-02-24,270,94900.0,상승  300,93700.0,94900.0,93600.0,659841.0,0.013874066168623266,0.012806830309498399,0.0,0.013888888888888888,62618910900.0,-0.01791359325605901,0
2025-02-25,270,93200.0,"하락  1,700",94000.0,94300.0,93200.0,1001392.0,0.011702127659574468,-0.00851063829787234,0.01166489925768823,0.0,93329734400.0,0.009656652360515022,1
2025-02-26,270,94100.0,상승  900,93200.0,94200.0,93100.0,789301.0,0.011802575107296138,0.009656652360515022,0.0010615711252653928,0.010741138560687433,74273224100.0,0.005313496280552604,1
2025-02-27,270,94600.0,상승  500,93700.0,94700.0,93600.0,841391.0,0.011739594450373533,0.0096051227321238,0.0010559662090813093,0.010683760683760684,79595588600.0,-0.014799154334038054,0
2025-02-28,270,93200.0,"하락  1,400",93500.0,94400.0,93000.0,1640049.0,0.014973262032085561,-0.0032085561497326204,0.012711864406779662,0.002150537634408602,152852566800.0,0.001072961373390558,1
2025-03-04,270,93300.0,상승  100,93100.0,96300.0,91900.0,1312252.0,0.047261009667024706,0.0021482277121374865,0.03115264797507788,0.015233949945593036,122433111600.0,0.027867095391211148,2
2025-03-05,270,95900.0,"상승  2,600",94600.0,96600.0,94400.0,1593290.0,0.023255813953488372,0.013742071881606765,0.007246376811594203,0.015889830508474576,152796511000.0,0.021897810218978103,2
2025-03-06,270,98000.0,"상승  2,100",99000.0,99300.0,97300.0,1778981.0,0.020202020202020204,-0.010101010101010102,0.013091641490433032,0.007194244604316547,174340138000.0,-0.012244897959183673,0
2025-03-07,270,96800.0,"하락  1,200",96700.0,97800.0,96100.0,1138412.0,0.017580144777662874,0.001034126163391934,0.010224948875255624,0.007284079084287201,110198281600.0,0.012396694214876033,2
2025-03-10,270,98000.0,"상승  1,200",95900.0,98400.0,95900.0,1190280.0,0.026068821689259645,0.021897810218978103,0.0040650406504065045,0.021897810218978103,116647440000.0,0.004081632653061225,1
2025-03-11,270,98400.0,상승  400,96100.0,98500.0,96100.0,1137146.0,0.02497398543184183,0.023933402705515087,0.0010152284263959391,0.023933402705515087,111895166400.0,0.007113821138211382,1
2025-03-12,270,99100.0,상승  700,98400.0,99400.0,97600.0,1144714.0,0.018292682926829267,0.007113821138211382,0.0030181086519114686,0.015368852459016393,113441157400.0,0.013118062563067608,2
2025-03-13,270,100400.0,"상승  1,300",98600.0,101300.0,98300.0,2279252.0,0.030425963488843813,0.018255578093306288,0.008884501480750246,0.021363173957273652,228836900800.0,-0.008964143426294821,1
2025-03-14,270,99500.0,하락  900,100000.0,100600.0,99400.0,1408638.0,0.012,-0.005,0.010934393638170975,0.001006036217303823,140159481000.0,-0.007035175879396985,1
2025-03-17,270,98800.0,하락  700,99700.0,100100.0,98200.0,1892886.0,0.01905717151454363,-0.009027081243731194,0.012987012987012988,0.006109979633401222,187017136800.0,-0.024291497975708502,0
2025-03-18,270,96400.0,"하락  2,400",93300.0,96400.0,93300.0,2228720.0,0.03322615219721329,0.03322615219721329,0.0,0.03322615219721329,214848608000.0,0.007261410788381743,1
2025-03-19,270,97100.0,상승  700,96500.0,97200.0,95500.0,1094424.0,0.017616580310880828,0.0062176165803108805,0.00102880658436214,0.016753926701570682,106268570400.0,-0.01132852729145211,0
2025-03-20,270,96000.0,"하락  1,100",96700.0,97000.0,95500.0,1056834.0,0.015511892450879007,-0.007238883143743537,0.010309278350515464,0.005235602094240838,101456064000.0,-0.003125,1
2025-03-21,270,95700.0,하락  300,95500.0,97400.0,95500.0,2448199.0,0.019895287958115182,0.0020942408376963353,0.017453798767967144,0.0020942408376963353,234292644300.0,0.03134796238244514,2
2025-03-24,270,98700.0,"상승  3,000",95900.0,99500.0,95800.0,1564435.0,0.03858185610010428,0.029197080291970802,0.008040201005025126,0.030271398747390398,154409734500.0,0.02127659574468085,2
2025-03-25,270,100800.0,"상승  2,100",102900.0,102900.0,100100.0,1515074.0,0.027210884353741496,-0.02040816326530612,0.02040816326530612,0.006993006993006993,152719459200.0,0.005952380952380952,1
2025-03-26,270,101400.0,상승  600,102000.0,103000.0,101200.0,1181983.0,0.01764705882352941,-0.0058823529411764705,0.015533980582524271,0.001976284584980237,119853076200.0,-0.03451676528599606,0
2025-03-27,270,97900.0,"하락  3,500",99000.0,100000.0,97400.0,1400285.0,0.026262626262626262,-0.011111111111111112,0.021,0.00513347022587269,137087901500.0,-0.026557711950970377,0
2025-03-28,270,95300.0,"하락  2,600",95200.0,96500.0,94600.0,1293885.0,0.01995798319327731,0.0010504201680672268,0.012435233160621761,0.007399577167019027,123307240500.0,-0.03147953830010493,0
2025-03-31,270,92300.0,"하락  3,000",93300.0,94100.0,91500.0,1230700.0,0.027867095391211148,-0.010718113612004287,0.019128586609989374,0.008743169398907104,113593610000.0,0.009750812567713976,1
2025-04-01,270,93200.0,상승  900,92800.0,93700.0,92000.0,656473.0,0.018318965517241378,0.004310344827586207,0.005336179295624333,0.013043478260869565,61183283600.0,-0.011802575107296138,0
2025-04-02,270,92100.0,"하락  1,100",92400.0,93600.0,91800.0,931914.0,0.01948051948051948,-0.003246753246753247,0.016025641025641024,0.0032679738562091504,85829279400.0,-0.014115092290988056,0
2025-04-03,270,90800.0,"하락  1,300",89200.0,91400.0,88400.0,1054819.0,0.033632286995515695,0.017937219730941704,0.006564551422319475,0.027149321266968326,95777565200.0,-0.012114537444933921,0
2025-04-04,270,89700.0,"하락  1,100",89500.0,91800.0,88700.0,947048.0,0.034636871508379886,0.0022346368715083797,0.02287581699346405,0.011273957158962795,84950205600.0,-0.056856187290969896,0
2025-04-07,270,84600.0,"하락  5,100",86100.0,87100.0,84100.0,1066394.0,0.03484320557491289,-0.017421602787456445,0.02870264064293915,0.005945303210463734,90216932400.0,-0.0035460992907801418,1
2025-04-08,270,84300.0,하락  300,85500.0,86600.0,84200.0,952615.0,0.028070175438596492,-0.014035087719298246,0.026558891454965358,0.0011876484560570072,80305444500.0,-0.005931198102016607,1
2025-04-09,270,83800.0,하락  500,83900.0,84200.0,82800.0,1002947.0,0.0166865315852205,-0.0011918951132300357,0.004750593824228029,0.012077294685990338,84046958600.0,0.05250596658711217,2
2025-04-10,270,88200.0,"상승  4,400",89700.0,89800.0,87000.0,1374506.0,0.03121516164994426,-0.016722408026755852,0.017817371937639197,0.013793103448275862,121231429200.0,-0.07029478458049887,0
2025-04-11,270,82000.0,"하락  6,200",86100.0,86200.0,81300.0,2232779.0,0.056910569105691054,-0.047619047619047616,0.048723897911832945,0.008610086100861008,183087878000.0,0.012195121951219513,2
2025-04-14,270,83000.0,"상승  1,000",82300.0,83800.0,81800.0,797192.0,0.024301336573511544,0.00850546780072904,0.00954653937947494,0.014669926650366748,66166936000.0,0.033734939759036145,2
2025-04-15,270,85800.0,"상승  2,800",85700.0,86800.0,85000.0,1128439.0,0.021003500583430573,0.0011668611435239206,0.01152073732718894,0.009411764705882352,96820066200.0,-0.01282051282051282,0
2025-04-16,270,84700.0,"하락  1,100",85400.0,86300.0,84600.0,583287.0,0.01990632318501171,-0.00819672131147541,0.01853997682502897,0.001182033096926714,49404408900.0,0.0035419126328217238,1
2025-04-17,270,85000.0,상승  300,84900.0,85550.0,84500.0,430473.0,0.012367491166077738,0.001177856301531213,0.006428988895382817,0.005917159763313609,36590205000.0,0.027058823529411764,2
2025-04-18,270,87300.0,"상승  2,300",85300.0,87600.0,84600.0,569432.0,0.035169988276670575,0.023446658851113716,0.003424657534246575,0.031914893617021274,49711413600.0,0.008018327605956471,1
2025-04-21,270,88000.0,상승  700,87700.0,88500.0,87000.0,416037.0,0.01710376282782212,0.0034207525655644243,0.005649717514124294,0.011494252873563218,36611256000.0,-0.013636363636363636,0
2025-04-22,270,86800.0,"하락  1,200",87600.0,88000.0,86600.0,558552.0,0.01598173515981735,-0.0091324200913242,0.013636363636363636,0.0023094688221709007,48482313600.0,0.03686635944700461,2
2025-04-23,270,90000.0,"상승  3,200",88100.0,90700.0,87500.0,1212681.0,0.036322360953461974,0.021566401816118047,0.007717750826901874,0.02857142857142857,109141290000.0,-0.013333333333333334,0
2025-04-24,270,88800.0,"하락  1,200",90400.0,90800.0,88600.0,908535.0,0.024336283185840708,-0.017699115044247787,0.022026431718061675,0.002257336343115124,80677908000.0,-0.006756756756756757,1
2025-04-25,270,88200.0,하락  600,89500.0,89700.0,87500.0,1356631.0,0.024581005586592177,-0.01452513966480447,0.016722408026755852,0.008,119654854200.0,0.005668934240362812,1
2025-04-28,270,88700.0,상승  500,88500.0,89200.0,87700.0,572742.0,0.01694915254237288,0.0022598870056497176,0.005605381165919282,0.011402508551881414,50802215400.0,0.02142051860202931,2
2025-04-29,270,90600.0,"상승  1,900",90600.0,90900.0,89500.0,808315.0,0.01545253863134658,0.0,0.0033003300330033004,0.012290502793296089,73233339000.0,-0.002207505518763797,1
2025-04-30,270,90400.0,하락  200,91000.0,91400.0,89600.0,1023836.0,0.01978021978021978,-0.006593406593406593,0.010940919037199124,0.008928571428571428,92554774400.0,-0.011061946902654867,0
2025-05-02,270,89400.0,"하락  1,000",91000.0,91000.0,88600.0,768903.0,0.026373626373626374,-0.017582417582417582,0.017582417582417582,0.009029345372460496,68739928200.0,-0.0145413870246085,0
2025-05-07,270,88100.0,"하락  1,300",90200.0,90400.0,87500.0,1093539.0,0.03215077605321508,-0.02328159645232816,0.025442477876106196,0.006857142857142857,96340785900.0,-0.00340522133938706,1
2025-05-08,270,87800.0,하락  300,88100.0,88700.0,87800.0,1161546.0,0.01021566401816118,-0.00340522133938706,0.010146561443066516,0.0,101983738800.0,0.017084282460136675,2
2025-05-09,270,89300.0,"상승  1,500",89400.0,90700.0,89200.0,967229.0,0.016778523489932886,-0.0011185682326621924,0.015435501653803748,0.0011210762331838565,86373549700.0,0.03471444568868981,2
2025-05-12,270,92400.0,"상승  3,100",90200.0,92400.0,89800.0,813230.0,0.028824833702882482,0.024390243902439025,0.0,0.028953229398663696,75142452000.0,0.01406926406926407,2
2025-05-13,270,93700.0,"상승  1,300",94000.0,94800.0,92700.0,1369914.0,0.022340425531914895,-0.0031914893617021275,0.011603375527426161,0.010787486515641856,128360941800.0,-0.013874066168623266,0
2025-05-14,270,92400.0,"하락  1,300",93600.0,94000.0,91800.0,878937.0,0.023504273504273504,-0.01282051282051282,0.01702127659574468,0.006535947712418301,81213778800.0,-0.012987012987012988,0
2025-05-15,270,91200.0,"하락  1,200",91900.0,92500.0,90900.0,761239.0,0.017410228509249184,-0.007616974972796518,0.014054054054054054,0.0033003300330033004,69424996800.0,0.008771929824561403,1
2025-05-16,270,92000.0,상승  800,91300.0,92300.0,91300.0,500754.0,0.01095290251916758,0.007667031763417305,0.0032502708559046588,0.007667031763417305,46069368000.0,-0.005434782608695652,1
2025-05-19,270,91500.0,하락  500,91300.0,91900.0,90800.0,555859.0,0.012048192771084338,0.002190580503833516,0.004352557127312296,0.007709251101321586,50861098500.0,-0.003278688524590164,1
2025-05-20,270,91200.0,하락  300,92300.0,92800.0,90900.0,710012.0,0.020585048754062838,-0.011917659804983749,0.017241379310344827,0.0033003300330033004,64753094400.0,0.0,1
2025-05-21,270,91200.0,보합0,92700.0,92700.0,90900.0,748573.0,0.019417475728155338,-0.016181229773462782,0.016181229773462782,0.0033003300330033004,68269857600.0,-0.021929824561403508,0
2025-05-22,270,89200.0,"하락  2,000",90500.0,91100.0,88400.0,1103198.0,0.02983425414364641,-0.014364640883977901,0.020856201975850714,0.00904977375565611,98405261600.0,-0.023542600896860985,0
2025-05-23,270,87100.0,"하락  2,100",89200.0,89500.0,86900.0,879529.0,0.02914798206278027,-0.023542600896860985,0.026815642458100558,0.0023014959723820483,76606975900.0,0.011481056257175661,2
2025-05-26,270,88100.0,"상승  1,000",87000.0,88400.0,86200.0,760388.0,0.02528735632183908,0.01264367816091954,0.003393665158371041,0.022041763341067284,66990182800.0,0.0011350737797956867,1
2025-05-27,270,88200.0,상승  100,87300.0,88500.0,87100.0,607447.0,0.016036655211912942,0.010309278350515464,0.003389830508474576,0.012629161882893225,53576825400.0,0.009070294784580499,1
2025-05-28,270,89000.0,상승  800,88500.0,90000.0,88500.0,842967.0,0.01694915254237288,0.005649717514124294,0.011111111111111112,0.005649717514124294,75024063000.0,0.04719101123595506,2
2025-05-29,270,93200.0,"상승  4,200",90700.0,93700.0,90000.0,1583303.0,0.040793825799338476,0.027563395810363836,0.005336179295624333,0.035555555555555556,147563839600.0,-0.0407725321888412,0
2025-05-30,270,89400.0,"하락  3,800",91000.0,91200.0,89400.0,1535385.0,0.01978021978021978,-0.017582417582417582,0.019736842105263157,0.0,137263419000.0,-0.011185682326621925,0
2025-06-02,270,88400.0,"하락  1,000",88400.0,89600.0,88100.0,663587.0,0.016968325791855202,0.0,0.013392857142857142,0.00340522133938706,58661090800.0,0.013574660633484163,2
2025-06-04,270,89600.0,"상승  1,200",89200.0,90400.0,88600.0,862750.0,0.020179372197309416,0.004484304932735426,0.008849557522123894,0.011286681715575621,77302400000.0,0.0390625,2
2025-06-05,270,93100.0,"상승  3,500",89100.0,93500.0,89100.0,1416289.0,0.04938271604938271,0.04489337822671156,0.0042780748663101605,0.04489337822671156,131856505900.0,0.023630504833512353,2
2025-06-09,270,95300.0,"상승  2,200",94400.0,96200.0,93800.0,1449046.0,0.025423728813559324,0.009533898305084746,0.009355509355509356,0.015991471215351813,138094083800.0,-0.008394543546694649,1
2025-06-10,270,94500.0,하락  800,96200.0,96400.0,94100.0,1077370.0,0.02390852390852391,-0.017671517671517672,0.01970954356846473,0.004250797024442083,101811465000.0,0.025396825396825397,2
2025-06-11,270,96900.0,"상승  2,400",95100.0,96900.0,95100.0,992153.0,0.01892744479495268,0.01892744479495268,0.0,0.01892744479495268,96139625700.0,0.015479876160990712,2
2025-06-12,270,98400.0,"상승  1,500",96900.0,99000.0,96800.0,1768683.0,0.022703818369453045,0.015479876160990712,0.006060606060606061,0.01652892561983471,174038407200.0,-0.012195121951219513,0
2025-06-13,270,97200.0,"하락  1,200",98000.0,98100.0,95600.0,1506724.0,0.025510204081632654,-0.00816326530612245,0.009174311926605505,0.016736401673640166,146453572800.0,0.0030864197530864196,1
2025-06-16,270,97500.0,상승  300,96500.0,97900.0,95100.0,809768.0,0.029015544041450778,0.010362694300518135,0.0040858018386108275,0.025236593059936908,78952380000.0,0.021538461538461538,2
2025-06-17,270,99600.0,"상승  2,100",98000.0,99800.0,97800.0,1332802.0,0.02040816326530612,0.0163265306122449,0.002004008016032064,0.018404907975460124,132747079200.0,-0.007028112449799197,1
2025-06-18,270,98900.0,하락  700,98500.0,99400.0,97200.0,1018716.0,0.02233502538071066,0.0040609137055837565,0.005030181086519115,0.01748971193415638,100751012400.0,-0.007077856420626896,1
2025-06-19,270,98200.0,하락  700,99400.0,99800.0,97500.0,691399.0,0.023138832997987926,-0.012072434607645875,0.01603206412825651,0.0071794871794871795,67895381800.0,0.0050916496945010185,1
2025-06-20,270,98700.0,상승  500,98000.0,98900.0,97200.0,998377.0,0.017346938775510204,0.007142857142857143,0.0020222446916076846,0.015432098765432098,98539809900.0,-0.028368794326241134,0
2024-11-18,660,171700.0,"하락  6,500",173800.0,177800.0,170300.0,3885644.0,0.043153049482163405,-0.012082853855005753,0.0343082114735658,0.008220786846741044,667165074800.0,-0.0064065230052417,1
2024-11-19,660,170600.0,"하락  1,100",170400.0,172900.0,168100.0,4075013.0,0.028169014084507043,0.0011737089201877935,0.013302486986697512,0.0148720999405116,695197217800.0,0.0,1
2024-11-20,660,170600.0,보합0,175000.0,175100.0,170200.0,3689296.0,0.028,-0.025142857142857144,0.02569960022844089,0.0023501762632197414,629393897600.0,-0.010550996483001172,0
