날짜,종목코드,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price,X8,label,body_ratio,volatility,mean_close_5,std_close_5,close_vs_ma5,future_return_3d,target
2024-12-06,270,94800.0,상승  800,94100.0,96200.0,93200.0,974415.0,0.031880977683315624,0.007438894792773645,0.01487778958554729,0.009564293304994687,92374542000.0,-0.0295358649789029,0,0.23333333333333334,0.03164556962025317,95820.0,2057.1825392998066,-0.010644959298685034,0.01793248945147674,0
2024-12-09,270,92000.0,"하락  2,800",93200.0,94400.0,92000.0,1163885.0,0.02575107296137339,-0.012875536480686695,0.012875536480686695,0.0,107077420000.0,0.0413043478260869,2,0.5,0.02608695652173913,95380.0,2642.347441196937,-0.03543719857412456,0.05652173913043468,1
2024-12-10,270,95800.0,"상승  3,800",93000.0,96000.0,93000.0,1426079.0,0.03225806451612903,0.030107526881720432,0.002150537634408602,0.0,136618368200.0,0.0073068893528183,1,0.9333333333333333,0.031315240083507306,94940.0,2251.2218904408332,0.009058352643775016,0.024008350730688965,1
2024-12-11,270,96500.0,상승  700,96500.0,97500.0,95400.0,891106.0,0.021761658031088083,0.0,0.010362694300518135,0.011398963730569948,85991729000.0,0.0072538860103626,1,0.0,0.021761658031088083,94620.0,1746.9974241537966,0.019868949482139082,-0.012435233160621784,0
2024-12-12,270,97200.0,상승  700,96800.0,98900.0,96800.0,1672208.0,0.02169421487603306,0.004132231404958678,0.01756198347107438,0.0,162538617600.0,0.0092592592592592,1,0.19047619047619047,0.021604938271604937,95260.0,2026.8201696253172,0.020365315977325216,-0.015432098765432056,0
2024-12-13,270,98100.0,상승  900,97500.0,98600.0,96100.0,784619.0,0.02564102564102564,0.006153846153846154,0.005128205128205128,0.014358974358974359,76971123900.0,-0.0285423037716615,0,0.24,0.0254841997961264,95920.0,2350.9572518444484,0.022727272727272728,0.03771661569826712,1
2024-12-16,270,95300.0,"하락  2,800",98100.0,98200.0,95300.0,977937.0,0.029561671763506627,-0.02854230377166157,0.0010193679918450561,0.0,93197396100.0,0.0041972717733473,1,0.9655172413793104,0.030430220356768102,96580.0,1112.2050170719426,-0.013253261544833299,0.05561385099685201,1
2024-12-17,270,95700.0,상승  400,95400.0,97200.0,95400.0,1015342.0,0.018867924528301886,0.0031446540880503146,0.015723270440251572,0.0,97168229400.0,0.0637408568443051,2,0.16666666666666666,0.018808777429467086,96560.0,1130.4866208850062,-0.008906379453189726,0.05747126436781613,1
2024-12-18,270,101800.0,"상승  6,100",96500.0,102400.0,96500.0,2225773.0,0.061139896373056994,0.054922279792746116,0.0062176165803108805,0.0,226583691400.0,-0.0117878192534381,0,0.8983050847457628,0.05795677799607073,97620.0,2595.573154430443,0.042819094447859044,-0.008840864440078589,0
2024-12-19,270,100600.0,"하락  1,200",100000.0,101800.0,98900.0,1674120.0,0.029,0.006,0.012,0.011,168416472000.0,0.0059642147117296,1,0.20689655172413793,0.02882703777335984,98300.0,2887.0400066504103,0.023397761953204477,0.0,0
2024-12-20,270,101200.0,상승  600,100100.0,101200.0,99000.0,1253819.0,0.02197802197802198,0.01098901098901099,0.0,0.01098901098901099,126886482800.0,-0.0029644268774703,1,0.5,0.021739130434782608,98920.0,3153.8864912992667,0.023048928427011728,0.01679841897233203,0
2024-12-23,270,100900.0,하락  300,101200.0,102700.0,99500.0,778490.0,0.03162055335968379,-0.0029644268774703555,0.014822134387351778,0.01383399209486166,78549641000.0,-0.0029732408325074,1,0.09375,0.031714568880079286,100040.0,2466.3738564945907,0.00859656137544982,0.0,0
2024-12-24,270,100600.0,하락  300,100600.0,101500.0,99500.0,588138.0,0.019880715705765408,0.0,0.008946322067594433,0.010934393638170975,59166682800.0,0.0228628230616302,2,0.0,0.019880715705765408,101020.0,501.9960159204453,-0.004157592555929519,0.0009940357852882276,0
2024-12-26,270,102900.0,"상승  2,300",100800.0,103000.0,99600.0,912601.0,0.03373015873015873,0.020833333333333332,0.000992063492063492,0.011904761904761904,93906642900.0,-0.0194363459669582,0,0.6176470588235294,0.03304178814382896,101240.0,960.728889958036,0.016396681153694193,-0.01263362487852282,0
2024-12-27,270,100900.0,"하락  2,000",101100.0,101800.0,100000.0,607220.0,0.017804154302670624,-0.0019782393669634025,0.006923837784371909,0.008902077151335312,61268498000.0,-0.0019821605550049,1,0.1111111111111111,0.017839444995044598,101300.0,919.2388155425118,-0.003948667324777887,-0.001982160555004997,0
2024-12-30,270,100700.0,하락  200,100500.0,103100.0,100400.0,704616.0,0.026865671641791045,0.001990049751243781,0.023880597014925373,0.0009950248756218905,70954831200.0,0.0089374379344587,1,0.07407407407407407,0.026812313803376366,101200.0,959.1663046625439,-0.004940711462450593,-0.0019860973187686426,0
2025-01-02,270,101600.0,상승  900,101000.0,102300.0,100500.0,712616.0,0.01782178217821782,0.005940594059405941,0.006930693069306931,0.0049504950495049506,72401785600.0,-0.0088582677165354,1,0.3333333333333333,0.017716535433070866,101340.0,955.5103348473003,0.0025656206828498125,-0.02460629921259838,0
2025-01-03,270,100700.0,하락  900,101500.0,101800.0,99200.0,1015616.0,0.02561576354679803,-0.007881773399014778,0.002955665024630542,0.014778325123152709,102272531200.0,-0.0019860973187686,1,0.3076923076923077,0.025819265143992055,101360.0,937.0165420097983,-0.006511444356748224,0.002979145978152964,0
2025-01-06,270,100500.0,하락  200,100800.0,101300.0,99200.0,784082.0,0.020833333333333332,-0.002976190476190476,0.00496031746031746,0.012896825396825396,78800241000.0,-0.0139303482587064,0,0.14285714285714285,0.020895522388059702,100880.0,426.6145801540308,-0.003766851704996035,0.027860696517412853,1
2025-01-07,270,99100.0,"하락  1,400",100500.0,101500.0,99100.0,1128286.0,0.023880597014925373,-0.013930348258706468,0.009950248756218905,0.0,111813142600.0,0.0191725529767911,2,0.5833333333333334,0.024217961654894045,100520.0,901.1104260855047,-0.014126541981695185,0.06559031281533811,1
2025-01-08,270,101000.0,"상승  1,900",99000.0,101400.0,98900.0,1058728.0,0.025252525252525252,0.020202020202020204,0.00404040404040404,0.00101010101010101,106931528000.0,0.0227722772277227,2,0.8,0.024752475247524754,100580.0,925.7429448826493,0.0041757804732551205,0.0435643564356436,1
2025-01-09,270,103300.0,"상승  2,300",101200.0,105700.0,101200.0,2359171.0,0.044466403162055336,0.020750988142292492,0.023715415019762844,0.0,243702364300.0,0.0222652468538238,2,0.4666666666666667,0.04356243949661181,100920.0,1517.2343260024143,0.02358303606817281,0.03291384317521784,1
2025-01-10,270,105600.0,"상승  2,300",104000.0,106600.0,103500.0,1951844.0,0.02980769230769231,0.015384615384615385,0.009615384615384616,0.004807692307692308,206114726400.0,-0.0018939393939393,1,0.5161290322580645,0.029356060606060608,101900.0,2562.2255950637914,0.03631010794896958,-0.021780303030302983,0
2025-01-13,270,105400.0,하락  200,104700.0,105400.0,103600.0,1130422.0,0.017191977077363897,0.0066857688634192934,0.0,0.010506208213944603,119146478800.0,0.0123339658444022,2,0.3888888888888889,0.017077798861480076,102880.0,2817.268180347764,0.024494556765163298,-0.018975332068311146,0
2025-01-14,270,106700.0,"상승  1,300",104700.0,107900.0,104200.0,1300498.0,0.03533906399235912,0.019102196752626553,0.011461318051575931,0.004775549188156638,138763136600.0,-0.0318650421743205,0,0.5405405405405406,0.03467666354264293,104400.0,2263.8462845343543,0.022030651340996167,-0.04873477038425489,0
2025-01-15,270,103300.0,"하락  3,400",106500.0,107200.0,102700.0,1177799.0,0.04225352112676056,-0.03004694835680751,0.006572769953051643,0.005633802816901409,121666636700.0,0.0009680542110358,1,0.7111111111111111,0.04356243949661181,104860.0,1507.6471735787522,-0.014876978828914743,-0.022265246853823806,0
2025-01-16,270,103400.0,상승  100,104500.0,104800.0,103000.0,654359.0,0.01722488038277512,-0.010526315789473684,0.0028708133971291866,0.003827751196172249,67660720600.0,-0.0183752417794971,0,0.6111111111111112,0.017408123791102514,104880.0,1482.2280526288794,-0.014111365369946605,-0.023210831721469982,0
2025-01-17,270,101500.0,"하락  1,900",102400.0,103000.0,100400.0,919480.0,0.025390625,-0.0087890625,0.005859375,0.0107421875,93327220000.0,-0.0049261083743842,1,0.34615384615384615,0.02561576354679803,104060.0,2020.6434618705002,-0.024601191620219103,0.014778325123152802,0
2025-01-20,270,101000.0,하락  500,101500.0,102000.0,100800.0,411505.0,0.011822660098522168,-0.0049261083743842365,0.0049261083743842365,0.0019704433497536944,41562005000.0,0.0,1,0.4166666666666667,0.011881188118811881,103180.0,2237.6326776305355,-0.021128125605737545,0.016831683168316847,0
2025-01-21,270,101000.0,보합0,102100.0,105300.0,100700.0,1033495.0,0.04505386875612145,-0.010773751224289911,0.031341821743388835,0.002938295788442703,104382995000.0,0.0198019801980198,2,0.2391304347826087,0.04554455445544554,102040.0,1213.672113875902,-0.010192081536652292,0.006930693069306937,0
2025-01-22,270,103000.0,"상승  2,000",101900.0,103400.0,100700.0,856499.0,0.02649656526005888,0.010794896957801767,0.003925417075564278,0.011776251226692836,88219397000.0,-0.0029126213592233,1,0.4074074074074074,0.02621359223300971,101980.0,1141.052146047673,0.010001961168856639,-0.009708737864077666,0
2025-01-23,270,102700.0,하락  300,102500.0,104000.0,101100.0,730474.0,0.02829268292682927,0.001951219512195122,0.012682926829268294,0.013658536585365854,75019679800.0,-0.0097370983446932,1,0.06896551724137931,0.028237585199610515,101840.0,950.263121456368,0.008444619010212097,-0.06426484907497565,0
2025-01-24,270,101700.0,"하락  1,000",104400.0,104400.0,101000.0,1296839.0,0.032567049808429116,-0.02586206896551724,0.0,0.006704980842911878,131888526300.0,0.0029498525073746,1,0.7941176470588235,0.03343166175024582,101880.0,936.4827814754524,-0.0017667844522968198,-0.04916420845624381,0
2025-01-31,270,102000.0,상승  300,100800.0,102800.0,100200.0,909716.0,0.025793650793650792,0.011904761904761904,0.007936507936507936,0.005952380952380952,92791032000.0,-0.0578431372549019,0,0.46153846153846156,0.025490196078431372,102080.0,798.1227975693965,-0.0007836990595611285,-0.038235294117647034,0
2025-02-03,270,96100.0,"하락  5,900",100200.0,100700.0,95000.0,2040413.0,0.05688622754491018,-0.04091816367265469,0.00499001996007984,0.010978043912175649,196083689300.0,0.0062434963579604,1,0.7192982456140351,0.05931321540062435,101100.0,2843.413441622586,-0.04945598417408507,0.02809573361082207,1
2025-02-04,270,96700.0,상승  600,99100.0,99200.0,96300.0,1255891.0,0.029263370332996974,-0.024217961654894045,0.0010090817356205853,0.004036326942482341,121444659700.0,0.014477766287487,2,0.8275862068965517,0.02998965873836608,99840.0,3168.2802906308652,-0.03145032051282051,-0.0020682523267838704,0
2025-02-05,270,98100.0,"상승  1,400",97400.0,99300.0,97000.0,923434.0,0.023613963039014373,0.007186858316221766,0.012320328542094456,0.004106776180698152,90588875400.0,0.0071355759429153,1,0.30434782608695654,0.023445463812436288,98920.0,2773.445510551812,-0.008289526890416498,-0.03567787971457692,0
2025-02-06,270,98800.0,상승  700,98300.0,98800.0,97200.0,563800.0,0.01627670396744659,0.00508646998982706,0.0,0.011190233977619531,55703440000.0,-0.0232793522267206,0,0.3125,0.016194331983805668,98340.0,2311.493023999856,0.004677648972950987,-0.05060728744939269,0
2025-02-07,270,96500.0,"하락  2,300",97600.0,98900.0,96300.0,991140.0,0.02663934426229508,-0.011270491803278689,0.01331967213114754,0.0020491803278688526,95645010000.0,-0.0196891191709844,0,0.4230769230769231,0.02694300518134715,97240.0,1152.3888232710347,-0.007610037021801728,-0.049740932642487024,0
2025-02-10,270,94600.0,"하락  1,900",94000.0,95100.0,93000.0,1722666.0,0.022340425531914895,0.006382978723404255,0.005319148936170213,0.010638297872340425,162964203600.0,-0.0084566596194503,1,0.2857142857142857,0.022198731501057084,96940.0,1622.65215003093,-0.024138642459253148,-0.003171247357293905,0
2025-02-11,270,93800.0,하락  800,93200.0,95100.0,93200.0,1172529.0,0.0203862660944206,0.006437768240343348,0.013948497854077254,0.0,109983220200.0,-0.0223880597014925,0,0.3157894736842105,0.02025586353944563,96360.0,2159.3980642762463,-0.026567040265670402,0.01279317697228155,0
2025-02-12,270,91700.0,"하락  2,100",93300.0,94100.0,91400.0,1688145.0,0.028938906752411574,-0.01714898177920686,0.00857449088960343,0.003215434083601286,154802896500.0,0.0283533260632497,2,0.5925925925925926,0.029443838604143947,95080.0,2699.4443872767597,-0.0355490113588557,0.028353326063249806,1
2025-02-13,270,94300.0,"상승  2,600",93800.0,95600.0,93300.0,2326740.0,0.024520255863539446,0.005330490405117271,0.013859275053304905,0.005330490405117271,219411582000.0,0.0074231177094379,1,0.21739130434782608,0.024390243902439025,94180.0,1722.4981857755322,0.0012741558717349756,-0.0042417815482502785,0
2025-02-14,270,95000.0,상승  700,94400.0,95900.0,93700.0,1349332.0,0.023305084745762712,0.006355932203389831,0.009533898305084746,0.007415254237288136,128186540000.0,-0.0073684210526315,1,0.2727272727272727,0.023157894736842106,93880.0,1294.990347454374,0.011930123561994035,0.0,0
2025-02-17,270,94300.0,하락  700,94300.0,94900.0,93100.0,1049521.0,0.019088016967126194,0.0,0.006362672322375398,0.012725344644750796,98969830300.0,-0.0042417815482502,1,0.0,0.019088016967126194,93820.0,1259.761882261882,0.005116179918993818,0.0021208907741250282,0
2025-02-18,270,93900.0,하락  400,94300.0,95300.0,93700.0,883917.0,0.016967126193001062,-0.0042417815482502655,0.010604453870625663,0.0021208907741251328,82999806300.0,0.0117145899893503,2,0.25,0.01703940362087327,93840.0,1260.158720161869,0.0006393861892583121,0.007454739084131967,0
2025-02-19,270,95000.0,"상승  1,100",92800.0,95800.0,92800.0,1053531.0,0.032327586206896554,0.023706896551724137,0.008620689655172414,0.0,100085445000.0,-0.0052631578947368,1,0.7333333333333333,0.031578947368421054,94500.0,484.7679857416329,0.005291005291005291,-0.001052631578947416,0
2025-02-20,270,94500.0,하락  500,94100.0,94800.0,93500.0,1078110.0,0.01381509032943677,0.004250797024442083,0.003188097768331562,0.006376195536663124,101881395000.0,0.001058201058201,1,0.3076923076923077,0.013756613756613757,94540.0,472.2287581247038,-0.0004231013327691982,-0.013756613756613745,0
2025-02-21,270,94600.0,상승  100,95800.0,96700.0,94300.0,960186.0,0.025052192066805846,-0.012526096033402923,0.009394572025052192,0.003131524008350731,90833595600.0,0.0031712473572938,1,0.5,0.02536997885835095,94460.0,403.732584763727,0.0014821088291340249,-0.005285412262156397,0
2025-02-24,270,94900.0,상승  300,93700.0,94900.0,93600.0,659841.0,0.013874066168623266,0.012806830309498399,0.0,0.0010672358591248667,62618910900.0,-0.017913593256059,0,0.9230769230769231,0.0136986301369863,94580.0,432.43496620879307,0.0033833791499259885,-0.0031612223393044925,0
2025-02-25,270,93200.0,"하락  1,700",94000.0,94300.0,93200.0,1001392.0,0.011702127659574468,-0.00851063829787234,0.0031914893617021275,0.0,93329734400.0,0.009656652360515,1,0.7272727272727273,0.011802575107296138,94440.0,723.1873892705818,-0.013130029648454045,0.0,0
2025-02-26,270,94100.0,상승  900,93200.0,94200.0,93100.0,789301.0,0.011802575107296138,0.009656652360515022,0.001072961373390558,0.001072961373390558,74273224100.0,0.0053134962805526,1,0.8181818181818182,0.011689691817215728,94260.0,658.027355054484,-0.001697432633142372,-0.008501594048884176,0
2025-02-27,270,94600.0,상승  500,93700.0,94700.0,93600.0,841391.0,0.011739594450373533,0.0096051227321238,0.0010672358591248667,0.0010672358591248667,79595588600.0,-0.014799154334038,0,0.8181818181818182,0.011627906976744186,94280.0,668.5805860178712,0.0033941450997030122,0.01374207188160681,0
2025-02-28,270,93200.0,"하락  1,400",93500.0,94400.0,93000.0,1640049.0,0.014973262032085561,-0.0032085561497326204,0.009625668449197862,0.0021390374331550803,152852566800.0,0.0010729613733905,1,0.21428571428571427,0.015021459227467811,94000.0,784.2193570679061,-0.00851063829787234,0.05150214592274671,1
2025-03-04,270,93300.0,상승  100,93100.0,96300.0,91900.0,1312252.0,0.047261009667024706,0.0021482277121374865,0.0322234156820623,0.01288936627282492,122433111600.0,0.0278670953912111,2,0.045454545454545456,0.04715969989281887,93680.0,637.9655163094633,-0.0040563620836891546,0.037513397642015,1
2025-03-05,270,95900.0,"상승  2,600",94600.0,96600.0,94400.0,1593290.0,0.023255813953488372,0.013742071881606765,0.007399577167019027,0.0021141649048625794,152796511000.0,0.0218978102189781,2,0.5909090909090909,0.022940563086548488,94220.0,1103.177229641729,0.017830609212481426,0.021897810218978186,1
2025-03-06,270,98000.0,"상승  2,100",99000.0,99300.0,97300.0,1778981.0,0.020202020202020204,-0.010101010101010102,0.0030303030303030303,0.007070707070707071,174340138000.0,-0.0122448979591836,0,0.5,0.02040816326530612,95000.0,2006.240264773888,0.031578947368421054,0.004081632653061273,0
2025-03-07,270,96800.0,"하락  1,200",96700.0,97800.0,96100.0,1138412.0,0.017580144777662874,0.001034126163391934,0.010341261633919338,0.0062047569803516025,110198281600.0,0.012396694214876,2,0.058823529411764705,0.01756198347107438,95440.0,2133.775995740884,0.014249790444258172,0.023760330578512345,1
2025-03-10,270,98000.0,"상승  1,200",95900.0,98400.0,95900.0,1190280.0,0.026068821689259645,0.021897810218978103,0.004171011470281543,0.0,116647440000.0,0.0040816326530612,1,0.84,0.025510204081632654,96400.0,1945.507645834372,0.016597510373443983,0.02448979591836742,1
2025-03-11,270,98400.0,상승  400,96100.0,98500.0,96100.0,1137146.0,0.02497398543184183,0.023933402705515087,0.001040582726326743,0.0,111895166400.0,0.0071138211382113,1,0.9583333333333334,0.024390243902439025,97420.0,1040.1922899156675,0.010059536029562718,0.011178861788617933,0
2025-03-12,270,99100.0,상승  700,98400.0,99400.0,97600.0,1144714.0,0.018292682926829267,0.007113821138211382,0.003048780487804878,0.008130081300813009,113441157400.0,0.0131180625630676,2,0.3888888888888889,0.018163471241170535,98060.0,835.4639429682169,0.010605751580664898,-0.003027245206861706,0
2025-03-13,270,100400.0,"상승  1,300",98600.0,101300.0,98300.0,2279252.0,0.030425963488843813,0.018255578093306288,0.009127789046653144,0.0030425963488843813,228836900800.0,-0.0089641434262948,1,0.6,0.029880478087649404,98540.0,1333.4166640626627,0.018875583519382993,-0.03984063745019917,0
2025-03-14,270,99500.0,하락  900,100000.0,100600.0,99400.0,1408638.0,0.012,-0.005,0.006,0.001,140159481000.0,-0.0070351758793969,1,0.4166666666666667,0.012060301507537688,99080.0,941.8067742376883,0.004238998788857489,-0.024120603015075348,0
2025-03-17,270,98800.0,하락  700,99700.0,100100.0,98200.0,1892886.0,0.01905717151454363,-0.009027081243731194,0.004012036108324975,0.006018054162487462,187017136800.0,-0.0242914979757085,0,0.47368421052631576,0.019230769230769232,99240.0,763.544366752843,-0.004433696090286175,-0.028340080971659964,0
2025-03-18,270,96400.0,"하락  2,400",93300.0,96400.0,93300.0,2228720.0,0.03322615219721329,0.03322615219721329,0.0,0.0,214848608000.0,0.0072614107883817,1,1.0,0.032157676348547715,98840.0,1490.9728367747014,-0.024686361796843383,-0.007261410788381717,0
2025-03-19,270,97100.0,상승  700,96500.0,97200.0,95500.0,1094424.0,0.017616580310880828,0.0062176165803108805,0.0010362694300518134,0.010362694300518135,106268570400.0,-0.0113285272914521,0,0.35294117647058826,0.017507723995880537,98440.0,1662.2274212634081,-0.013612352702153597,0.016477857878475888,0
2025-03-20,270,96000.0,"하락  1,100",96700.0,97000.0,95500.0,1056834.0,0.015511892450879007,-0.007238883143743537,0.0031023784901758012,0.005170630816959669,101456064000.0,-0.003125,1,0.4666666666666667,0.015625,97560.0,1524.1391012633985,-0.015990159901599015,0.050000000000000044,1
2025-03-21,270,95700.0,하락  300,95500.0,97400.0,95500.0,2448199.0,0.019895287958115182,0.0020942408376963353,0.01780104712041885,0.0,234292644300.0,0.0313479623824451,2,0.10526315789473684,0.019853709508881923,96800.0,1234.908903522847,-0.011363636363636364,0.059561128526645746,1
2025-03-24,270,98700.0,"상승  3,000",95900.0,99500.0,95800.0,1564435.0,0.03858185610010428,0.029197080291970802,0.008342022940563087,0.0010427528675703858,154409734500.0,0.0212765957446808,2,0.7567567567567568,0.037487335359675786,96780.0,1194.571052721436,0.019838809671419714,-0.008105369807497431,0
2025-03-25,270,100800.0,"상승  2,100",102900.0,102900.0,100100.0,1515074.0,0.027210884353741496,-0.02040816326530612,0.0,0.006802721088435374,152719459200.0,0.0059523809523809,1,0.75,0.027777777777777776,97660.0,2112.581359380036,0.03215236534917059,-0.05456349206349209,0
2025-03-26,270,101400.0,상승  600,102000.0,103000.0,101200.0,1181983.0,0.01764705882352941,-0.0058823529411764705,0.00980392156862745,0.00196078431372549,119853076200.0,-0.034516765285996,0,0.3333333333333333,0.01775147928994083,98520.0,2637.612556839992,0.029232643118148598,-0.08974358974358976,0
2025-03-27,270,97900.0,"하락  3,500",99000.0,100000.0,97400.0,1400285.0,0.026262626262626262,-0.011111111111111112,0.010101010101010102,0.005050505050505051,137087901500.0,-0.0265577119509703,0,0.4230769230769231,0.026557711950970377,98900.0,2298.9127865145297,-0.010111223458038422,-0.04800817160367721,0
2025-03-28,270,95300.0,"하락  2,600",95200.0,96500.0,94600.0,1293885.0,0.01995798319327731,0.0010504201680672268,0.012605042016806723,0.0063025210084033615,123307240500.0,-0.0314795383001049,0,0.05263157894736842,0.01993704092339979,98820.0,2440.696621868437,-0.035620319773325235,-0.03357817418677855,0
2025-03-31,270,92300.0,"하락  3,000",93300.0,94100.0,91500.0,1230700.0,0.027867095391211148,-0.010718113612004287,0.00857449088960343,0.00857449088960343,113593610000.0,0.0097508125677139,1,0.38461538461538464,0.028169014084507043,97540.0,3812.2172026263142,-0.05372155013327865,-0.01625135427952329,0
2025-04-01,270,93200.0,상승  900,92800.0,93700.0,92000.0,656473.0,0.018318965517241378,0.004310344827586207,0.005387931034482759,0.008620689655172414,61183283600.0,-0.0118025751072961,0,0.23529411764705882,0.018240343347639486,96020.0,3700.945825056076,-0.02936888148302437,-0.037553648068669565,0
2025-04-02,270,92100.0,"하락  1,100",92400.0,93600.0,91800.0,931914.0,0.01948051948051948,-0.003246753246753247,0.012987012987012988,0.003246753246753247,85829279400.0,-0.014115092290988,0,0.16666666666666666,0.019543973941368076,94160.0,2444.994887520217,-0.02187765505522515,-0.08143322475570036,0
2025-04-03,270,90800.0,"하락  1,300",89200.0,91400.0,88400.0,1054819.0,0.033632286995515695,0.017937219730941704,0.006726457399103139,0.008968609865470852,95777565200.0,-0.0121145374449339,0,0.5333333333333333,0.03303964757709251,92740.0,1668.2325976913412,-0.020918697433685574,-0.07158590308370039,0
2025-04-04,270,89700.0,"하락  1,100",89500.0,91800.0,88700.0,947048.0,0.034636871508379886,0.0022346368715083797,0.02346368715083799,0.008938547486033519,84950205600.0,-0.0568561872909698,0,0.06451612903225806,0.03455964325529543,91620.0,1373.6811857195978,-0.020956123117223315,-0.06577480490523968,0
2025-04-07,270,84600.0,"하락  5,100",86100.0,87100.0,84100.0,1066394.0,0.03484320557491289,-0.017421602787456445,0.011614401858304297,0.005807200929152149,90216932400.0,-0.0035460992907801,1,0.5,0.03546099290780142,90080.0,3335.715815233666,-0.0608348134991119,0.042553191489361764,1
2025-04-08,270,84300.0,하락  300,85500.0,86600.0,84200.0,952615.0,0.028070175438596492,-0.014035087719298246,0.012865497076023392,0.0011695906432748538,80305444500.0,-0.0059311981020166,1,0.5,0.028469750889679714,88300.0,3617.3194495371845,-0.045300113250283124,-0.027283511269276417,0
2025-04-09,270,83800.0,하락  500,83900.0,84200.0,82800.0,1002947.0,0.0166865315852205,-0.0011918951132300357,0.003575685339690107,0.011918951132300357,84046958600.0,0.0525059665871121,2,0.07142857142857142,0.016706443914081145,86640.0,3330.615558721841,-0.03277931671283472,-0.009546539379474916,0
2025-04-10,270,88200.0,"상승  4,400",89700.0,89800.0,87000.0,1374506.0,0.03121516164994426,-0.016722408026755852,0.0011148272017837235,0.013377926421404682,121231429200.0,-0.0702947845804988,0,0.5357142857142857,0.031746031746031744,86120.0,2652.734438273081,0.024152345564328843,-0.027210884353741527,0
2025-04-11,270,82000.0,"하락  6,200",86100.0,86200.0,81300.0,2232779.0,0.056910569105691054,-0.047619047619047616,0.0011614401858304297,0.008130081300813009,183087878000.0,0.0121951219512195,2,0.8367346938775511,0.05975609756097561,84580.0,2260.9732417700125,-0.0305036651690707,0.03292682926829271,1
2025-04-14,270,83000.0,"상승  1,000",82300.0,83800.0,81800.0,797192.0,0.024301336573511544,0.00850546780072904,0.009720534629404616,0.006075334143377886,66166936000.0,0.0337349397590361,2,0.35,0.024096385542168676,84260.0,2368.1216184985096,-0.014953714692618086,0.024096385542168752,1
